Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1037,62
Aaron_Sorkin_,2056,467
Abdel_Nasser_Assidi_,4108,1644
Abdoulaye_Wade_,3146,1304
Abdullah_,3457,1461
Abdullah_Gul_,3037,1232
Abdullah_al-Attiyah_,2360,721
Abdullatif_Sener_,2393,745
Abel_Pacheco_,3171,1317
Abid_Hamid_Mahmud_Al-Tikriti_,2795,1060
Adam_Sandler_,2124,519
Adam_Scott_,2369,728
Adel_Al-Jubeir_,3600,1517
Adolfo_Aguilar_Zinser_,3118,1282
Adolfo_Rodriguez_Saa_,4213,1652
Adrian_McPherson_,3085,1262
Adrian_Nastase_,3922,1611
Adrien_Brody_,1749,293
Ahmad_Masood_,4357,1662
Ahmed_Chalabi_,3234,1353
Ahmet_Necdet_Sezer_,2627,913
Ai_Sugiyama_,2286,663
Aicha_El_Ouafi_,2330,696
Aitor_Gonzalez_,2523,836
Akbar_Hashemi_Rafsanjani_,1526,195
Akhmed_Zakayev_,2755,1011
Al_Davis_,3034,1229
Al_Gore_,1637,237
Al_Pacino_,2116,513
Al_Sharpton_,3975,1624
Alan_Ball_,1537,201
Alan_Greenspan_,3264,1367
Alan_Mulally_,2312,685
Alastair_Campbell_,2251,631
Albert_Costa_,2569,873
Alberto_Fujimori_,3472,1466
Alberto_Ruiz_Gallardon_,2296,672
Albrecht_Mentz_,3224,1345
Aldo_Paredes_,2470,793
Alec_Baldwin_,3873,1596
Alejandro_Atchugarry_,1507,187
Alejandro_Avila_,1896,375
Alejandro_Toledo_,3265,1368
Aleksander_Kwasniewski_,1421,158
Alex_Barros_,1616,233
Alex_Penelas_,1335,131
Alex_Sink_,1965,418
Alexander_Downer_,2869,1111
Alexander_Losyukov_,2142,537
Alexander_Rumyantsev_,2467,789
Alexandra_Stevenson_,1378,146
Alexandra_Vodjanikova_,4462,1672
Ali_Abbas_,2523,837
Ali_Khamenei_,1583,221
Ali_Naimi_,1317,122
Alice_Fisher_,3633,1530
Alicia_Silverstone_,1580,219
Alimzhan_Tokhtakhounov_,1007,53
Alison_Lohman_,2210,598
Allen_Iverson_,2515,827
Allison_Janney_,1989,431
Allyson_Felix_,2424,763
Alvaro_Noboa_,2929,1151
Alvaro_Silva_Calderon_,2496,814
Alvaro_Uribe_,3652,1537
Amanda_Beard_,1105,73
Amanda_Bynes_,2258,639
Amanda_Coetzer_,4002,1630
Amber_Tamblyn_,2549,861
Amelia_Vega_,2968,1175
Amelie_Mauresmo_,2515,828
Amer_al-Saadi_,1248,104
Amram_Mitzna_,2062,470
Ana_Guevara_,2298,675
Ana_Palacio_,1119,78
Anastasia_Myskina_,3042,1235
Anders_Ebbeson_,3687,1556
Anders_Fogh_Rasmussen_,4183,1650
Andre_Agassi_,1571,216
Andrei_Mikhnevich_,1669,248
Andrew_Bunner_,2162,555
Andrew_Cuomo_,1322,126
Andrew_Niccol_,1354,138
Andrew_Weissmann_,3937,1615
Andy_Hebb_,783,32
Andy_Roddick_,1849,343
Angela_Bassett_,2517,830
Angela_Lansbury_,892,44
Angela_Merkel_,2116,514
Angelina_Jolie_,1425,161
Angelo_Reyes_,2790,1053
