Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,179,490
Aaron_Sorkin_,362,887
Abdel_Nasser_Assidi_,953,1547
Abdoulaye_Wade_,363,890
Abdullah_,643,1309
Abdullah_Gul_,286,731
Abdullah_al-Attiyah_,362,888
Abdullatif_Sener_,448,1046
Abel_Pacheco_,954,1548
Abid_Hamid_Mahmud_Al-Tikriti_,141,396
Adam_Sandler_,519,1166
Adam_Scott_,285,729
Adel_Al-Jubeir_,318,797
Adolfo_Aguilar_Zinser_,976,1562
Adolfo_Rodriguez_Saa_,1246,1654
Adrian_McPherson_,622,1287
Adrian_Nastase_,1169,1637
Adrien_Brody_,345,854
Ahmad_Masood_,1316,1664
Ahmed_Chalabi_,390,946
Ahmet_Necdet_Sezer_,114,321
Ai_Sugiyama_,529,1182
Aicha_El_Ouafi_,224,590
Aitor_Gonzalez_,335,833
Akbar_Hashemi_Rafsanjani_,241,628
Akhmed_Zakayev_,797,1447
Al_Davis_,206,554
Al_Gore_,449,1048
Al_Pacino_,408,978
Al_Sharpton_,1028,1591
Alan_Ball_,23,67
Alan_Greenspan_,625,1292
Alan_Mulally_,376,918
Alastair_Campbell_,243,633
Albert_Costa_,348,860
Alberto_Fujimori_,902,1522
Alberto_Ruiz_Gallardon_,295,751
Albrecht_Mentz_,912,1530
Aldo_Paredes_,458,1062
Alec_Baldwin_,1154,1634
Alejandro_Atchugarry_,177,484
Alejandro_Avila_,128,359
Alejandro_Toledo_,984,1566
Aleksander_Kwasniewski_,44,130
Alex_Barros_,358,880
Alex_Penelas_,221,586
Alex_Sink_,422,1002
Alexander_Downer_,159,440
Alexander_Losyukov_,379,922
Alexander_Rumyantsev_,412,985
Alexandra_Stevenson_,116,326
Alexandra_Vodjanikova_,1465,1675
Ali_Abbas_,366,896
Ali_Khamenei_,94,269
Ali_Naimi_,140,393
Alice_Fisher_,964,1552
Alicia_Silverstone_,265,678
Alimzhan_Tokhtakhounov_,1,1
Alison_Lohman_,301,763
Allen_Iverson_,101,288
Allison_Janney_,275,703
Allyson_Felix_,131,368
Alvaro_Noboa_,815,1458
Alvaro_Silva_Calderon_,2,4
Alvaro_Uribe_,795,1444
Amanda_Beard_,65,191
Amanda_Bynes_,52,154
Amanda_Coetzer_,1146,1631
Amber_Tamblyn_,350,866
Amelia_Vega_,260,668
Amelie_Mauresmo_,257,660
Amer_al-Saadi_,169,465
Amram_Mitzna_,441,1032
Ana_Guevara_,232,609
Ana_Palacio_,104,297
Anastasia_Myskina_,479,1099
Anders_Ebbeson_,607,1275
Anders_Fogh_Rasmussen_,890,1512
Andre_Agassi_,183,499
Andrei_Mikhnevich_,3,7
Andrew_Bunner_,405,974
Andrew_Cuomo_,161,445
Andrew_Niccol_,193,525
Andrew_Weissmann_,1108,1624
Andy_Hebb_,31,91
Andy_Roddick_,387,940
Angela_Bassett_,151,424
Angela_Lansbury_,20,58
Angela_Merkel_,135,379
Angelina_Jolie_,388,941
Angelo_Reyes_,512,1155
Anibal_Ibarra_,40,118
Ann_Veneman_,204,549
Anna_Kournikova_,344,851
Anna_Nicole_Smith_,486,1110
Anne_Krueger_,21,61
Anne_McLellan_,213,569
