Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.283,540
Aaron_Sorkin_,134.501,1077
Abdel_Nasser_Assidi_,173.09,1643
Abdoulaye_Wade_,177.817,1659
Abdullah_,139.141,1207
Abdullah_Gul_,106.027,290
Abdullah_al-Attiyah_,139.404,1213
Abdullatif_Sener_,131.031,980
Abel_Pacheco_,135.925,1120
Abid_Hamid_Mahmud_Al-Tikriti_,177.24,1656
Adam_Sandler_,115.315,479
Adam_Scott_,160.236,1579
Adel_Al-Jubeir_,148.605,1407
Adolfo_Aguilar_Zinser_,135.526,1108
Adolfo_Rodriguez_Saa_,139.618,1219
Adrian_McPherson_,155.08,1507
Adrian_Nastase_,141.573,1274
Adrien_Brody_,110.83,375
Ahmad_Masood_,126.416,807
Ahmed_Chalabi_,110.739,373
Ahmet_Necdet_Sezer_,129.485,931
Ai_Sugiyama_,135.279,1099
Aicha_El_Ouafi_,151.229,1447
Aitor_Gonzalez_,170.288,1633
Akbar_Hashemi_Rafsanjani_,103.613,248
Akhmed_Zakayev_,128.854,902
Al_Davis_,149.343,1417
Al_Gore_,82.9967,38
Al_Pacino_,136.661,1143
Al_Sharpton_,171.511,1637
Alan_Ball_,123.344,713
Alan_Greenspan_,127.095,831
Alan_Mulally_,128.879,905
Alastair_Campbell_,129.313,926
Albert_Costa_,168.742,1625
Alberto_Fujimori_,127.433,845
Alberto_Ruiz_Gallardon_,129.842,947
Albrecht_Mentz_,128.81,899
Aldo_Paredes_,148.937,1411
Alec_Baldwin_,136.274,1132
Alejandro_Atchugarry_,120.349,633
Alejandro_Avila_,160.751,1581
Alejandro_Toledo_,130.83,974
Aleksander_Kwasniewski_,138.494,1190
Alex_Barros_,109.307,347
Alex_Penelas_,93.9142,116
Alex_Sink_,118.597,579
Alexander_Downer_,98.3894,161
Alexander_Losyukov_,112.951,420
Alexander_Rumyantsev_,105.975,287
Alexandra_Stevenson_,103.042,234
Alexandra_Vodjanikova_,155.272,1510
Ali_Abbas_,91.1998,93
Ali_Khamenei_,122.174,673
Ali_Naimi_,112.336,402
Alice_Fisher_,141.147,1268
Alicia_Silverstone_,159.521,1569
Alimzhan_Tokhtakhounov_,129.626,938
Alison_Lohman_,106.474,298
Allen_Iverson_,142.216,1283
Allison_Janney_,129.516,932
Allyson_Felix_,173.749,1645
Alvaro_Noboa_,111.095,379
Alvaro_Silva_Calderon_,131.949,1008
Alvaro_Uribe_,115.853,498
Amanda_Beard_,116.52,523
Amanda_Bynes_,87.5175,62
Amanda_Coetzer_,140.542,1247
Amber_Tamblyn_,131.554,993
Amelia_Vega_,104.662,261
Amelie_Mauresmo_,145.095,1339
Amer_al-Saadi_,114.077,450
Amram_Mitzna_,126.974,826
Ana_Guevara_,177.764,1658
Ana_Palacio_,101.29,209
Anastasia_Myskina_,121.901,668
Anders_Ebbeson_,118.341,573
Anders_Fogh_Rasmussen_,124.884,760
Andre_Agassi_,124.808,756
Andrei_Mikhnevich_,132.042,1012
Andrew_Bunner_,111.808,392
Andrew_Cuomo_,98.6078,163
Andrew_Niccol_,128.97,909
Andrew_Weissmann_,160.893,1582
Andy_Hebb_,81.6623,33
