Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2232,629
Aaron_Sorkin_,1273,110
Abdel_Nasser_Assidi_,3431,1436
Abdoulaye_Wade_,3752,1559
Abdullah_,2180,590
Abdullah_Gul_,1205,89
Abdullah_al-Attiyah_,3016,1203
Abdullatif_Sener_,2308,693
Abel_Pacheco_,3215,1330
Abid_Hamid_Mahmud_Al-Tikriti_,1362,137
Adam_Sandler_,2410,755
Adam_Scott_,2167,581
Adel_Al-Jubeir_,3802,1573
Adolfo_Aguilar_Zinser_,3442,1443
Adolfo_Rodriguez_Saa_,3600,1509
Adrian_McPherson_,2917,1136
Adrian_Nastase_,2572,889
Adrien_Brody_,2228,626
Ahmad_Masood_,1971,433
Ahmed_Chalabi_,1248,99
Ahmet_Necdet_Sezer_,3147,1281
Ai_Sugiyama_,4067,1629
Aicha_El_Ouafi_,3443,1444
Aitor_Gonzalez_,3112,1257
Akbar_Hashemi_Rafsanjani_,1195,87
Akhmed_Zakayev_,2446,787
Al_Davis_,2015,449
Al_Gore_,3535,1491
Al_Pacino_,3195,1318
Al_Sharpton_,3133,1273
Alan_Ball_,1811,340
Alan_Greenspan_,3092,1242
Alan_Mulally_,2313,697
Alastair_Campbell_,2921,1139
Albert_Costa_,2975,1184
Alberto_Fujimori_,1712,286
Alberto_Ruiz_Gallardon_,1691,274
Albrecht_Mentz_,1879,380
Aldo_Paredes_,1903,392
Alec_Baldwin_,1789,327
Alejandro_Atchugarry_,1345,132
Alejandro_Avila_,2684,977
Alejandro_Toledo_,2064,492
Aleksander_Kwasniewski_,3261,1356
Alex_Barros_,2955,1167
Alex_Penelas_,2597,904
Alex_Sink_,3579,1503
Alexander_Downer_,2275,666
Alexander_Losyukov_,962,45
Alexander_Rumyantsev_,957,43
Alexandra_Stevenson_,2546,875
Alexandra_Vodjanikova_,3083,1238
Ali_Abbas_,2749,1033
Ali_Khamenei_,3074,1229
Ali_Naimi_,1614,235
Alice_Fisher_,2018,453
Alicia_Silverstone_,2567,888
Alimzhan_Tokhtakhounov_,2495,834
Alison_Lohman_,1807,339
Allen_Iverson_,2651,949
Allison_Janney_,2565,887
Allyson_Felix_,3830,1579
Alvaro_Noboa_,2602,915
Alvaro_Silva_Calderon_,3462,1452
Alvaro_Uribe_,2735,1017
Amanda_Beard_,2890,1123
Amanda_Bynes_,1404,148
Amanda_Coetzer_,3011,1202
Amber_Tamblyn_,3391,1415
Amelia_Vega_,2713,1003
Amelie_Mauresmo_,3914,1602
Amer_al-Saadi_,2219,618
Amram_Mitzna_,2991,1194
Ana_Guevara_,3696,1544
Ana_Palacio_,1113,71
Anastasia_Myskina_,3175,1304
Anders_Ebbeson_,2741,1025
Anders_Fogh_Rasmussen_,2497,837
Andre_Agassi_,1607,232
Andrei_Mikhnevich_,3425,1430
Andrew_Bunner_,1617,238
Andrew_Cuomo_,1928,409
Andrew_Niccol_,2452,796
Andrew_Weissmann_,3134,1276
Andy_Hebb_,2656,953
Andy_Roddick_,2663,960
Angela_Bassett_,2476,816
Angela_Lansbury_,3131,1270
Angela_Merkel_,1241,96
Angelina_Jolie_,1439,163
Angelo_Reyes_,3747,1557
