Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.584926,624
Aaron_Sorkin_,0.798857,1243
Abdel_Nasser_Assidi_,0.631066,753
Abdoulaye_Wade_,1.03328,1599
Abdullah_,0.81383,1273
Abdullah_Gul_,1.19765,1665
Abdullah_al-Attiyah_,1.26502,1674
Abdullatif_Sener_,0.982912,1554
Abel_Pacheco_,0.419805,216
Abid_Hamid_Mahmud_Al-Tikriti_,0.830617,1310
Adam_Sandler_,0.270207,25
Adam_Scott_,0.629022,749
Adel_Al-Jubeir_,0.755664,1124
Adolfo_Aguilar_Zinser_,0.606314,687
Adolfo_Rodriguez_Saa_,0.840209,1329
Adrian_McPherson_,1.06595,1618
Adrian_Nastase_,1.0524,1614
Adrien_Brody_,0.625559,739
Ahmad_Masood_,0.866903,1386
Ahmed_Chalabi_,1.1131,1645
Ahmet_Necdet_Sezer_,0.412142,202
Ai_Sugiyama_,0.402595,180
Aicha_El_Ouafi_,0.56317,573
Aitor_Gonzalez_,1.02807,1593
Akbar_Hashemi_Rafsanjani_,0.750929,1116
Akhmed_Zakayev_,0.574459,604
Al_Davis_,1.01493,1581
Al_Gore_,0.587407,632
Al_Pacino_,0.284773,34
Al_Sharpton_,0.652078,823
Alan_Ball_,0.808445,1260
Alan_Greenspan_,0.871963,1395
Alan_Mulally_,0.597774,663
Alastair_Campbell_,1.12617,1648
Albert_Costa_,0.412946,206
Alberto_Fujimori_,0.784993,1209
Alberto_Ruiz_Gallardon_,0.393783,163
Albrecht_Mentz_,0.394986,167
Aldo_Paredes_,0.885865,1421
Alec_Baldwin_,0.842134,1334
Alejandro_Atchugarry_,0.824115,1295
Alejandro_Avila_,0.793307,1234
Alejandro_Toledo_,0.537974,507
Aleksander_Kwasniewski_,0.721435,1035
Alex_Barros_,0.671419,877
Alex_Penelas_,0.350035,96
Alex_Sink_,0.571959,595
Alexander_Downer_,0.695372,961
Alexander_Losyukov_,0.959476,1526
Alexander_Rumyantsev_,0.734914,1072
Alexandra_Stevenson_,0.589109,638
Alexandra_Vodjanikova_,0.731473,1060
Ali_Abbas_,0.457062,319
Ali_Khamenei_,0.823877,1294
Ali_Naimi_,0.498634,406
Alice_Fisher_,0.652205,825
Alicia_Silverstone_,0.525363,469
Alimzhan_Tokhtakhounov_,0.457713,322
Alison_Lohman_,0.624365,734
Allen_Iverson_,0.600142,671
Allison_Janney_,0.474383,356
Allyson_Felix_,1.21406,1670
Alvaro_Noboa_,0.668771,872
Alvaro_Silva_Calderon_,0.67893,904
Alvaro_Uribe_,0.41927,214
Amanda_Beard_,0.757538,1133
Amanda_Bynes_,0.488438,382
Amanda_Coetzer_,1.02691,1591
Amber_Tamblyn_,0.302263,46
Amelia_Vega_,0.474412,357
Amelie_Mauresmo_,0.772837,1176
Amer_al-Saadi_,0.905763,1445
Amram_Mitzna_,0.555424,554
Ana_Guevara_,0.274699,28
Ana_Palacio_,0.762976,1149
Anastasia_Myskina_,0.566474,584
Anders_Ebbeson_,0.813825,1272
Anders_Fogh_Rasmussen_,0.913722,1460
Andre_Agassi_,0.791892,1231
Andrei_Mikhnevich_,0.839988,1328
Andrew_Bunner_,1.16214,1656
