Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,131988,1249
Aaron_Sorkin_,152536,1587
Abdel_Nasser_Assidi_,100959,479
Abdoulaye_Wade_,102478,511
Abdullah_,119132,907
Abdullah_Gul_,131742,1240
Abdullah_al-Attiyah_,0,1
Abdullatif_Sener_,67517,192
Abel_Pacheco_,121368,966
Abid_Hamid_Mahmud_Al-Tikriti_,125795,1103
Adam_Sandler_,99233,453
Adam_Scott_,156443,1611
Adel_Al-Jubeir_,111156,689
Adolfo_Aguilar_Zinser_,122524,1004
Adolfo_Rodriguez_Saa_,115061,778
Adrian_McPherson_,107973,613
Adrian_Nastase_,146849,1515
Adrien_Brody_,134952,1318
Ahmad_Masood_,85861,269
Ahmed_Chalabi_,96526,409
Ahmet_Necdet_Sezer_,90033,314
Ai_Sugiyama_,100949,478
Aicha_El_Ouafi_,129106,1172
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,0,3
Akhmed_Zakayev_,129530,1189
Al_Davis_,0,4
Al_Gore_,140045,1407
Al_Pacino_,124996,1079
Al_Sharpton_,125292,1091
Alan_Ball_,95027.5,391
Alan_Greenspan_,148818,1538
Alan_Mulally_,100635,473
Alastair_Campbell_,179867,1673
Albert_Costa_,109714,656
Alberto_Fujimori_,0,5
Alberto_Ruiz_Gallardon_,109315,646
Albrecht_Mentz_,130435,1212
Aldo_Paredes_,105079,559
Alec_Baldwin_,108409,626
Alejandro_Atchugarry_,124306,1052
Alejandro_Avila_,0,6
Alejandro_Toledo_,110696,678
Aleksander_Kwasniewski_,143977,1471
Alex_Barros_,125118,1087
Alex_Penelas_,108346,624
Alex_Sink_,125512,1095
Alexander_Downer_,91579,338
Alexander_Losyukov_,0,7
Alexander_Rumyantsev_,0,8
Alexandra_Stevenson_,119224,911
Ali_Abbas_,122629,1007
Ali_Khamenei_,109125,640
Ali_Naimi_,144714,1485
Alice_Fisher_,108413,627
Alicia_Silverstone_,114199,763
Alimzhan_Tokhtakhounov_,120856,952
Alison_Lohman_,120656,947
Allen_Iverson_,150534,1560
Allison_Janney_,115901,806
Allyson_Felix_,149096,1542
Alvaro_Noboa_,0,9
Alvaro_Silva_Calderon_,102433,510
Alvaro_Uribe_,156164,1608
Amanda_Beard_,127953,1145
Amanda_Bynes_,111499,695
Amanda_Coetzer_,150052,1556
Amber_Tamblyn_,102564,513
Amelia_Vega_,51533,173
Amelie_Mauresmo_,127640,1139
Amer_al-Saadi_,112622,718
Amram_Mitzna_,0,10
Ana_Guevara_,121192,960
Ana_Palacio_,91406,336
Anastasia_Myskina_,127805,1143
Anders_Ebbeson_,103454,532
Anders_Fogh_Rasmussen_,139228,1387
Andre_Agassi_,134669,1310
Andrei_Mikhnevich_,0,11
Andrew_Bunner_,127386,1134
Andrew_Cuomo_,130804,1218
Andrew_Niccol_,0,12
Andrew_Weissmann_,109728,657
Andy_Hebb_,78782,222
Andy_Roddick_,123590,1029
Angela_Bassett_,113382,740
Angela_Lansbury_,115491,787
Angela_Merkel_,120227,936
Angelina_Jolie_,84634,254
Angelo_Reyes_,152479,1585
Anibal_Ibarra_,119769,923
Ann_Veneman_,108781,632
