Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.267,570
Aaron_Sorkin_,134.492,1078
Abdel_Nasser_Assidi_,173.085,1642
Abdoulaye_Wade_,186.103,1675
Abdullah_,139.135,1210
Abdullah_Gul_,106.003,299
Abdullah_al-Attiyah_,145.205,1359
Abdullatif_Sener_,131.013,982
Abel_Pacheco_,135.92,1126
Abid_Hamid_Mahmud_Al-Tikriti_,177.237,1656
Adam_Sandler_,133.49,1054
Adam_Scott_,160.234,1573
Adel_Al-Jubeir_,168.608,1620
Adolfo_Aguilar_Zinser_,135.503,1112
Adolfo_Rodriguez_Saa_,139.596,1220
Adrian_McPherson_,196.328,1679
Adrian_Nastase_,136.945,1150
Adrien_Brody_,110.803,404
Ahmad_Masood_,149.196,1421
Ahmed_Chalabi_,110.71,401
Ahmet_Necdet_Sezer_,129.476,937
Ai_Sugiyama_,118.289,599
Aicha_El_Ouafi_,130.81,975
Aitor_Gonzalez_,170.28,1631
Akbar_Hashemi_Rafsanjani_,103.607,249
Akhmed_Zakayev_,125.147,795
Al_Davis_,140.206,1241
Al_Gore_,139.245,1214
Al_Pacino_,136.66,1143
Al_Sharpton_,144.181,1340
Alan_Ball_,123.599,738
Alan_Greenspan_,139.92,1232
Alan_Mulally_,128.858,911
Alastair_Campbell_,129.284,930
Albert_Costa_,159.903,1568
Alberto_Fujimori_,127.414,863
Alberto_Ruiz_Gallardon_,106.269,307
Albrecht_Mentz_,117.675,582
Aldo_Paredes_,113.54,465
Alec_Baldwin_,136.251,1136
Alejandro_Atchugarry_,120.506,660
Alejandro_Avila_,144.145,1337
Alejandro_Toledo_,130.798,974
Aleksander_Kwasniewski_,117.05,564
Alex_Barros_,109.258,372
Alex_Penelas_,106.835,321
Alex_Sink_,118.572,605
Alexander_Downer_,98.3824,175
Alexander_Losyukov_,122.941,720
Alexander_Rumyantsev_,105.963,297
Alexandra_Stevenson_,160.313,1574
Alexandra_Vodjanikova_,154.612,1505
Ali_Abbas_,109.469,379
Ali_Khamenei_,122.138,697
Ali_Naimi_,83.88,47
Alice_Fisher_,141.131,1270
Alicia_Silverstone_,129.913,949
Alimzhan_Tokhtakhounov_,129.59,940
Alison_Lohman_,106.455,313
Allen_Iverson_,151.963,1463
Allison_Janney_,129.496,939
Allyson_Felix_,173.744,1643
Alvaro_Noboa_,111.06,408
Alvaro_Silva_Calderon_,126.776,842
Alvaro_Uribe_,115.824,532
Amanda_Beard_,112.759,449
Amanda_Bynes_,87.4909,64
Amanda_Coetzer_,140.531,1249
Amber_Tamblyn_,109.002,367
Amelia_Vega_,104.654,267
Amelie_Mauresmo_,145.071,1355
Amer_al-Saadi_,114.056,482
Amram_Mitzna_,126.961,847
Ana_Guevara_,177.762,1657
Ana_Palacio_,101.266,212
Anastasia_Myskina_,121.884,693
Anders_Ebbeson_,162.854,1585
Anders_Fogh_Rasmussen_,166.936,1615
Andre_Agassi_,124.795,784
Andrei_Mikhnevich_,144.287,1343
Andrew_Bunner_,111.782,426
Andrew_Cuomo_,119.435,634
Andrew_Niccol_,128.944,916
Andrew_Weissmann_,160.884,1577
Andy_Hebb_,110.026,388
Andy_Roddick_,131.028,983
