Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2028,499
Aaron_Sorkin_,1927,442
Abdel_Nasser_Assidi_,3705,1534
Abdoulaye_Wade_,3247,1343
Abdullah_,1873,404
Abdullah_Gul_,1676,283
Abdullah_al-Attiyah_,3655,1517
Abdullatif_Sener_,1623,265
Abel_Pacheco_,3020,1211
Abid_Hamid_Mahmud_Al-Tikriti_,2745,1007
Adam_Sandler_,2238,643
Adam_Scott_,3393,1414
Adel_Al-Jubeir_,3926,1586
Adolfo_Aguilar_Zinser_,1747,328
Adolfo_Rodriguez_Saa_,1632,267
Adrian_McPherson_,2194,614
Adrian_Nastase_,3365,1401
Adrien_Brody_,1664,278
Ahmad_Masood_,2406,749
Ahmed_Chalabi_,1906,425
Ahmet_Necdet_Sezer_,1823,371
Ai_Sugiyama_,4019,1608
Aicha_El_Ouafi_,2475,803
Aitor_Gonzalez_,2898,1115
Akbar_Hashemi_Rafsanjani_,2800,1041
Akhmed_Zakayev_,3496,1458
Al_Davis_,3646,1514
Al_Gore_,3229,1328
Al_Pacino_,3092,1253
Al_Sharpton_,3647,1515
Alan_Ball_,1724,310
Alan_Greenspan_,4528,1670
Alan_Mulally_,1712,303
Alastair_Campbell_,2625,901
Albert_Costa_,2827,1056
Alberto_Fujimori_,1543,223
Alberto_Ruiz_Gallardon_,2287,670
Albrecht_Mentz_,3383,1408
Aldo_Paredes_,3019,1208
Alec_Baldwin_,3445,1430
Alejandro_Atchugarry_,1499,201
Alejandro_Avila_,2295,673
Alejandro_Toledo_,2024,496
Aleksander_Kwasniewski_,2488,813
Alex_Barros_,1392,158
Alex_Penelas_,1692,294
Alex_Sink_,1588,245
Alexander_Downer_,1923,438
Alexander_Losyukov_,1403,163
Alexander_Rumyantsev_,2667,947
Alexandra_Stevenson_,3025,1216
Alexandra_Vodjanikova_,4473,1665
Ali_Abbas_,2515,829
Ali_Khamenei_,1583,242
Ali_Naimi_,2283,669
Alice_Fisher_,2857,1082
Alicia_Silverstone_,2797,1039
Alimzhan_Tokhtakhounov_,1392,159
Alison_Lohman_,2312,685
Allison_Janney_,1589,247
Allyson_Felix_,3187,1308
Alvaro_Noboa_,2647,924
Alvaro_Silva_Calderon_,3455,1436
Alvaro_Uribe_,1844,384
Amanda_Beard_,2092,542
Amanda_Bynes_,2249,648
Amanda_Coetzer_,3291,1360
Amber_Tamblyn_,2345,706
Amelia_Vega_,1929,444
Amelie_Mauresmo_,2428,765
Amer_al-Saadi_,1754,333
Amram_Mitzna_,2497,820
Ana_Guevara_,3687,1527
Ana_Palacio_,429,8
Anastasia_Myskina_,2618,896
Anders_Ebbeson_,4466,1663
Anders_Fogh_Rasmussen_,3147,1284
Andre_Agassi_,1435,175
Andrei_Mikhnevich_,2380,729
Andrew_Bunner_,1239,108
Andrew_Cuomo_,2015,490
Andrew_Niccol_,1967,464
Andrew_Weissmann_,2889,1102
Andy_Hebb_,770,32
Andy_Roddick_,2376,722
Angela_Bassett_,3118,1264
Angela_Lansbury_,3525,1469
Angela_Merkel_,1499,202
Angelina_Jolie_,1505,205
Angelo_Reyes_,2211,625
Anibal_Ibarra_,3261,1348
