Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2671,934
Aaron_Sorkin_,4045,1605
Abdel_Nasser_Assidi_,2725,974
Abdoulaye_Wade_,3651,1498
Abdullah_,1788,362
Abdullah_Gul_,2556,860
Abdullah_al-Attiyah_,3069,1194
Abdullatif_Sener_,958,60
Abel_Pacheco_,4344,1655
Abid_Hamid_Mahmud_Al-Tikriti_,1348,184
Adam_Sandler_,2923,1102
Adam_Scott_,4560,1669
Adel_Al-Jubeir_,3495,1428
Adolfo_Aguilar_Zinser_,2386,752
Adolfo_Rodriguez_Saa_,3065,1192
Adrian_McPherson_,4423,1661
Adrian_Nastase_,1798,373
Adrien_Brody_,2638,909
Ahmad_Masood_,1853,401
Ahmed_Chalabi_,1757,347
Ahmet_Necdet_Sezer_,2707,958
Ai_Sugiyama_,2032,521
Aicha_El_Ouafi_,1858,402
Aitor_Gonzalez_,4067,1612
Akbar_Hashemi_Rafsanjani_,1250,148
Akhmed_Zakayev_,2289,679
Al_Davis_,2358,730
Al_Gore_,3022,1160
Al_Pacino_,3593,1476
Al_Sharpton_,3098,1211
Alan_Ball_,2035,523
Alan_Greenspan_,4133,1627
Alan_Mulally_,1141,115
Alastair_Campbell_,3503,1430
Albert_Costa_,4356,1656
Alberto_Fujimori_,1995,496
Alberto_Ruiz_Gallardon_,2135,593
Albrecht_Mentz_,3909,1576
Aldo_Paredes_,1032,80
Alec_Baldwin_,1030,79
Alejandro_Atchugarry_,2719,967
Alejandro_Avila_,2867,1064
Alejandro_Toledo_,2850,1054
Aleksander_Kwasniewski_,4003,1595
Alex_Barros_,2547,853
Alex_Penelas_,2205,619
Alex_Sink_,2071,546
Alexander_Downer_,1590,271
Alexander_Losyukov_,980,66
Alexander_Rumyantsev_,3069,1195
Alexandra_Stevenson_,1216,139
Alexandra_Vodjanikova_,1959,480
Ali_Abbas_,1878,420
Ali_Khamenei_,2446,794
Ali_Naimi_,3071,1197
Alice_Fisher_,2038,524
Alicia_Silverstone_,3142,1237
Alimzhan_Tokhtakhounov_,2761,1001
Alison_Lohman_,3136,1233
Allen_Iverson_,2631,904
Allison_Janney_,3735,1527
Allyson_Felix_,2630,902
Alvaro_Noboa_,2911,1092
Alvaro_Silva_Calderon_,3183,1265
Alvaro_Uribe_,2643,914
Amanda_Beard_,2454,804
Amanda_Bynes_,1082,94
Amanda_Coetzer_,1677,314
Amber_Tamblyn_,3599,1480
Amelia_Vega_,2780,1012
Amelie_Mauresmo_,4128,1624
Amer_al-Saadi_,2600,883
Amram_Mitzna_,3242,1298
Ana_Guevara_,2122,584
Ana_Palacio_,1414,206
Anastasia_Myskina_,4065,1611
Anders_Ebbeson_,4067,1613
Anders_Fogh_Rasmussen_,2608,891
Andre_Agassi_,2677,941
Andrei_Mikhnevich_,1224,141
Andrew_Bunner_,958,61
Andrew_Cuomo_,3348,1359
Andrew_Niccol_,2944,1113
Andrew_Weissmann_,2810,1029
Andy_Hebb_,2057,538
Andy_Roddick_,2310,698
Angela_Bassett_,2849,1053
Angela_Lansbury_,2799,1018
Angela_Merkel_,1749,343
Angelina_Jolie_,2766,1005
Angelo_Reyes_,3838,1557
