Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.282,551
Aaron_Sorkin_,134.5,1066
Abdel_Nasser_Assidi_,158.804,1559
Abdoulaye_Wade_,177.815,1658
Abdullah_,101.817,226
Abdullah_Gul_,106.025,306
Abdullah_al-Attiyah_,145.211,1343
Abdullatif_Sener_,131.033,966
Abel_Pacheco_,124.726,760
Abid_Hamid_Mahmud_Al-Tikriti_,177.24,1656
Adam_Sandler_,115.315,503
Adam_Scott_,160.236,1575
Adel_Al-Jubeir_,148.605,1416
Adolfo_Aguilar_Zinser_,135.523,1096
Adolfo_Rodriguez_Saa_,139.62,1203
Adrian_McPherson_,196.333,1679
Adrian_Nastase_,141.57,1264
Adrien_Brody_,110.83,390
Ahmad_Masood_,126.414,810
Ahmed_Chalabi_,111.1,396
Ahmet_Necdet_Sezer_,129.486,921
Ai_Sugiyama_,135.278,1087
Aicha_El_Ouafi_,151.229,1457
Aitor_Gonzalez_,170.288,1638
Akbar_Hashemi_Rafsanjani_,118.594,586
Akhmed_Zakayev_,128.854,901
Al_Davis_,149.339,1426
Al_Gore_,139.25,1194
Al_Pacino_,136.661,1129
Al_Sharpton_,132.548,1005
Alan_Ball_,123.615,725
Alan_Greenspan_,144.899,1339
Alan_Mulally_,128.878,902
Alastair_Campbell_,129.311,915
Albert_Costa_,168.742,1628
Alberto_Fujimori_,127.432,852
Alberto_Ruiz_Gallardon_,106.311,312
Albrecht_Mentz_,128.809,897
Aldo_Paredes_,148.936,1420
Alec_Baldwin_,103.86,258
Alejandro_Atchugarry_,120.346,637
Alejandro_Avila_,160.751,1576
Alejandro_Toledo_,130.833,961
Aleksander_Kwasniewski_,117.052,545
Alex_Barros_,109.305,366
Alex_Penelas_,106.852,320
Alex_Sink_,149.201,1422
Alexander_Downer_,105.984,302
Alexander_Losyukov_,112.95,442
Alexander_Rumyantsev_,105.975,301
Alexandra_Stevenson_,103.043,243
Alexandra_Vodjanikova_,154.618,1505
Ali_Abbas_,109.482,374
Ali_Khamenei_,138.258,1168
Ali_Naimi_,133.638,1044
Alice_Fisher_,139.605,1202
Alicia_Silverstone_,129.928,937
Alimzhan_Tokhtakhounov_,117.46,557
Alison_Lohman_,114.437,481
Allen_Iverson_,151.966,1467
Allison_Janney_,131.447,975
Allyson_Felix_,173.752,1648
Alvaro_Noboa_,111.087,395
Alvaro_Silva_Calderon_,106.675,318
Alvaro_Uribe_,99.7875,185
Amanda_Beard_,116.52,533
Amanda_Bynes_,87.5184,59
Amanda_Coetzer_,140.541,1230
Amber_Tamblyn_,131.554,978
Amelia_Vega_,137.462,1145
Amelie_Mauresmo_,145.093,1341
Amer_al-Saadi_,114.074,471
Amram_Mitzna_,126.975,833
Ana_Guevara_,177.764,1657
Ana_Palacio_,101.29,215
Anastasia_Myskina_,156.07,1529
Anders_Ebbeson_,151.765,1462
Anders_Fogh_Rasmussen_,166.943,1619
Andre_Agassi_,124.81,765
Andrei_Mikhnevich_,144.3,1330
Andrew_Bunner_,111.808,415
Andrew_Cuomo_,98.6081,176
Andrew_Niccol_,128.967,903
Andrew_Weissmann_,160.892,1577
Andy_Hebb_,81.6558,34
