Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2285,691
Aaron_Sorkin_,2645,930
Abdel_Nasser_Assidi_,1853,400
Abdoulaye_Wade_,3001,1171
Abdullah_,3581,1475
Abdullah_Gul_,2877,1086
Abdullah_al-Attiyah_,3591,1479
Abdullatif_Sener_,2678,948
Abel_Pacheco_,3661,1506
Abid_Hamid_Mahmud_Al-Tikriti_,2928,1124
Adam_Sandler_,3145,1262
Adam_Scott_,2878,1087
Adel_Al-Jubeir_,4042,1606
Adolfo_Aguilar_Zinser_,2960,1149
Adolfo_Rodriguez_Saa_,2189,624
Adrian_McPherson_,3796,1545
Adrian_Nastase_,2955,1146
Adrien_Brody_,1998,503
Ahmad_Masood_,3270,1329
Ahmed_Chalabi_,3621,1488
Ahmet_Necdet_Sezer_,2824,1046
Ai_Sugiyama_,2061,543
Aicha_El_Ouafi_,3544,1453
Aitor_Gonzalez_,3762,1536
Akbar_Hashemi_Rafsanjani_,1577,248
Akhmed_Zakayev_,2419,770
Al_Davis_,4034,1605
Al_Gore_,3722,1526
Al_Pacino_,2424,774
Al_Sharpton_,1956,465
Alan_Ball_,1764,361
Alan_Greenspan_,3297,1347
Alan_Mulally_,1570,243
Alastair_Campbell_,2732,987
Albert_Costa_,3284,1339
Alberto_Fujimori_,3816,1555
Alberto_Ruiz_Gallardon_,1626,280
Albrecht_Mentz_,2160,595
Aldo_Paredes_,2418,768
Alec_Baldwin_,845,46
Alejandro_Atchugarry_,1369,159
Alejandro_Avila_,3129,1251
Alejandro_Toledo_,436,8
Aleksander_Kwasniewski_,1535,227
Alex_Barros_,2532,856
Alex_Penelas_,2072,548
Alex_Sink_,3109,1239
Alexander_Downer_,1233,119
Alexander_Losyukov_,3043,1198
Alexander_Rumyantsev_,453,9
Alexandra_Stevenson_,3242,1312
Alexandra_Vodjanikova_,2081,558
Ali_Abbas_,2694,955
Ali_Khamenei_,3776,1540
Ali_Naimi_,2399,755
Alice_Fisher_,3371,1379
Alicia_Silverstone_,4282,1647
Alimzhan_Tokhtakhounov_,2109,570
Alison_Lohman_,1689,312
Allen_Iverson_,2995,1164
Allison_Janney_,1776,368
Allyson_Felix_,4187,1630
Alvaro_Noboa_,1620,276
Alvaro_Silva_Calderon_,1716,331
Alvaro_Uribe_,2798,1032
Amanda_Beard_,3630,1495
Amanda_Bynes_,806,39
Amanda_Coetzer_,4201,1633
Amber_Tamblyn_,1635,283
Amelia_Vega_,1692,315
Amelie_Mauresmo_,4562,1666
Amer_al-Saadi_,3203,1299
Amram_Mitzna_,3491,1436
Ana_Guevara_,3786,1544
Ana_Palacio_,1976,486
Anastasia_Myskina_,3700,1521
Anders_Ebbeson_,1747,350
Anders_Fogh_Rasmussen_,4120,1619
Andre_Agassi_,3546,1455
Andrei_Mikhnevich_,2546,869
Andrew_Bunner_,2307,704
Andrew_Cuomo_,2000,504
Andrew_Niccol_,3734,1527
Andrew_Weissmann_,3813,1553
Andy_Hebb_,2532,857
Andy_Roddick_,3464,1423
Angela_Bassett_,1848,396
Angela_Lansbury_,1746,348
Angela_Merkel_,1855,402
Angelina_Jolie_,3409,1397
Angelo_Reyes_,3136,1258
