Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,69,198
Aaron_Sorkin_,960,1526
Abdel_Nasser_Assidi_,81,230
Abdoulaye_Wade_,1391,1671
Abdullah_,83,235
Abdullah_Gul_,176,471
Abdullah_al-Attiyah_,734,1354
Abdullatif_Sener_,1,1
Abel_Pacheco_,962,1528
Abid_Hamid_Mahmud_Al-Tikriti_,545,1135
Adam_Sandler_,119,332
Adam_Scott_,85,240
Adel_Al-Jubeir_,195,515
Adolfo_Aguilar_Zinser_,370,868
Adolfo_Rodriguez_Saa_,89,251
Adrian_McPherson_,1010,1556
Adrian_Nastase_,520,1101
Adrien_Brody_,543,1132
Ahmad_Masood_,844,1444
Ahmed_Chalabi_,408,930
Ahmet_Necdet_Sezer_,32,93
Ai_Sugiyama_,980,1544
Aicha_El_Ouafi_,747,1367
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,263,656
Akhmed_Zakayev_,13,37
Al_Davis_,506,1084
Al_Gore_,976,1539
Al_Pacino_,212,548
Al_Sharpton_,1158,1617
Alan_Ball_,497,1073
Alan_Greenspan_,124,347
Alan_Mulally_,522,1105
Alastair_Campbell_,266,662
Albert_Costa_,1080,1591
Alberto_Fujimori_,886,1473
Alberto_Ruiz_Gallardon_,483,1053
Albrecht_Mentz_,920,1494
Aldo_Paredes_,373,873
Alec_Baldwin_,582,1181
Alejandro_Atchugarry_,87,245
Alejandro_Avila_,579,1178
Alejandro_Toledo_,251,632
Aleksander_Kwasniewski_,1168,1619
Alex_Barros_,15,43
Alex_Penelas_,219,563
Alex_Sink_,1109,1599
Alexander_Downer_,753,1371
Alexander_Losyukov_,319,767
Alexander_Rumyantsev_,439,984
Alexandra_Stevenson_,3,7
Alexandra_Vodjanikova_,262,653
Ali_Abbas_,380,887
Ali_Khamenei_,876,1466
Ali_Naimi_,213,550
Alice_Fisher_,458,1016
Alicia_Silverstone_,945,1514
Alimzhan_Tokhtakhounov_,589,1192
Alison_Lohman_,498,1075
Allen_Iverson_,745,1364
Allison_Janney_,873,1464
Allyson_Felix_,795,1406
Alvaro_Noboa_,512,1093
Alvaro_Silva_Calderon_,201,526
Alvaro_Uribe_,540,1127
Amanda_Beard_,559,1152
Amanda_Bynes_,64,184
Amanda_Coetzer_,1258,1645
Amber_Tamblyn_,370,869
Amelia_Vega_,231,584
Amelie_Mauresmo_,1353,1660
Amer_al-Saadi_,492,1067
Amram_Mitzna_,136,376
Ana_Guevara_,134,371
Ana_Palacio_,229,582
Anastasia_Myskina_,695,1312
Anders_Ebbeson_,1379,1669
Anders_Fogh_Rasmussen_,796,1407
Andre_Agassi_,349,824
Andrei_Mikhnevich_,715,1333
Andrew_Bunner_,434,978
Andrew_Cuomo_,74,213
Andrew_Niccol_,212,549
Andrew_Weissmann_,650,1276
Andy_Hebb_,197,518
Andy_Roddick_,389,902
Angela_Bassett_,207,540
Angela_Lansbury_,101,280
Angela_Merkel_,49,140
Angelina_Jolie_,412,940
Angelo_Reyes_,1144,1614
Anibal_Ibarra_,40,115
Ann_Veneman_,238,600
Anna_Kournikova_,391,905
Anna_Nicole_Smith_,499,1077
Anne_Krueger_,314,756
