Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1888,429
Aaron_Sorkin_,3270,1318
Abdel_Nasser_Assidi_,2927,1124
Abdoulaye_Wade_,3987,1593
Abdullah_,1386,190
Abdullah_Gul_,1347,174
Abdullah_al-Attiyah_,2724,969
Abdullatif_Sener_,2100,550
Abel_Pacheco_,2984,1158
Abid_Hamid_Mahmud_Al-Tikriti_,4847,1677
Adam_Sandler_,2396,748
Adam_Scott_,3794,1536
Adel_Al-Jubeir_,3601,1471
Adolfo_Aguilar_Zinser_,2266,663
Adolfo_Rodriguez_Saa_,1681,309
Adrian_McPherson_,4305,1642
Adrian_Nastase_,1868,417
Adrien_Brody_,2635,909
Ahmad_Masood_,2306,689
Ahmed_Chalabi_,1442,211
Ahmet_Necdet_Sezer_,4015,1601
Ai_Sugiyama_,2191,612
Aicha_El_Ouafi_,3918,1568
Aitor_Gonzalez_,4949,1679
Akbar_Hashemi_Rafsanjani_,2739,977
Akhmed_Zakayev_,2142,581
Al_Davis_,1884,427
Al_Gore_,2908,1108
Al_Pacino_,1847,409
Al_Sharpton_,2864,1080
Alan_Ball_,2833,1051
Alan_Greenspan_,3023,1182
Alan_Mulally_,981,72
Alastair_Campbell_,3662,1495
Albert_Costa_,3520,1443
Alberto_Fujimori_,3084,1217
Alberto_Ruiz_Gallardon_,1664,304
Albrecht_Mentz_,3270,1319
Aldo_Paredes_,1276,156
Alec_Baldwin_,3071,1210
Alejandro_Atchugarry_,1186,130
Alejandro_Avila_,3493,1432
Alejandro_Toledo_,2362,722
Aleksander_Kwasniewski_,3969,1587
Alex_Barros_,3564,1459
Alex_Penelas_,2088,541
Alex_Sink_,2165,602
Alexander_Downer_,1212,137
Alexander_Losyukov_,636,23
Alexander_Rumyantsev_,3095,1223
Alexandra_Stevenson_,2532,844
Alexandra_Vodjanikova_,3159,1254
Ali_Abbas_,3300,1338
Ali_Khamenei_,2959,1147
Ali_Naimi_,1962,478
Alice_Fisher_,1765,358
Alicia_Silverstone_,2644,914
Alimzhan_Tokhtakhounov_,1940,465
Alison_Lohman_,2819,1041
Allen_Iverson_,2241,643
Allison_Janney_,2788,1022
Allyson_Felix_,1725,325
Alvaro_Noboa_,2208,618
Alvaro_Silva_Calderon_,2122,570
Alvaro_Uribe_,2288,678
Amanda_Beard_,2742,981
Amanda_Bynes_,1629,285
Amanda_Coetzer_,2434,772
Amber_Tamblyn_,3167,1261
Amelia_Vega_,2701,954
Amelie_Mauresmo_,3980,1589
Amer_al-Saadi_,2368,727
Amram_Mitzna_,2510,827
Ana_Guevara_,3962,1586
Ana_Palacio_,1349,176
Anastasia_Myskina_,4131,1626
Anders_Ebbeson_,4341,1645
Anders_Fogh_Rasmussen_,2772,1007
Andre_Agassi_,1563,255
Andrei_Mikhnevich_,1074,99
Andrew_Bunner_,672,28
Andrew_Cuomo_,2067,531
Andrew_Niccol_,2855,1072
Andrew_Weissmann_,2704,956
Andy_Hebb_,1948,472
Andy_Roddick_,2324,704
Angela_Bassett_,4217,1634
Angela_Lansbury_,1536,244
Angela_Merkel_,2422,763
Angelina_Jolie_,1400,196
Angelo_Reyes_,3021,1180
