Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.829067,1451
Aaron_Sorkin_,0.740384,1250
Abdel_Nasser_Assidi_,0.400425,79
Abdoulaye_Wade_,0.868561,1508
Abdullah_,0.536683,486
Abdullah_Gul_,0.638987,910
Abdullah_al-Attiyah_,1.12589,1674
Abdullatif_Sener_,0.457939,215
Abel_Pacheco_,0.685401,1079
Abid_Hamid_Mahmud_Al-Tikriti_,0.670575,1014
Adam_Sandler_,0.381938,38
Adam_Scott_,0.734451,1231
Adel_Al-Jubeir_,0.691266,1095
Adolfo_Aguilar_Zinser_,0.486439,290
Adolfo_Rodriguez_Saa_,0.70429,1137
Adrian_McPherson_,0.878009,1527
Adrian_Nastase_,0.57565,661
Adrien_Brody_,0.428121,126
Ahmad_Masood_,0.674835,1026
Ahmed_Chalabi_,0.82099,1437
Ahmet_Necdet_Sezer_,0.595757,736
Ai_Sugiyama_,0.629194,871
Aicha_El_Ouafi_,0.462918,230
Aitor_Gonzalez_,0.936666,1587
Akbar_Hashemi_Rafsanjani_,0.806629,1407
Akhmed_Zakayev_,0.435539,147
Al_Davis_,0.914761,1566
Al_Gore_,0.62941,873
Al_Pacino_,0.291507,3
Al_Sharpton_,0.604073,762
Alan_Ball_,0.724556,1194
Alan_Greenspan_,0.769221,1320
Alan_Mulally_,0.762393,1300
Alastair_Campbell_,1.05903,1655
Albert_Costa_,0.74612,1258
Alberto_Fujimori_,0.605395,772
Alberto_Ruiz_Gallardon_,0.519037,411
Albrecht_Mentz_,0.576133,664
Aldo_Paredes_,0.807126,1408
Alec_Baldwin_,0.52909,456
Alejandro_Atchugarry_,0.475944,262
Alejandro_Avila_,0.615174,804
Alejandro_Toledo_,0.431097,133
Aleksander_Kwasniewski_,0.726779,1205
Alex_Barros_,0.505874,365
Alex_Penelas_,0.366441,25
Alex_Sink_,0.621027,835
Alexander_Downer_,0.496026,325
Alexander_Losyukov_,0.80406,1402
Alexander_Rumyantsev_,0.528381,450
Alexandra_Stevenson_,0.765672,1310
Alexandra_Vodjanikova_,0.411264,99
Ali_Abbas_,0.734738,1232
Ali_Khamenei_,0.802385,1396
Ali_Naimi_,0.591289,720
Alice_Fisher_,0.589966,716
Alicia_Silverstone_,0.790433,1365
Alimzhan_Tokhtakhounov_,0.554306,564
Alison_Lohman_,0.479165,272
Allen_Iverson_,0.533311,475
Allison_Janney_,0.407899,87
Allyson_Felix_,0.678088,1038
Alvaro_Noboa_,0.676514,1034
Alvaro_Silva_Calderon_,0.528623,451
Alvaro_Uribe_,0.994376,1631
Amanda_Beard_,0.852638,1479
Amanda_Bynes_,0.456443,212
Amanda_Coetzer_,0.863508,1500
Amber_Tamblyn_,0.395989,63
Amelia_Vega_,0.365505,24
Amelie_Mauresmo_,0.477262,267
Amer_al-Saadi_,0.803154,1398
Amram_Mitzna_,0.565955,620
Ana_Guevara_,0.434943,143
Ana_Palacio_,0.664844,992
Anastasia_Myskina_,0.684199,1072
Anders_Ebbeson_,0.703277,1134
Anders_Fogh_Rasmussen_,0.474805,260
Andre_Agassi_,0.699872,1124
Andrei_Mikhnevich_,0.553533,559
Andrew_Bunner_,0.98471,1625
