Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.627097,251
Aaron_Sorkin_,0.811822,676
Abdel_Nasser_Assidi_,1.05278,1260
Abdoulaye_Wade_,1.00024,1140
Abdullah_,0.963013,1066
Abdullah_Gul_,0.739282,496
Abdullah_al-Attiyah_,1.04494,1243
Abdullatif_Sener_,0.866617,811
Abel_Pacheco_,1.23467,1571
Abid_Hamid_Mahmud_Al-Tikriti_,1.16708,1477
Adam_Sandler_,1.15677,1448
Adam_Scott_,0.596329,204
Adel_Al-Jubeir_,0.941084,1016
Adolfo_Aguilar_Zinser_,0.72732,471
Adolfo_Rodriguez_Saa_,0.947031,1031
Adrian_McPherson_,0.761701,547
Adrian_Nastase_,0.548265,135
Adrien_Brody_,0.847684,769
Ahmad_Masood_,0.41714,25
Ahmed_Chalabi_,0.440757,36
Ahmet_Necdet_Sezer_,0.842828,756
Ai_Sugiyama_,0.882385,854
Aicha_El_Ouafi_,1.08427,1321
Aitor_Gonzalez_,0.676924,360
Akbar_Hashemi_Rafsanjani_,0.756759,536
Akhmed_Zakayev_,0.889315,870
Al_Davis_,0.720301,453
Al_Gore_,1.09833,1345
Al_Pacino_,1.30755,1635
Al_Sharpton_,0.851085,776
Alan_Ball_,0.959949,1058
Alan_Greenspan_,1.05793,1273
Alan_Mulally_,1.37007,1668
Alastair_Campbell_,0.711722,440
Albert_Costa_,0.947096,1032
Alberto_Fujimori_,0.80156,652
Alberto_Ruiz_Gallardon_,0.760619,541
Albrecht_Mentz_,1.1441,1427
Aldo_Paredes_,0.589436,191
Alec_Baldwin_,0.88439,859
Alejandro_Atchugarry_,0.895873,894
Alejandro_Avila_,0.815784,681
Alejandro_Toledo_,0.905893,920
Aleksander_Kwasniewski_,0.766566,564
Alex_Barros_,0.949934,1036
Alex_Penelas_,1.06735,1292
Alex_Sink_,0.869736,822
Alexander_Downer_,0.975872,1088
Alexander_Losyukov_,0.444648,38
Alexander_Rumyantsev_,1.13658,1413
Alexandra_Stevenson_,0.513878,87
Alexandra_Vodjanikova_,0.834703,727
Ali_Abbas_,0.765284,560
Ali_Khamenei_,0.552738,142
Ali_Naimi_,0.987329,1114
Alice_Fisher_,0.617559,240
Alicia_Silverstone_,1.17698,1489
Alimzhan_Tokhtakhounov_,1.23294,1567
Alison_Lohman_,0.659803,319
Allen_Iverson_,0.704205,422
Allison_Janney_,1.15485,1445
Allyson_Felix_,0.73004,477
Alvaro_Noboa_,1.02644,1193
Alvaro_Silva_Calderon_,0.959112,1056
Alvaro_Uribe_,1.109,1369
Amanda_Beard_,0.786933,608
Amanda_Bynes_,0.710238,436
Amanda_Coetzer_,0.553343,144
Amber_Tamblyn_,1.20354,1527
Amelia_Vega_,0.866489,809
Amelie_Mauresmo_,1.01359,1177
Amer_al-Saadi_,1.32906,1652
Amram_Mitzna_,1.03274,1208
Ana_Guevara_,0.708873,432
Ana_Palacio_,0.657009,313
Anastasia_Myskina_,0.69227,396
Anders_Ebbeson_,0.760686,543
Anders_Fogh_Rasmussen_,0.49032,72
Andre_Agassi_,0.832363,724
Andrei_Mikhnevich_,0.528167,107
Andrew_Bunner_,0.628077,254
