Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1413,199
Aaron_Sorkin_,2942,1122
Abdel_Nasser_Assidi_,3419,1377
Abdoulaye_Wade_,3143,1243
Abdullah_,2594,907
Abdullah_Gul_,3064,1201
Abdullah_al-Attiyah_,4285,1637
Abdullatif_Sener_,2533,871
Abel_Pacheco_,3128,1236
Abid_Hamid_Mahmud_Al-Tikriti_,4189,1622
Adam_Sandler_,1646,303
Adam_Scott_,4431,1655
Adel_Al-Jubeir_,2551,885
Adolfo_Aguilar_Zinser_,3082,1208
Adolfo_Rodriguez_Saa_,2487,851
Adrian_McPherson_,3946,1558
Adrian_Nastase_,2123,580
Adrien_Brody_,2832,1057
Ahmad_Masood_,4462,1659
Ahmed_Chalabi_,3644,1472
Ahmet_Necdet_Sezer_,1353,184
Ai_Sugiyama_,3610,1460
Aicha_El_Ouafi_,2161,602
Aitor_Gonzalez_,4737,1676
Akbar_Hashemi_Rafsanjani_,1589,268
Akhmed_Zakayev_,1025,80
Al_Davis_,2563,891
Al_Gore_,3627,1464
Al_Pacino_,1599,276
Al_Sharpton_,3768,1511
Alan_Ball_,1260,151
Alan_Greenspan_,2899,1102
Alan_Mulally_,2078,553
Alastair_Campbell_,2551,886
Albert_Costa_,4218,1626
Alberto_Fujimori_,1644,301
Alberto_Ruiz_Gallardon_,3015,1176
Albrecht_Mentz_,2934,1118
Aldo_Paredes_,2844,1072
Alec_Baldwin_,2309,720
Alejandro_Atchugarry_,3461,1400
Alejandro_Avila_,3371,1352
Alejandro_Toledo_,2263,686
Aleksander_Kwasniewski_,1797,380
Alex_Barros_,1765,366
Alex_Penelas_,1941,477
Alex_Sink_,2967,1144
Alexander_Downer_,1948,479
Alexander_Losyukov_,3288,1315
Alexander_Rumyantsev_,2208,636
Alexandra_Stevenson_,2700,983
Alexandra_Vodjanikova_,3130,1240
Ali_Abbas_,2388,767
Ali_Khamenei_,3160,1256
Ali_Naimi_,1057,90
Alice_Fisher_,3097,1217
Alicia_Silverstone_,1995,508
Alimzhan_Tokhtakhounov_,2094,564
Alison_Lohman_,2745,1007
Allen_Iverson_,3245,1294
Allison_Janney_,2330,731
Allyson_Felix_,3527,1417
Alvaro_Noboa_,1900,449
Alvaro_Silva_Calderon_,2680,972
Alvaro_Uribe_,2467,838
Amanda_Beard_,1524,238
Amanda_Bynes_,706,29
Amanda_Coetzer_,3317,1331
Amber_Tamblyn_,1466,218
Amelia_Vega_,2396,777
Amelie_Mauresmo_,3757,1505
Amer_al-Saadi_,3022,1181
Amram_Mitzna_,1298,165
Ana_Guevara_,3255,1299
Ana_Palacio_,3009,1172
Anastasia_Myskina_,3717,1487
Anders_Ebbeson_,4648,1674
Anders_Fogh_Rasmussen_,4908,1679
Andre_Agassi_,3189,1268
Andrei_Mikhnevich_,3374,1356
Andrew_Bunner_,2672,965
Andrew_Cuomo_,1075,96
Andrew_Niccol_,2103,569
Andrew_Weissmann_,3298,1321
Andy_Hebb_,675,26
Andy_Roddick_,2841,1067
Angela_Bassett_,2647,949
Angela_Lansbury_,1469,220
Angela_Merkel_,2414,793
Angelina_Jolie_,1740,357
Angelo_Reyes_,2688,976
