Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.536285,254
Aaron_Sorkin_,0.830458,1341
Abdel_Nasser_Assidi_,0.61947,597
Abdoulaye_Wade_,0.854753,1400
Abdullah_,0.511774,188
Abdullah_Gul_,0.795509,1258
Abdullah_al-Attiyah_,1.108,1667
Abdullatif_Sener_,0.631718,661
Abel_Pacheco_,0.616536,584
Abid_Hamid_Mahmud_Al-Tikriti_,0.766748,1176
Adam_Sandler_,0.574131,378
Adam_Scott_,0.977105,1584
Adel_Al-Jubeir_,0.437714,51
Adolfo_Aguilar_Zinser_,0.803718,1274
Adolfo_Rodriguez_Saa_,0.753268,1135
Adrian_McPherson_,0.707649,956
Adrian_Nastase_,0.521409,210
Adrien_Brody_,0.68416,863
Ahmad_Masood_,1.00282,1618
Ahmed_Chalabi_,0.997281,1610
Ahmet_Necdet_Sezer_,0.500273,162
Ai_Sugiyama_,0.971619,1581
Aicha_El_Ouafi_,0.729512,1045
Aitor_Gonzalez_,0.928332,1523
Akbar_Hashemi_Rafsanjani_,0.541593,264
Akhmed_Zakayev_,0.444219,59
Al_Davis_,0.721609,1017
Al_Gore_,0.740297,1087
Al_Pacino_,0.542745,266
Al_Sharpton_,0.835389,1348
Alan_Ball_,0.595368,470
Alan_Greenspan_,0.576936,391
Alan_Mulally_,0.641513,689
Alastair_Campbell_,0.942529,1537
Albert_Costa_,0.794002,1248
Alberto_Fujimori_,0.614241,564
Alberto_Ruiz_Gallardon_,0.783064,1224
Albrecht_Mentz_,0.709714,964
Aldo_Paredes_,0.860379,1413
Alec_Baldwin_,0.554747,316
Alejandro_Atchugarry_,0.8057,1278
Alejandro_Avila_,0.552312,306
Alejandro_Toledo_,0.686892,877
Aleksander_Kwasniewski_,0.462752,89
Alex_Barros_,0.674721,829
Alex_Penelas_,0.615179,574
Alex_Sink_,0.650484,731
Alexander_Downer_,0.578788,400
Alexander_Losyukov_,0.908089,1492
Alexander_Rumyantsev_,0.714304,985
Alexandra_Stevenson_,0.642105,692
Alexandra_Vodjanikova_,0.633451,673
Ali_Abbas_,0.750968,1127
Ali_Khamenei_,1.05001,1645
Ali_Naimi_,0.615109,571
Alice_Fisher_,0.849055,1381
Alicia_Silverstone_,0.696096,914
Alimzhan_Tokhtakhounov_,0.615475,576
Alison_Lohman_,0.805769,1279
Allen_Iverson_,0.821345,1318
Allison_Janney_,0.679598,844
Allyson_Felix_,0.778881,1214
Alvaro_Noboa_,0.611149,545
Alvaro_Silva_Calderon_,0.80248,1271
Alvaro_Uribe_,1.03591,1637
Amanda_Beard_,0.666593,798
Amanda_Bynes_,0.448944,65
Amanda_Coetzer_,1.00843,1620
Amber_Tamblyn_,0.615114,572
Amelia_Vega_,0.607642,528
Amelie_Mauresmo_,0.756054,1146
Amer_al-Saadi_,0.845515,1372
Amram_Mitzna_,0.459777,81
Ana_Guevara_,0.532255,242
Ana_Palacio_,0.863803,1418
Anastasia_Myskina_,0.878237,1445
Anders_Ebbeson_,0.962271,1565
Anders_Fogh_Rasmussen_,1.11401,1670
Andre_Agassi_,0.711358,974
Andrei_Mikhnevich_,0.716278,993
Andrew_Bunner_,0.858901,1408
