Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.294,561
Aaron_Sorkin_,117.397,563
Abdel_Nasser_Assidi_,173.094,1641
Abdoulaye_Wade_,196.952,1679
Abdullah_,139.146,1216
Abdullah_Gul_,128.547,905
Abdullah_al-Attiyah_,163.389,1597
Abdullatif_Sener_,124.892,782
Abel_Pacheco_,135.932,1134
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1658
Adam_Sandler_,115.317,513
Adam_Scott_,145.658,1361
Adel_Al-Jubeir_,148.606,1413
Adolfo_Aguilar_Zinser_,135.538,1122
Adolfo_Rodriguez_Saa_,139.634,1228
Adrian_McPherson_,196.336,1678
Adrian_Nastase_,136.949,1155
Adrien_Brody_,110.85,401
Ahmad_Masood_,149.205,1422
Ahmed_Chalabi_,110.76,399
Ahmet_Necdet_Sezer_,129.494,943
Ai_Sugiyama_,135.282,1114
Aicha_El_Ouafi_,130.818,993
Aitor_Gonzalez_,174.418,1650
Akbar_Hashemi_Rafsanjani_,103.627,248
Akhmed_Zakayev_,128.865,920
Al_Davis_,149.351,1425
Al_Gore_,139.253,1219
Al_Pacino_,136.663,1151
Al_Sharpton_,171.514,1636
Alan_Ball_,123.631,736
Alan_Greenspan_,139.93,1235
Alan_Mulally_,110.277,387
Alastair_Campbell_,103.87,251
Albert_Costa_,114.98,503
Alberto_Fujimori_,127.447,865
Alberto_Ruiz_Gallardon_,106.34,307
Albrecht_Mentz_,128.812,916
Aldo_Paredes_,148.943,1419
Alec_Baldwin_,136.304,1143
Alejandro_Atchugarry_,120.519,639
Alejandro_Avila_,160.756,1578
Alejandro_Toledo_,130.855,995
Aleksander_Kwasniewski_,117.054,556
Alex_Barros_,109.331,368
Alex_Penelas_,93.932,114
Alex_Sink_,138.303,1193
Alexander_Downer_,98.3949,170
Alexander_Losyukov_,140.577,1256
Alexander_Rumyantsev_,105.984,296
Alexandra_Stevenson_,160.338,1577
Alexandra_Vodjanikova_,154.623,1510
Ali_Abbas_,109.494,372
Ali_Khamenei_,122.199,692
Ali_Naimi_,83.9112,43
Alice_Fisher_,141.156,1281
Alicia_Silverstone_,159.529,1571
Alimzhan_Tokhtakhounov_,129.645,952
Alison_Lohman_,106.485,310
Allen_Iverson_,151.969,1470
Allison_Janney_,129.527,945
Allyson_Felix_,173.76,1644
Alvaro_Noboa_,154.824,1514
Alvaro_Silva_Calderon_,131.959,1025
Alvaro_Uribe_,99.7964,183
Amanda_Beard_,116.53,544
Amanda_Bynes_,87.5375,64
Amanda_Coetzer_,124.809,779
Amber_Tamblyn_,109.014,359
Amelia_Vega_,104.669,268
Amelie_Mauresmo_,123.655,737
Amer_al-Saadi_,114.09,482
Amram_Mitzna_,126.985,848
Ana_Guevara_,177.766,1659
Ana_Palacio_,101.306,214
Anastasia_Myskina_,144.274,1342
Anders_Ebbeson_,162.862,1592
Anders_Fogh_Rasmussen_,166.948,1620
Andre_Agassi_,124.82,780
Andrei_Mikhnevich_,132.055,1030
Andrew_Bunner_,111.825,422
Andrew_Cuomo_,98.621,173
Andrew_Niccol_,100.56,195
Andrew_Weissmann_,160.898,1581
Andy_Hebb_,110.06,383
