Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1590,232
Aaron_Sorkin_,2147,558
Abdel_Nasser_Assidi_,2957,1154
Abdoulaye_Wade_,3273,1353
Abdullah_,2437,795
Abdullah_al-Attiyah_,4291,1659
Abdullatif_Sener_,1137,86
Abel_Pacheco_,3408,1436
Abid_Hamid_Mahmud_Al-Tikriti_,2651,954
Adam_Sandler_,3600,1505
Adam_Scott_,4599,1671
Adel_Al-Jubeir_,3057,1220
Adolfo_Aguilar_Zinser_,3114,1262
Adolfo_Rodriguez_Saa_,2538,877
Adrian_McPherson_,2878,1096
Adrian_Nastase_,3008,1187
Adrien_Brody_,3033,1200
Ahmad_Masood_,3789,1567
Ahmed_Chalabi_,2055,487
Ahmet_Necdet_Sezer_,2642,948
Ai_Sugiyama_,3345,1393
Aicha_El_Ouafi_,3018,1192
Aitor_Gonzalez_,2711,990
Akbar_Hashemi_Rafsanjani_,983,58
Akhmed_Zakayev_,1854,382
Al_Davis_,3118,1266
Al_Gore_,3364,1404
Al_Pacino_,3721,1540
Al_Sharpton_,3692,1534
Alan_Ball_,1859,388
Alan_Greenspan_,4245,1653
Alan_Mulally_,2376,743
Alastair_Campbell_,1495,194
Albert_Costa_,4283,1658
Alberto_Fujimori_,2724,1000
Alberto_Ruiz_Gallardon_,2559,889
Albrecht_Mentz_,2982,1169
Aldo_Paredes_,2174,577
Alec_Baldwin_,1708,289
Alejandro_Atchugarry_,2342,705
Alejandro_Avila_,2502,846
Alejandro_Toledo_,2399,768
Aleksander_Kwasniewski_,3816,1572
Alex_Barros_,1249,106
Alex_Penelas_,2829,1063
Alex_Sink_,2582,910
Alexander_Downer_,2098,521
Alexander_Losyukov_,664,15
Alexander_Rumyantsev_,2683,972
Alexandra_Stevenson_,2497,840
Alexandra_Vodjanikova_,3661,1525
Ali_Abbas_,2798,1046
Ali_Khamenei_,3043,1208
Ali_Naimi_,2093,514
Alice_Fisher_,2199,595
Alicia_Silverstone_,3270,1349
Alimzhan_Tokhtakhounov_,2507,850
Alison_Lohman_,2736,1013
Allen_Iverson_,2631,940
Allison_Janney_,3462,1458
Allyson_Felix_,3639,1520
Alvaro_Noboa_,2852,1073
Alvaro_Silva_Calderon_,3125,1269
Alvaro_Uribe_,1776,326
Amanda_Beard_,932,45
Amanda_Bynes_,2666,967
Amanda_Coetzer_,1925,423
Amber_Tamblyn_,3406,1434
Amelia_Vega_,3671,1526
Amelie_Mauresmo_,2911,1122
Amer_al-Saadi_,1893,403
Amram_Mitzna_,1427,170
Ana_Guevara_,4602,1672
Ana_Palacio_,1747,306
Anastasia_Myskina_,3684,1530
Anders_Ebbeson_,3798,1569
Anders_Fogh_Rasmussen_,2826,1060
Andre_Agassi_,1845,375
Andrei_Mikhnevich_,1509,198
Andrew_Bunner_,903,39
Andrew_Cuomo_,2097,518
Andrew_Niccol_,3349,1397
Andrew_Weissmann_,2874,1092
Andy_Hebb_,1867,394
Andy_Roddick_,3218,1326
Angela_Bassett_,3922,1599
Angela_Lansbury_,2667,968
Angela_Merkel_,3032,1198
Angelina_Jolie_,1326,133
Angelo_Reyes_,3199,1318
Anibal_Ibarra_,2799,1048
