Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1952,488
Aaron_Sorkin_,2721,956
Abdel_Nasser_Assidi_,2875,1059
Abdoulaye_Wade_,4046,1610
Abdullah_,1343,174
Abdullah_Gul_,1218,131
Abdullah_al-Attiyah_,4120,1631
Abdullatif_Sener_,3385,1353
Abel_Pacheco_,3132,1232
Abid_Hamid_Mahmud_Al-Tikriti_,957,68
Adam_Sandler_,2356,723
Adam_Scott_,2538,841
Adel_Al-Jubeir_,3113,1219
Adolfo_Aguilar_Zinser_,1662,322
Adolfo_Rodriguez_Saa_,2642,913
Adrian_McPherson_,3651,1485
Adrian_Nastase_,1672,324
Adrien_Brody_,1736,351
Ahmad_Masood_,2005,523
Ahmed_Chalabi_,783,36
Ahmet_Necdet_Sezer_,3713,1504
Ai_Sugiyama_,3894,1565
Aicha_El_Ouafi_,1719,341
Aitor_Gonzalez_,4046,1611
Akbar_Hashemi_Rafsanjani_,2294,692
Akhmed_Zakayev_,2131,588
Al_Davis_,2039,538
Al_Gore_,3411,1368
Al_Pacino_,3648,1484
Al_Sharpton_,3183,1259
Alan_Ball_,2006,524
Alan_Greenspan_,3635,1478
Alan_Mulally_,1941,479
Alastair_Campbell_,1161,113
Albert_Costa_,4016,1599
Alberto_Fujimori_,3563,1446
Alberto_Ruiz_Gallardon_,1874,437
Albrecht_Mentz_,1556,272
Aldo_Paredes_,866,51
Alec_Baldwin_,2614,895
Alejandro_Atchugarry_,3032,1175
Alejandro_Avila_,3571,1450
Alejandro_Toledo_,3156,1242
Aleksander_Kwasniewski_,3914,1569
Alex_Barros_,1435,210
Alex_Penelas_,1782,383
Alex_Sink_,2780,997
Alexander_Downer_,811,42
Alexander_Losyukov_,745,32
Alexander_Rumyantsev_,2409,762
Alexandra_Stevenson_,4310,1656
Alexandra_Vodjanikova_,2961,1139
Ali_Abbas_,3339,1328
Ali_Khamenei_,3843,1557
Ali_Naimi_,3081,1205
Alice_Fisher_,2097,572
Alicia_Silverstone_,3116,1221
Alimzhan_Tokhtakhounov_,2322,704
Alison_Lohman_,3603,1463
Allen_Iverson_,3284,1306
Allison_Janney_,2792,1004
Allyson_Felix_,3531,1431
Alvaro_Noboa_,2921,1092
Alvaro_Silva_Calderon_,3131,1229
Alvaro_Uribe_,2777,995
Amanda_Beard_,2907,1083
Amanda_Bynes_,1932,475
Amanda_Coetzer_,2565,860
Amber_Tamblyn_,3563,1447
Amelia_Vega_,1678,325
Amelie_Mauresmo_,3822,1551
Amer_al-Saadi_,2610,890
Amram_Mitzna_,2687,941
Ana_Guevara_,1631,308
Ana_Palacio_,1497,243
Anastasia_Myskina_,4018,1600
Anders_Ebbeson_,3023,1169
Anders_Fogh_Rasmussen_,2330,706
Andre_Agassi_,2686,940
Andrei_Mikhnevich_,1301,161
Andrew_Bunner_,1247,146
Andrew_Cuomo_,1609,298
Andrew_Niccol_,3135,1235
Andrew_Weissmann_,2644,914
Andy_Hebb_,1660,321
Andy_Roddick_,3833,1554
Angela_Bassett_,2809,1016
Angela_Lansbury_,2375,738
Angela_Merkel_,2017,526
Angelina_Jolie_,1882,444
Angelo_Reyes_,2118,584
