Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,923,70
Aaron_Sorkin_,1642,289
Abdel_Nasser_Assidi_,2864,1068
Abdoulaye_Wade_,3608,1504
Abdullah_,2614,880
Abdullah_Gul_,1741,344
Abdullah_al-Attiyah_,4293,1653
Abdullatif_Sener_,1532,233
Abel_Pacheco_,3635,1513
Abid_Hamid_Mahmud_Al-Tikriti_,4323,1659
Adam_Sandler_,2600,872
Adam_Scott_,3342,1377
Adel_Al-Jubeir_,2583,860
Adolfo_Aguilar_Zinser_,2496,806
Adolfo_Rodriguez_Saa_,3847,1563
Adrian_McPherson_,2711,949
Adrian_Nastase_,1688,312
Adrien_Brody_,2572,853
Ahmad_Masood_,3898,1578
Ahmed_Chalabi_,2412,755
Ahmet_Necdet_Sezer_,2564,848
Ai_Sugiyama_,4077,1618
Aicha_El_Ouafi_,2245,633
Aitor_Gonzalez_,4193,1641
Akbar_Hashemi_Rafsanjani_,1326,152
Akhmed_Zakayev_,2506,813
Al_Davis_,2884,1087
Al_Gore_,2904,1098
Al_Pacino_,2073,530
Al_Sharpton_,3006,1179
Alan_Ball_,1603,264
Alan_Greenspan_,3166,1273
Alan_Mulally_,1170,115
Alastair_Campbell_,1623,276
Albert_Costa_,1908,432
Alberto_Fujimori_,2945,1128
Alberto_Ruiz_Gallardon_,3268,1329
Albrecht_Mentz_,2946,1131
Aldo_Paredes_,1711,324
Alec_Baldwin_,3458,1431
Alejandro_Atchugarry_,1946,454
Alejandro_Avila_,1756,359
Alejandro_Toledo_,1941,451
Aleksander_Kwasniewski_,3050,1208
Alex_Barros_,2698,940
Alex_Penelas_,1781,368
Alex_Sink_,2825,1038
Alexander_Downer_,2290,652
Alexander_Losyukov_,1611,271
Alexander_Rumyantsev_,2776,996
Alexandra_Stevenson_,2790,1010
Alexandra_Vodjanikova_,4212,1644
Ali_Abbas_,2013,488
Ali_Khamenei_,3320,1363
Ali_Naimi_,775,36
Alice_Fisher_,3746,1542
Alicia_Silverstone_,1989,474
Alimzhan_Tokhtakhounov_,2748,975
Alison_Lohman_,3221,1305
Allen_Iverson_,2330,683
Allison_Janney_,3581,1492
Allyson_Felix_,3498,1451
Alvaro_Noboa_,2885,1088
Alvaro_Silva_Calderon_,3907,1581
Alvaro_Uribe_,1884,417
Amanda_Beard_,1507,214
Amanda_Bynes_,1132,109
Amanda_Coetzer_,2947,1133
Amber_Tamblyn_,3465,1439
Amelia_Vega_,3428,1423
Amelie_Mauresmo_,3835,1560
Amer_al-Saadi_,2954,1142
Amram_Mitzna_,1356,159
Ana_Guevara_,3980,1598
Ana_Palacio_,1310,147
Anastasia_Myskina_,3815,1557
Anders_Ebbeson_,3974,1597
Anders_Fogh_Rasmussen_,4114,1630
Andre_Agassi_,1023,90
Andrei_Mikhnevich_,1332,155
Andrew_Bunner_,894,61
Andrew_Cuomo_,2069,525
Andrew_Niccol_,1245,133
Andrew_Weissmann_,3270,1331
Andy_Hebb_,866,57
Andy_Roddick_,3080,1227
Angela_Bassett_,4016,1607
Angela_Lansbury_,2732,965
Angela_Merkel_,1262,139
Angelina_Jolie_,1409,172
Angelo_Reyes_,3849,1564
