Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,83794.5,107
Aaron_Sorkin_,110191,505
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,136910,1280
Abdullah_,133263,1185
Abdullah_Gul_,119812,803
Abdullah_al-Attiyah_,146348,1449
Abdullatif_Sener_,107411,441
Abel_Pacheco_,137115,1287
Abid_Hamid_Mahmud_Al-Tikriti_,137599,1295
Adam_Sandler_,117732,749
Adam_Scott_,138427,1306
Adel_Al-Jubeir_,86747,128
Adolfo_Aguilar_Zinser_,122983,901
Adolfo_Rodriguez_Saa_,124843,949
Adrian_McPherson_,115643,671
Adrian_Nastase_,86055.5,121
Adrien_Brody_,108361,472
Ahmad_Masood_,158615,1597
Ahmed_Chalabi_,138783,1314
Ahmet_Necdet_Sezer_,108014,460
Ai_Sugiyama_,154284,1556
Aicha_El_Ouafi_,112318,574
Aitor_Gonzalez_,132500,1161
Akbar_Hashemi_Rafsanjani_,98533.5,258
Akhmed_Zakayev_,130242,1104
Al_Davis_,139490,1326
Al_Gore_,104932,379
Al_Pacino_,111043,536
Al_Sharpton_,111416,553
Alan_Ball_,97930.5,247
Alan_Greenspan_,127695,1048
Alan_Mulally_,93182,180
Alastair_Campbell_,100123,286
Albert_Costa_,90483,155
Alberto_Fujimori_,150966,1517
Alberto_Ruiz_Gallardon_,149242,1486
Albrecht_Mentz_,126767,1016
Aldo_Paredes_,110334,509
Alec_Baldwin_,141787,1373
Alejandro_Atchugarry_,131536,1132
Alejandro_Avila_,84700,112
Alejandro_Toledo_,116814,710
Aleksander_Kwasniewski_,150632,1512
Alex_Barros_,118030,763
Alex_Penelas_,126050,998
Alex_Sink_,127552,1043
Alexander_Downer_,126832,1017
Alexander_Losyukov_,117851,756
Alexander_Rumyantsev_,116839,712
Alexandra_Stevenson_,114805,637
Alexandra_Vodjanikova_,133172,1180
Ali_Abbas_,112796,581
Ali_Khamenei_,118169,768
Ali_Naimi_,101433,306
Alice_Fisher_,139797,1338
Alicia_Silverstone_,89604,149
Alimzhan_Tokhtakhounov_,117556,745
Alison_Lohman_,128523,1070
Allen_Iverson_,117238,731
Allison_Janney_,147115,1461
Allyson_Felix_,134744,1221
Alvaro_Noboa_,141754,1372
Alvaro_Silva_Calderon_,151350,1524
Alvaro_Uribe_,116831,711
Amanda_Beard_,93825,188
Amanda_Bynes_,77925,75
Amanda_Coetzer_,129958,1093
Amber_Tamblyn_,145811,1435
Amelia_Vega_,119180,788
Amelie_Mauresmo_,138822,1316
Amer_al-Saadi_,150050,1506
Amram_Mitzna_,95774,220
Ana_Guevara_,135308,1241
Ana_Palacio_,119874,806
Anastasia_Myskina_,148446,1476
Anders_Ebbeson_,122707,889
Anders_Fogh_Rasmussen_,135407,1244
Andre_Agassi_,95665.5,218
Andrei_Mikhnevich_,95387,215
Andrew_Bunner_,104294,360
Andrew_Cuomo_,123982,924
Andrew_Niccol_,95202.4,211
Andrew_Weissmann_,119271,789
Andy_Hebb_,104537,366
Andy_Roddick_,134565,1214
Angela_Bassett_,135559,1250
Angela_Lansbury_,115208,655
Angela_Merkel_,105658,394
Angelina_Jolie_,102465,324
