Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.278,566
Aaron_Sorkin_,117.381,569
Abdel_Nasser_Assidi_,158.802,1558
Abdoulaye_Wade_,177.812,1663
Abdullah_,139.139,1209
Abdullah_Gul_,106.019,304
Abdullah_al-Attiyah_,139.398,1215
Abdullatif_Sener_,124.877,783
Abel_Pacheco_,135.923,1126
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1661
Adam_Sandler_,115.314,521
Adam_Scott_,160.235,1575
Adel_Al-Jubeir_,148.604,1406
Adolfo_Aguilar_Zinser_,135.519,1113
Adolfo_Rodriguez_Saa_,139.61,1219
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,136.946,1148
Adrien_Brody_,110.82,401
Ahmad_Masood_,126.409,831
Ahmed_Chalabi_,111.087,409
Ahmet_Necdet_Sezer_,129.482,947
Ai_Sugiyama_,135.277,1104
Aicha_El_Ouafi_,130.813,986
Aitor_Gonzalez_,170.285,1636
Akbar_Hashemi_Rafsanjani_,103.611,255
Akhmed_Zakayev_,128.848,916
Al_Davis_,149.338,1415
Al_Gore_,139.249,1212
Al_Pacino_,136.66,1141
Al_Sharpton_,144.192,1330
Alan_Ball_,123.335,727
Alan_Greenspan_,139.924,1228
Alan_Mulally_,128.871,918
Alastair_Campbell_,129.302,938
Albert_Costa_,168.738,1630
Alberto_Fujimori_,127.426,867
Alberto_Ruiz_Gallardon_,106.291,311
Albrecht_Mentz_,128.809,913
Aldo_Paredes_,113.549,471
Alec_Baldwin_,103.858,258
Alejandro_Atchugarry_,120.51,656
Alejandro_Avila_,160.749,1577
Alejandro_Toledo_,130.818,987
Aleksander_Kwasniewski_,138.491,1191
Alex_Barros_,146.773,1372
Alex_Penelas_,106.849,321
Alex_Sink_,118.588,598
Alexander_Downer_,98.3868,179
Alexander_Losyukov_,112.944,454
Alexander_Rumyantsev_,105.971,301
Alexandra_Stevenson_,160.326,1576
Alexandra_Vodjanikova_,154.615,1508
Ali_Abbas_,109.479,379
Ali_Khamenei_,138.254,1182
Ali_Naimi_,112.326,435
Alice_Fisher_,141.142,1267
Alicia_Silverstone_,129.921,960
Alimzhan_Tokhtakhounov_,117.443,573
Alison_Lohman_,114.432,495
Allen_Iverson_,142.214,1287
Allison_Janney_,131.435,1004
Allyson_Felix_,155.022,1513
Alvaro_Noboa_,111.084,408
Alvaro_Silva_Calderon_,106.671,318
Alvaro_Uribe_,115.84,536
Amanda_Beard_,116.515,551
Amanda_Bynes_,87.508,63
Amanda_Coetzer_,140.538,1244
Amber_Tamblyn_,109.008,365
Amelia_Vega_,104.659,271
Amelie_Mauresmo_,145.087,1340
Amer_al-Saadi_,114.07,489
Amram_Mitzna_,126.969,847
Ana_Guevara_,131.952,1021
Ana_Palacio_,101.282,219
Anastasia_Myskina_,121.895,691
Anders_Ebbeson_,162.858,1589
Anders_Fogh_Rasmussen_,166.94,1621
Andre_Agassi_,124.803,781
Andrei_Mikhnevich_,132.033,1025
Andrew_Bunner_,111.799,425
Andrew_Cuomo_,98.602,181
Andrew_Niccol_,128.961,920
Andrew_Weissmann_,160.89,1579
Andy_Hebb_,81.6542,32
Andy_Roddick_,131.036,994
