Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2823,1041
Aaron_Sorkin_,3743,1523
Abdel_Nasser_Assidi_,2543,840
Abdoulaye_Wade_,3776,1533
Abdullah_,4387,1651
Abdullah_Gul_,2694,951
Abdullah_al-Attiyah_,3951,1580
Abdullatif_Sener_,1428,209
Abel_Pacheco_,3861,1559
Abid_Hamid_Mahmud_Al-Tikriti_,1864,407
Adam_Sandler_,2759,994
Adam_Scott_,3871,1563
Adel_Al-Jubeir_,2048,514
Adolfo_Aguilar_Zinser_,2770,1003
Adolfo_Rodriguez_Saa_,1177,133
Adrian_McPherson_,3400,1393
Adrian_Nastase_,1686,319
Adrien_Brody_,1423,206
Ahmad_Masood_,2713,961
Ahmed_Chalabi_,717,38
Ahmet_Necdet_Sezer_,2225,642
Ai_Sugiyama_,3213,1286
Aicha_El_Ouafi_,3486,1427
Aitor_Gonzalez_,3903,1566
Akbar_Hashemi_Rafsanjani_,2284,685
Akhmed_Zakayev_,1619,291
Al_Davis_,2644,918
Al_Gore_,4262,1635
Al_Pacino_,3129,1237
Al_Sharpton_,3363,1374
Alan_Ball_,2826,1043
Alan_Greenspan_,3525,1445
Alan_Mulally_,1976,475
Alastair_Campbell_,1900,436
Albert_Costa_,3640,1490
Alberto_Fujimori_,2890,1082
Alberto_Ruiz_Gallardon_,1714,331
Albrecht_Mentz_,3242,1300
Aldo_Paredes_,3364,1375
Alec_Baldwin_,2406,760
Alejandro_Atchugarry_,2317,709
Alejandro_Avila_,4212,1624
Alejandro_Toledo_,2025,501
Aleksander_Kwasniewski_,3712,1515
Alex_Barros_,2283,684
Alex_Penelas_,1132,118
Alex_Sink_,2667,936
Alexander_Downer_,1622,293
Alexander_Losyukov_,1585,274
Alexander_Rumyantsev_,2957,1122
Alexandra_Stevenson_,3362,1372
Alexandra_Vodjanikova_,1875,414
Ali_Abbas_,3045,1181
Ali_Khamenei_,3335,1352
Ali_Naimi_,2882,1077
Alice_Fisher_,2600,884
Alicia_Silverstone_,2787,1015
Alimzhan_Tokhtakhounov_,3529,1448
Alison_Lohman_,1428,210
Allen_Iverson_,3007,1158
Allison_Janney_,1986,481
Allyson_Felix_,3700,1512
Alvaro_Noboa_,2129,563
Alvaro_Silva_Calderon_,1849,398
Alvaro_Uribe_,3192,1274
Amanda_Beard_,3525,1446
Amanda_Bynes_,1586,275
Amanda_Coetzer_,2058,520
Amber_Tamblyn_,2361,737
Amelia_Vega_,1815,387
Amelie_Mauresmo_,4251,1632
Amer_al-Saadi_,3524,1444
Amram_Mitzna_,2607,891
Ana_Guevara_,3133,1240
Ana_Palacio_,2865,1068
Anastasia_Myskina_,4492,1667
Anders_Ebbeson_,1794,371
Anders_Fogh_Rasmussen_,3132,1239
Andre_Agassi_,2819,1037
Andrei_Mikhnevich_,2141,570
Andrew_Bunner_,2105,543
Andrew_Cuomo_,1827,391
Andrew_Niccol_,2973,1138
Andrew_Weissmann_,2650,922
Andy_Hebb_,2202,621
Andy_Roddick_,3448,1409
Angela_Bassett_,2933,1114
Angela_Lansbury_,1824,390
Angela_Merkel_,3115,1227
Angelina_Jolie_,1731,340
Angelo_Reyes_,3852,1556
