Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,1140,1613
Aaron_Sorkin_,545,1148
Abdel_Nasser_Assidi_,228,579
Abdoulaye_Wade_,515,1101
Abdullah_,1071,1580
Abdullah_Gul_,279,689
Abdullah_al-Attiyah_,282,697
Abdullatif_Sener_,968,1528
Abel_Pacheco_,292,713
Abid_Hamid_Mahmud_Al-Tikriti_,300,726
Adam_Sandler_,205,532
Adam_Scott_,348,822
Adel_Al-Jubeir_,152,407
Adolfo_Aguilar_Zinser_,955,1523
Adolfo_Rodriguez_Saa_,1227,1642
Adrian_McPherson_,1109,1594
Adrian_Nastase_,414,943
Adrien_Brody_,377,877
Ahmad_Masood_,155,414
Ahmed_Chalabi_,383,888
Ahmet_Necdet_Sezer_,335,794
Ai_Sugiyama_,232,590
Aicha_El_Ouafi_,152,408
Aitor_Gonzalez_,1066,1579
Akbar_Hashemi_Rafsanjani_,230,584
Akhmed_Zakayev_,539,1140
Al_Davis_,576,1189
Al_Gore_,577,1191
Al_Pacino_,666,1293
Al_Sharpton_,1200,1633
Alan_Ball_,358,844
Alan_Greenspan_,212,546
Alan_Mulally_,439,982
Alastair_Campbell_,176,460
Albert_Costa_,204,529
Alberto_Fujimori_,835,1455
Alberto_Ruiz_Gallardon_,206,535
Albrecht_Mentz_,554,1157
Aldo_Paredes_,1,1
Alec_Baldwin_,1127,1610
Alejandro_Atchugarry_,625,1254
Alejandro_Avila_,249,625
Alejandro_Toledo_,486,1054
Aleksander_Kwasniewski_,110,305
Alex_Barros_,887,1487
Alex_Penelas_,296,718
Alex_Sink_,454,1010
Alexander_Downer_,154,412
Alexander_Losyukov_,427,964
Alexander_Rumyantsev_,2,4
Alexandra_Stevenson_,636,1265
Alexandra_Vodjanikova_,867,1475
Ali_Abbas_,227,577
Ali_Khamenei_,662,1287
Ali_Naimi_,246,619
Alice_Fisher_,375,874
Alicia_Silverstone_,263,655
Alimzhan_Tokhtakhounov_,315,756
Alison_Lohman_,290,710
Allen_Iverson_,915,1504
Allison_Janney_,404,924
Allyson_Felix_,913,1500
Alvaro_Noboa_,382,887
Alvaro_Silva_Calderon_,810,1441
Alvaro_Uribe_,505,1084
Amanda_Beard_,425,960
Amanda_Bynes_,55,162
Amanda_Coetzer_,3,7
Amber_Tamblyn_,54,159
Amelia_Vega_,246,620
Amelie_Mauresmo_,588,1206
Amer_al-Saadi_,462,1023
Amram_Mitzna_,159,424
Ana_Guevara_,260,648
Ana_Palacio_,192,496
Anastasia_Myskina_,659,1282
Anders_Ebbeson_,209,541
Anders_Fogh_Rasmussen_,258,643
Andre_Agassi_,561,1168
Andrei_Mikhnevich_,998,1546
Andrew_Bunner_,185,479
Andrew_Cuomo_,4,10
Andrew_Niccol_,94,268
Andrew_Weissmann_,526,1119
Andy_Hebb_,360,847
Andy_Roddick_,429,966
Angela_Bassett_,1062,1575
Angela_Lansbury_,433,973
Angela_Merkel_,43,127
Angelina_Jolie_,433,974
Angelo_Reyes_,65,189
Anibal_Ibarra_,507,1086
Ann_Veneman_,113,313
Anna_Kournikova_,703,1330
Anna_Nicole_Smith_,468,1032
Anne_Krueger_,705,1335
