Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,488,1087
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,1118,1615
Abdoulaye_Wade_,355,863
Abdullah_,1059,1599
Abdullah_Gul_,877,1507
Abdullah_al-Attiyah_,255,671
Abdullatif_Sener_,960,1553
Abel_Pacheco_,223,606
Abid_Hamid_Mahmud_Al-Tikriti_,528,1162
Adam_Sandler_,800,1448
Adam_Scott_,242,645
Adel_Al-Jubeir_,805,1452
Adolfo_Aguilar_Zinser_,1088,1609
Adolfo_Rodriguez_Saa_,92,269
Adrian_McPherson_,1010,1580
Adrian_Nastase_,455,1034
Adrien_Brody_,391,927
Ahmad_Masood_,334,830
Ahmed_Chalabi_,395,932
Ahmet_Necdet_Sezer_,336,833
Ai_Sugiyama_,619,1267
Aicha_El_Ouafi_,176,492
Aitor_Gonzalez_,656,1308
Akbar_Hashemi_Rafsanjani_,254,669
Akhmed_Zakayev_,491,1095
Al_Davis_,2,4
Al_Gore_,133,377
Al_Pacino_,3,7
Al_Sharpton_,1141,1621
Alan_Ball_,701,1359
Alan_Greenspan_,456,1035
Alan_Mulally_,162,456
Alastair_Campbell_,294,748
Albert_Costa_,150,425
Alberto_Fujimori_,4,10
Alberto_Ruiz_Gallardon_,261,681
Albrecht_Mentz_,218,594
Aldo_Paredes_,679,1335
Alec_Baldwin_,65,192
Alejandro_Atchugarry_,489,1090
Alejandro_Avila_,1118,1616
Alejandro_Toledo_,1166,1634
Aleksander_Kwasniewski_,30,88
Alex_Barros_,5,13
Alex_Penelas_,317,793
Alex_Sink_,578,1231
Alexander_Downer_,717,1378
Alexander_Losyukov_,636,1283
Alexander_Rumyantsev_,296,754
Alexandra_Stevenson_,565,1219
Alexandra_Vodjanikova_,434,1002
Ali_Abbas_,50,148
Ali_Khamenei_,6,16
Ali_Naimi_,149,422
Alice_Fisher_,318,795
Alicia_Silverstone_,92,270
Alimzhan_Tokhtakhounov_,542,1186
Alison_Lohman_,309,778
Allen_Iverson_,1073,1603
Allison_Janney_,957,1551
Allyson_Felix_,1518,1677
Alvaro_Noboa_,777,1434
Alvaro_Silva_Calderon_,7,19
Alvaro_Uribe_,183,511
Amanda_Beard_,432,998
Amanda_Bynes_,64,189
Amanda_Coetzer_,8,22
Amber_Tamblyn_,253,666
Amelia_Vega_,729,1392
Amelie_Mauresmo_,348,851
Amer_al-Saadi_,464,1049
Amram_Mitzna_,277,713
Ana_Guevara_,389,922
Ana_Palacio_,208,573
Anastasia_Myskina_,9,25
Anders_Ebbeson_,574,1229
Anders_Fogh_Rasmussen_,540,1182
Andre_Agassi_,259,676
Andrei_Mikhnevich_,198,552
Andrew_Bunner_,412,959
Andrew_Cuomo_,169,473
Andrew_Niccol_,191,532
Andrew_Weissmann_,10,28
Andy_Hebb_,383,911
Andy_Roddick_,1582,1680
Angela_Bassett_,1277,1657
Angela_Lansbury_,488,1088
Angela_Merkel_,140,398
Angelina_Jolie_,490,1092
Angelo_Reyes_,102,295
Anibal_Ibarra_,377,900
Ann_Veneman_,285,733
Anna_Kournikova_,399,940
Anna_Nicole_Smith_,471,1059
Anne_Krueger_,740,1407
