Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,132546,985
Aaron_Sorkin_,129018,873
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,92136,170
Abdullah_,152330,1513
Abdullah_Gul_,148782,1447
Abdullah_al-Attiyah_,116097,482
Abdullatif_Sener_,150814,1487
Abel_Pacheco_,129217,878
Abid_Hamid_Mahmud_Al-Tikriti_,134519,1042
Adam_Sandler_,0,2
Adam_Scott_,151117,1489
Adel_Al-Jubeir_,143513,1325
Adolfo_Aguilar_Zinser_,132202,977
Adolfo_Rodriguez_Saa_,70523,122
Adrian_McPherson_,124685,713
Adrian_Nastase_,133726,1020
Adrien_Brody_,130840,929
Ahmad_Masood_,121194,599
Ahmed_Chalabi_,106933,296
Ahmet_Necdet_Sezer_,129518,885
Ai_Sugiyama_,83308,143
Aicha_El_Ouafi_,113213,423
Aitor_Gonzalez_,155733,1566
Akbar_Hashemi_Rafsanjani_,0,3
Akhmed_Zakayev_,134421,1037
Al_Davis_,121140,598
Al_Gore_,141723,1277
Al_Pacino_,123264,667
Al_Sharpton_,164559,1639
Alan_Ball_,114683,449
Alan_Greenspan_,131946,968
Alan_Mulally_,107584,313
Alastair_Campbell_,134740,1053
Albert_Costa_,169505,1662
Alberto_Fujimori_,127648,823
Alberto_Ruiz_Gallardon_,141955,1287
Albrecht_Mentz_,132780,993
Aldo_Paredes_,103629,259
Alec_Baldwin_,159044,1598
Alejandro_Atchugarry_,170206,1664
Alejandro_Avila_,164778,1641
Alejandro_Toledo_,138160,1157
Aleksander_Kwasniewski_,124704,714
Alex_Barros_,132056,970
Alex_Penelas_,134432,1038
Alex_Sink_,110789,379
Alexander_Downer_,111959,403
Alexander_Losyukov_,147614,1421
Alexander_Rumyantsev_,123434,672
Alexandra_Stevenson_,118231,528
Alexandra_Vodjanikova_,109535,351
Ali_Abbas_,96696,200
Ali_Khamenei_,152487,1518
Ali_Naimi_,96159,194
Alice_Fisher_,95574,186
Alicia_Silverstone_,130766,927
Alimzhan_Tokhtakhounov_,91803.5,167
Alison_Lohman_,124954,724
Allen_Iverson_,141174,1255
Allison_Janney_,118630,536
Allyson_Felix_,141222,1259
Alvaro_Noboa_,120848,591
Alvaro_Silva_Calderon_,147269,1414
Alvaro_Uribe_,114128,441
Amanda_Beard_,109243,346
Amanda_Bynes_,101122,230
Amanda_Coetzer_,145027,1367
Amber_Tamblyn_,136805,1115
Amelia_Vega_,129844,895
Amelie_Mauresmo_,121581,610
Amer_al-Saadi_,159239,1600
Amram_Mitzna_,0,4
Ana_Guevara_,104353,267
Ana_Palacio_,125833,756
Anastasia_Myskina_,105211,281
Anders_Ebbeson_,148755,1446
Anders_Fogh_Rasmussen_,114362,445
Andre_Agassi_,114023,438
Andrei_Mikhnevich_,129679,889
Andrew_Bunner_,158766,1593
Andrew_Cuomo_,102790,249
Andrew_Niccol_,146440,1394
Andrew_Weissmann_,111464,394
Andy_Hebb_,127310,809
Andy_Roddick_,130581,917
Angela_Bassett_,126083,763
Angela_Lansbury_,127027,798
Angela_Merkel_,129676,888
Angelina_Jolie_,132763,991
Angelo_Reyes_,123471,674
Anibal_Ibarra_,129792,894
