Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.339933,12
Aaron_Sorkin_,0.58329,359
Abdel_Nasser_Assidi_,0.781333,924
Abdoulaye_Wade_,0.970936,1411
Abdullah_,1.11878,1603
Abdullah_Gul_,0.681393,641
Abdullah_al-Attiyah_,0.761705,851
Abdullatif_Sener_,0.956721,1390
Abel_Pacheco_,0.634749,504
Abid_Hamid_Mahmud_Al-Tikriti_,1.16216,1635
Adam_Sandler_,0.892337,1261
Adam_Scott_,1.09482,1572
Adel_Al-Jubeir_,0.817589,1034
Adolfo_Aguilar_Zinser_,0.70959,712
Adolfo_Rodriguez_Saa_,1.11678,1602
Adrian_McPherson_,0.398303,49
Adrian_Nastase_,0.606281,426
Adrien_Brody_,1.18606,1647
Ahmad_Masood_,1.00603,1472
Ahmed_Chalabi_,0.856617,1157
Ahmet_Necdet_Sezer_,0.59394,398
Ai_Sugiyama_,0.879581,1232
Aicha_El_Ouafi_,0.585323,375
Aitor_Gonzalez_,1.01122,1480
Akbar_Hashemi_Rafsanjani_,0.500103,188
Akhmed_Zakayev_,0.481342,156
Al_Davis_,0.34741,19
Al_Gore_,0.911306,1308
Al_Pacino_,0.654842,561
Al_Sharpton_,0.89263,1262
Alan_Ball_,0.575706,339
Alan_Greenspan_,0.966506,1404
Alan_Mulally_,0.506929,197
Alastair_Campbell_,0.62231,467
Albert_Costa_,0.678125,639
Alberto_Fujimori_,0.75706,840
Alberto_Ruiz_Gallardon_,0.673018,625
Albrecht_Mentz_,0.768505,869
Aldo_Paredes_,0.76683,863
Alec_Baldwin_,0.442244,96
Alejandro_Atchugarry_,0.94703,1374
Alejandro_Avila_,0.386809,41
Alejandro_Toledo_,0.768418,868
Aleksander_Kwasniewski_,0.34419,16
Alex_Barros_,1.08639,1565
Alex_Penelas_,0.828581,1080
Alex_Sink_,0.659177,578
Alexander_Downer_,0.705884,700
Alexander_Losyukov_,0.661173,585
Alexander_Rumyantsev_,1.02442,1501
Alexandra_Stevenson_,0.5853,374
Alexandra_Vodjanikova_,0.656425,566
Ali_Abbas_,1.07771,1560
Ali_Khamenei_,0.8263,1071
Ali_Naimi_,0.551591,285
Alice_Fisher_,1.02006,1493
Alicia_Silverstone_,0.66853,601
Alimzhan_Tokhtakhounov_,0.938131,1360
Alison_Lohman_,1.04557,1535
Allen_Iverson_,0.900452,1282
Allison_Janney_,0.74117,798
Allyson_Felix_,0.668713,603
Alvaro_Noboa_,0.708894,708
Alvaro_Silva_Calderon_,1.15893,1633
Alvaro_Uribe_,0.936526,1353
Amanda_Beard_,0.63915,516
Amanda_Bynes_,0.820554,1053
Amanda_Coetzer_,0.592019,391
Amber_Tamblyn_,0.798317,969
Amelia_Vega_,1.01572,1489
Amelie_Mauresmo_,0.644337,530
Amer_al-Saadi_,1.18843,1648
Amram_Mitzna_,0.584308,369
Ana_Guevara_,0.765884,860
Ana_Palacio_,0.819072,1042
Anastasia_Myskina_,0.869746,1192
Anders_Ebbeson_,0.344891,18
Anders_Fogh_Rasmussen_,1.09677,1577
Andre_Agassi_,0.382439,39
Andrei_Mikhnevich_,0.449281,106
Andrew_Bunner_,0.809808,1011
