Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.992591,1279
Aaron_Sorkin_,0.71949,532
Abdel_Nasser_Assidi_,0.909596,1065
Abdoulaye_Wade_,0.886584,1006
Abdullah_,0.555606,111
Abdullah_Gul_,0.557357,116
Abdullah_al-Attiyah_,0.97491,1242
Abdullatif_Sener_,0.674093,395
Abel_Pacheco_,0.967316,1222
Abid_Hamid_Mahmud_Al-Tikriti_,0.950233,1183
Adam_Sandler_,0.977528,1249
Adam_Scott_,0.757035,639
Adel_Al-Jubeir_,1.08533,1467
Adolfo_Aguilar_Zinser_,0.715025,520
Adolfo_Rodriguez_Saa_,0.83309,858
Adrian_McPherson_,0.943279,1160
Adrian_Nastase_,0.585722,172
Adrien_Brody_,0.713361,511
Ahmad_Masood_,0.510532,46
Ahmed_Chalabi_,0.446707,10
Ahmet_Necdet_Sezer_,1.03611,1372
Ai_Sugiyama_,0.55795,118
Aicha_El_Ouafi_,1.18422,1603
Aitor_Gonzalez_,0.44381,9
Akbar_Hashemi_Rafsanjani_,0.836408,870
Akhmed_Zakayev_,0.714235,516
Al_Davis_,0.7616,654
Al_Gore_,1.11793,1519
Al_Pacino_,0.93877,1146
Al_Sharpton_,0.683483,419
Alan_Ball_,1.08395,1466
Alan_Greenspan_,0.660669,351
Alan_Mulally_,1.21702,1635
Alastair_Campbell_,0.998284,1295
Albert_Costa_,1.15109,1563
Alberto_Fujimori_,0.974636,1241
Alberto_Ruiz_Gallardon_,0.712707,509
Albrecht_Mentz_,1.05693,1417
Aldo_Paredes_,0.703613,478
Alec_Baldwin_,0.82383,826
Alejandro_Atchugarry_,0.791816,741
Alejandro_Avila_,0.988731,1272
Alejandro_Toledo_,0.885968,1004
Aleksander_Kwasniewski_,0.60403,213
Alex_Barros_,0.544778,91
Alex_Penelas_,1.01503,1329
Alex_Sink_,0.865142,945
Alexander_Downer_,1.04447,1395
Alexander_Losyukov_,0.581618,168
Alexander_Rumyantsev_,1.02922,1362
Alexandra_Stevenson_,0.830355,847
Alexandra_Vodjanikova_,0.609342,224
Ali_Abbas_,1.21302,1628
Ali_Khamenei_,0.750226,618
Ali_Naimi_,1.08284,1465
Alice_Fisher_,0.537943,81
Alicia_Silverstone_,1.2173,1636
Alimzhan_Tokhtakhounov_,1.06331,1429
Alison_Lohman_,1.30023,1672
Allen_Iverson_,0.793913,746
Allison_Janney_,0.995405,1287
Allyson_Felix_,0.592752,185
Alvaro_Noboa_,0.935996,1138
Alvaro_Silva_Calderon_,0.697876,458
Alvaro_Uribe_,0.986545,1266
Amanda_Beard_,0.870434,957
Amanda_Bynes_,0.864268,942
Amanda_Coetzer_,0.616924,242
Amber_Tamblyn_,1.08243,1463
Amelia_Vega_,0.789685,736
Amelie_Mauresmo_,0.532319,70
Amer_al-Saadi_,0.661338,354
Amram_Mitzna_,0.833598,863
Ana_Guevara_,0.98527,1265
Ana_Palacio_,0.735193,586
Anastasia_Myskina_,0.813915,795
Anders_Ebbeson_,0.606373,217
Anders_Fogh_Rasmussen_,0.510934,47
Andre_Agassi_,0.942335,1154
Andrei_Mikhnevich_,0.66174,356
Andrew_Bunner_,0.786171,725
