Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1886,414
Aaron_Sorkin_,1109,91
Abdel_Nasser_Assidi_,2633,924
Abdoulaye_Wade_,3334,1365
Abdullah_,2661,940
Abdullah_Gul_,2923,1131
Abdullah_al-Attiyah_,3540,1462
Abdullatif_Sener_,3501,1441
Abel_Pacheco_,3620,1497
Abid_Hamid_Mahmud_Al-Tikriti_,1587,257
Adam_Sandler_,1742,339
Adam_Scott_,3260,1323
Adel_Al-Jubeir_,3319,1360
Adolfo_Aguilar_Zinser_,3459,1426
Adolfo_Rodriguez_Saa_,1621,271
Adrian_McPherson_,3783,1548
Adrian_Nastase_,2590,890
Adrien_Brody_,1144,102
Ahmad_Masood_,2999,1168
Ahmed_Chalabi_,1775,358
Ahmet_Necdet_Sezer_,2809,1050
Ai_Sugiyama_,3687,1517
Aicha_El_Ouafi_,2462,817
Aitor_Gonzalez_,4000,1595
Akbar_Hashemi_Rafsanjani_,1638,284
Akhmed_Zakayev_,2234,649
Al_Davis_,3561,1471
Al_Gore_,3834,1562
Al_Pacino_,3153,1260
Al_Sharpton_,3561,1472
Alan_Ball_,2775,1022
Alan_Greenspan_,2700,970
Alan_Mulally_,2762,1013
Alastair_Campbell_,4277,1642
Albert_Costa_,4665,1677
Alberto_Fujimori_,3491,1437
Alberto_Ruiz_Gallardon_,769,29
Albrecht_Mentz_,2394,766
Aldo_Paredes_,3540,1463
Alec_Baldwin_,2116,560
Alejandro_Atchugarry_,2095,547
Alejandro_Avila_,3013,1178
Alejandro_Toledo_,1626,276
Aleksander_Kwasniewski_,2015,487
Alex_Barros_,920,47
Alex_Penelas_,1752,345
Alex_Sink_,4175,1622
Alexander_Downer_,1061,76
Alexander_Losyukov_,1871,406
Alexander_Rumyantsev_,2838,1069
Alexandra_Stevenson_,3802,1556
Alexandra_Vodjanikova_,1901,423
Ali_Abbas_,2386,762
Ali_Khamenei_,2356,737
Ali_Naimi_,2130,567
Alice_Fisher_,1974,469
Alicia_Silverstone_,2335,720
Alimzhan_Tokhtakhounov_,2455,812
Alison_Lohman_,2754,1008
Allen_Iverson_,3683,1516
Allison_Janney_,3282,1337
Allyson_Felix_,3284,1339
Alvaro_Noboa_,1281,132
Alvaro_Silva_Calderon_,2062,523
Alvaro_Uribe_,2546,865
Amanda_Beard_,1443,191
Amanda_Bynes_,1476,204
Amanda_Coetzer_,3837,1565
Amber_Tamblyn_,3408,1405
Amelia_Vega_,602,14
Amelie_Mauresmo_,4558,1672
Amer_al-Saadi_,1599,265
Amram_Mitzna_,3880,1574
Ana_Guevara_,3302,1349
Ana_Palacio_,1356,157
Anastasia_Myskina_,3857,1570
Anders_Ebbeson_,4435,1662
Anders_Fogh_Rasmussen_,2413,781
Andre_Agassi_,3373,1385
Andrei_Mikhnevich_,2493,836
Andrew_Bunner_,3245,1315
Andrew_Cuomo_,2659,939
Andrew_Niccol_,2848,1079
Andrew_Weissmann_,2670,949
Andy_Hebb_,3556,1468
Andy_Roddick_,2075,531
Angela_Bassett_,2912,1127
Angela_Lansbury_,1336,150
Angela_Merkel_,2532,854
Angelina_Jolie_,1625,273
Angelo_Reyes_,3221,1303
