Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.961061,1067
Aaron_Sorkin_,0.731008,644
Abdel_Nasser_Assidi_,0.674847,542
Abdoulaye_Wade_,1.009,1164
Abdullah_,0.29288,32
Abdullah_Gul_,0.684447,558
Abdullah_al-Attiyah_,1.22755,1493
Abdullatif_Sener_,0.521785,288
Abel_Pacheco_,1.33649,1608
Abid_Hamid_Mahmud_Al-Tikriti_,1.05103,1232
Adam_Sandler_,1.04552,1218
Adam_Scott_,1.15306,1387
Adel_Al-Jubeir_,1.22728,1492
Adolfo_Aguilar_Zinser_,0.729743,640
Adolfo_Rodriguez_Saa_,0.744702,676
Adrian_McPherson_,0.895966,962
Adrian_Nastase_,0.166952,2
Adrien_Brody_,0.696784,580
Ahmad_Masood_,0.34278,77
Ahmed_Chalabi_,0.335959,69
Ahmet_Necdet_Sezer_,1.29971,1575
Ai_Sugiyama_,1.07556,1273
Aicha_El_Ouafi_,1.27065,1543
Aitor_Gonzalez_,0.947839,1053
Akbar_Hashemi_Rafsanjani_,0.51839,283
Akhmed_Zakayev_,0.757105,707
Al_Davis_,0.621196,443
Al_Gore_,1.29016,1565
Al_Pacino_,0.837457,856
Al_Sharpton_,0.465018,218
Alan_Ball_,1.06324,1253
Alan_Greenspan_,0.356059,98
Alan_Mulally_,1.19426,1442
Alastair_Campbell_,0.85478,886
Albert_Costa_,1.08428,1287
Alberto_Fujimori_,0.887796,949
Alberto_Ruiz_Gallardon_,1.20981,1472
Albrecht_Mentz_,1.05541,1241
Aldo_Paredes_,0.658812,502
Alec_Baldwin_,0.415822,165
Alejandro_Atchugarry_,0.424313,176
Alejandro_Avila_,1.19918,1454
Alejandro_Toledo_,0.733612,652
Aleksander_Kwasniewski_,1.1907,1438
Alex_Barros_,1.07203,1265
Alex_Penelas_,0.777509,742
Alex_Sink_,0.914895,995
Alexander_Downer_,0.461303,214
Alexander_Losyukov_,0.582408,381
Alexander_Rumyantsev_,0.806559,795
Alexandra_Stevenson_,0.965586,1076
Alexandra_Vodjanikova_,0.441797,196
Ali_Abbas_,1.26366,1536
Ali_Khamenei_,1.01552,1173
Ali_Naimi_,1.24315,1515
Alice_Fisher_,0.627575,456
Alicia_Silverstone_,1.04026,1207
Alimzhan_Tokhtakhounov_,1.25806,1530
Alison_Lohman_,1.40217,1640
Allen_Iverson_,1.00765,1162
Allison_Janney_,0.994923,1138
Allyson_Felix_,0.500766,263
Alvaro_Noboa_,0.830215,842
Alvaro_Silva_Calderon_,0.842049,865
Alvaro_Uribe_,0.948838,1054
Amanda_Beard_,0.956871,1065
Amanda_Bynes_,0.807991,800
Amanda_Coetzer_,0.905937,977
Amber_Tamblyn_,1.19754,1450
Amelia_Vega_,0.768712,729
Amelie_Mauresmo_,1.34647,1617
Amer_al-Saadi_,0.393147,131
Amram_Mitzna_,0.734735,655
Ana_Guevara_,1.10735,1322
Ana_Palacio_,0.383371,119
Anastasia_Myskina_,0.856343,892
Anders_Ebbeson_,0.290365,30
Anders_Fogh_Rasmussen_,0.294915,35
Andre_Agassi_,0.749335,683
Andrei_Mikhnevich_,1.10493,1321
Andrew_Bunner_,0.785091,756
