Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.705252,659
Aaron_Sorkin_,0.569818,219
Abdel_Nasser_Assidi_,0.633884,410
Abdoulaye_Wade_,1.13707,1663
Abdullah_,0.992416,1561
Abdullah_Gul_,1.02719,1600
Abdullah_al-Attiyah_,1.23258,1679
Abdullatif_Sener_,0.931486,1451
Abel_Pacheco_,0.628551,394
Abid_Hamid_Mahmud_Al-Tikriti_,0.604147,310
Adam_Sandler_,0.735759,792
Adam_Scott_,0.764223,916
Adel_Al-Jubeir_,0.948264,1485
Adolfo_Aguilar_Zinser_,0.633468,408
Adolfo_Rodriguez_Saa_,0.653284,477
Adrian_McPherson_,0.994791,1563
Adrian_Nastase_,0.776994,969
Adrien_Brody_,0.387752,13
Ahmad_Masood_,0.687599,588
Ahmed_Chalabi_,0.797645,1046
Ahmet_Necdet_Sezer_,0.889717,1340
Ai_Sugiyama_,0.550635,174
Aicha_El_Ouafi_,0.568244,217
Aitor_Gonzalez_,0.687155,582
Akbar_Hashemi_Rafsanjani_,0.992698,1562
Akhmed_Zakayev_,0.652104,473
Al_Davis_,1.03506,1612
Al_Gore_,0.809305,1092
Al_Pacino_,0.616643,353
Al_Sharpton_,0.740293,814
Alan_Ball_,0.823525,1145
Alan_Greenspan_,0.692823,609
Alan_Mulally_,0.882796,1326
Alastair_Campbell_,1.03131,1606
Albert_Costa_,0.753242,873
Alberto_Fujimori_,0.79686,1042
Alberto_Ruiz_Gallardon_,0.784538,1002
Albrecht_Mentz_,0.757628,893
Aldo_Paredes_,0.839598,1196
Alec_Baldwin_,0.869279,1282
Alejandro_Atchugarry_,0.844251,1214
Alejandro_Avila_,0.703411,650
Alejandro_Toledo_,0.761164,907
Aleksander_Kwasniewski_,0.708892,679
Alex_Barros_,0.548673,169
Alex_Penelas_,0.484178,75
Alex_Sink_,0.73187,777
Alexander_Downer_,0.652407,475
Alexander_Losyukov_,1.03888,1617
Alexander_Rumyantsev_,0.841833,1203
Alexandra_Stevenson_,0.729936,769
Alexandra_Vodjanikova_,0.758076,895
Ali_Abbas_,0.765709,928
Ali_Khamenei_,1.14249,1666
Ali_Naimi_,0.742672,827
Alice_Fisher_,0.674119,543
Alicia_Silverstone_,0.874408,1295
Alimzhan_Tokhtakhounov_,0.528283,140
Alison_Lohman_,0.79504,1035
Allen_Iverson_,0.543623,163
Allison_Janney_,0.526365,134
Allyson_Felix_,0.822791,1141
Alvaro_Noboa_,0.87307,1288
Alvaro_Silva_Calderon_,0.694426,616
Alvaro_Uribe_,1.15732,1670
Amanda_Beard_,0.75314,872
Amanda_Bynes_,0.61524,343
Amanda_Coetzer_,1.05102,1627
Amber_Tamblyn_,0.643074,443
Amelia_Vega_,0.469039,64
Amelie_Mauresmo_,0.796781,1041
Amer_al-Saadi_,0.888785,1335
Amram_Mitzna_,0.718261,725
Ana_Guevara_,0.397991,21
Ana_Palacio_,0.781688,988
Anastasia_Myskina_,0.586355,256
Anders_Ebbeson_,0.822417,1140
Anders_Fogh_Rasmussen_,0.518239,118
Andre_Agassi_,0.88184,1319
Andrei_Mikhnevich_,0.603782,309
Andrew_Bunner_,0.968158,1520
