Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,883,45
Aaron_Sorkin_,1369,169
Abdel_Nasser_Assidi_,4469,1661
Abdoulaye_Wade_,2387,741
Abdullah_,3557,1467
Abdullah_Gul_,1355,164
Abdullah_al-Attiyah_,3803,1548
Abdullatif_Sener_,1493,221
Abel_Pacheco_,4059,1617
Abid_Hamid_Mahmud_Al-Tikriti_,4549,1666
Adam_Sandler_,3278,1325
Adam_Scott_,3912,1582
Adel_Al-Jubeir_,2290,675
Adolfo_Aguilar_Zinser_,3862,1573
Adolfo_Rodriguez_Saa_,1609,263
Adrian_McPherson_,3271,1320
Adrian_Nastase_,2421,766
Adrien_Brody_,3656,1502
Ahmad_Masood_,3329,1366
Ahmed_Chalabi_,1361,166
Ahmet_Necdet_Sezer_,1426,192
Ai_Sugiyama_,4133,1627
Aicha_El_Ouafi_,1489,218
Aitor_Gonzalez_,3273,1321
Akbar_Hashemi_Rafsanjani_,1413,186
Akhmed_Zakayev_,1748,349
Al_Davis_,1894,430
Al_Gore_,2758,1012
Al_Pacino_,2042,519
Al_Sharpton_,3727,1524
Alan_Ball_,925,54
Alan_Greenspan_,3325,1362
Alan_Mulally_,1649,285
Alastair_Campbell_,1298,144
Albert_Costa_,2246,643
Alberto_Fujimori_,3431,1414
Alberto_Ruiz_Gallardon_,2515,841
Albrecht_Mentz_,4006,1604
Aldo_Paredes_,3359,1385
Alec_Baldwin_,3323,1358
Alejandro_Atchugarry_,3221,1298
Alejandro_Avila_,2264,653
Alejandro_Toledo_,1595,258
Aleksander_Kwasniewski_,1661,294
Alex_Barros_,2921,1124
Alex_Penelas_,1657,292
Alex_Sink_,2450,792
Alexander_Downer_,2140,580
Alexander_Losyukov_,1399,180
Alexander_Rumyantsev_,1384,172
Alexandra_Stevenson_,1622,270
Alexandra_Vodjanikova_,2757,1011
Ali_Abbas_,1892,429
Ali_Khamenei_,3326,1363
Ali_Naimi_,795,32
Alice_Fisher_,3734,1528
Alicia_Silverstone_,1700,317
Alimzhan_Tokhtakhounov_,3335,1368
Alison_Lohman_,2894,1101
Allen_Iverson_,2912,1117
Allison_Janney_,3799,1546
Allyson_Felix_,4043,1612
Alvaro_Noboa_,2572,886
Alvaro_Silva_Calderon_,3230,1300
Alvaro_Uribe_,3046,1191
Amanda_Beard_,1098,87
Amanda_Bynes_,2548,863
Amanda_Coetzer_,2806,1044
Amber_Tamblyn_,2207,619
Amelia_Vega_,4371,1655
Amelie_Mauresmo_,3698,1515
Amer_al-Saadi_,3216,1296
Amram_Mitzna_,1447,199
Ana_Guevara_,1652,288
Ana_Palacio_,1939,457
Anastasia_Myskina_,3580,1481
Anders_Ebbeson_,2733,996
Anders_Fogh_Rasmussen_,2904,1108
Andre_Agassi_,1263,129
Andrei_Mikhnevich_,1326,154
Andrew_Bunner_,1130,95
Andrew_Cuomo_,1077,82
Andrew_Niccol_,1560,252
Andrew_Weissmann_,2444,786
Andy_Hebb_,1768,359
Andy_Roddick_,1416,188
Angela_Bassett_,4488,1663
Angela_Lansbury_,460,5
Angela_Merkel_,2813,1054
Angelina_Jolie_,1046,76
Angelo_Reyes_,2900,1105
