Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.908509,767
Aaron_Sorkin_,0.913103,779
Abdel_Nasser_Assidi_,1.05189,1121
Abdoulaye_Wade_,0.752889,375
Abdullah_,1.02041,1060
Abdullah_Gul_,0.446619,33
Abdullah_al-Attiyah_,0.76665,401
Abdullatif_Sener_,0.560689,97
Abel_Pacheco_,1.25923,1516
Abid_Hamid_Mahmud_Al-Tikriti_,1.1023,1231
Adam_Sandler_,1.36217,1630
Adam_Scott_,1.20058,1412
Adel_Al-Jubeir_,0.9353,842
Adolfo_Aguilar_Zinser_,0.894081,735
Adolfo_Rodriguez_Saa_,1.03997,1103
Adrian_McPherson_,0.988515,976
Adrian_Nastase_,0.737814,341
Adrien_Brody_,1.13554,1303
Ahmad_Masood_,0.569327,110
Ahmed_Chalabi_,0.422448,25
Ahmet_Necdet_Sezer_,1.23324,1475
Ai_Sugiyama_,1.299,1564
Aicha_El_Ouafi_,1.07881,1178
Aitor_Gonzalez_,0.87437,678
Akbar_Hashemi_Rafsanjani_,0.911298,775
Akhmed_Zakayev_,0.803313,493
Al_Davis_,0.527869,69
Al_Gore_,1.01264,1032
Al_Pacino_,1.13794,1307
Al_Sharpton_,0.834443,566
Alan_Ball_,0.858138,631
Alan_Greenspan_,0.831495,557
Alan_Mulally_,1.27228,1532
Alastair_Campbell_,0.725404,321
Albert_Costa_,1.15784,1353
Alberto_Fujimori_,0.955691,894
Alberto_Ruiz_Gallardon_,0.863609,646
Albrecht_Mentz_,1.31333,1584
Aldo_Paredes_,0.565411,102
Alec_Baldwin_,0.821723,531
Alejandro_Atchugarry_,0.915596,788
Alejandro_Avila_,0.801542,486
Alejandro_Toledo_,1.10549,1239
Aleksander_Kwasniewski_,1.10141,1228
Alex_Barros_,0.945882,864
Alex_Penelas_,1.23951,1487
Alex_Sink_,0.86566,654
Alexander_Downer_,0.927681,828
Alexander_Losyukov_,0.423377,26
Alexander_Rumyantsev_,1.14369,1323
Alexandra_Stevenson_,0.927623,827
Alexandra_Vodjanikova_,0.914181,782
Ali_Abbas_,1.17944,1383
Ali_Khamenei_,0.917711,793
Ali_Naimi_,1.03173,1085
Alice_Fisher_,0.81443,513
Alicia_Silverstone_,0.986151,974
Alimzhan_Tokhtakhounov_,1.31668,1587
Alison_Lohman_,0.761987,389
Allen_Iverson_,0.836861,575
Allison_Janney_,1.18467,1391
Allyson_Felix_,0.359932,7
Alvaro_Noboa_,1.2029,1420
Alvaro_Silva_Calderon_,0.897582,740
Alvaro_Uribe_,0.665833,222
Amanda_Beard_,0.90095,750
Amanda_Bynes_,1.04767,1116
Amanda_Coetzer_,0.531073,73
Amber_Tamblyn_,1.36664,1631
Amelia_Vega_,1.17364,1377
Amelie_Mauresmo_,1.07014,1163
Amer_al-Saadi_,0.841444,591
Amram_Mitzna_,0.99506,990
Ana_Guevara_,1.25088,1504
Ana_Palacio_,0.724797,320
Anastasia_Myskina_,1.05173,1120
Anders_Ebbeson_,0.873233,671
Anders_Fogh_Rasmussen_,0.692817,262
Andre_Agassi_,0.757423,384
Andrei_Mikhnevich_,0.467617,44
Andrew_Bunner_,0.496055,59
