Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,559,1136
Aaron_Sorkin_,400,907
Abdel_Nasser_Assidi_,316,771
Abdoulaye_Wade_,723,1312
Abdullah_,300,739
Abdullah_Gul_,301,741
Abdullah_al-Attiyah_,675,1267
Abdullatif_Sener_,769,1344
Abel_Pacheco_,1051,1549
Abid_Hamid_Mahmud_Al-Tikriti_,1547,1677
Adam_Sandler_,31,90
Adam_Scott_,156,428
Adel_Al-Jubeir_,946,1487
Adolfo_Aguilar_Zinser_,371,861
Adolfo_Rodriguez_Saa_,997,1518
Adrian_McPherson_,1,1
Adrian_Nastase_,990,1512
Adrien_Brody_,762,1338
Ahmad_Masood_,2,4
Ahmed_Chalabi_,399,905
Ahmet_Necdet_Sezer_,686,1280
Ai_Sugiyama_,281,698
Aicha_El_Ouafi_,587,1170
Aitor_Gonzalez_,1260,1634
Akbar_Hashemi_Rafsanjani_,243,627
Akhmed_Zakayev_,549,1127
Al_Davis_,721,1310
Al_Gore_,290,715
Al_Pacino_,3,7
Al_Sharpton_,104,294
Alan_Ball_,455,991
Alan_Greenspan_,891,1444
Alan_Mulally_,3,8
Alastair_Campbell_,940,1481
Albert_Costa_,1066,1560
Alberto_Fujimori_,442,973
Alberto_Ruiz_Gallardon_,309,759
Albrecht_Mentz_,565,1146
Aldo_Paredes_,246,630
Alec_Baldwin_,489,1045
Alejandro_Atchugarry_,473,1018
Alejandro_Avila_,129,357
Alejandro_Toledo_,89,256
Aleksander_Kwasniewski_,444,976
Alex_Barros_,358,835
Alex_Penelas_,186,497
Alex_Sink_,1205,1619
Alexander_Downer_,224,585
Alexander_Losyukov_,453,987
Alexander_Rumyantsev_,423,941
Alexandra_Stevenson_,1406,1659
Alexandra_Vodjanikova_,577,1157
Ali_Abbas_,368,854
Ali_Khamenei_,1026,1536
Ali_Naimi_,51,149
Alice_Fisher_,477,1024
Alicia_Silverstone_,536,1106
Alimzhan_Tokhtakhounov_,201,529
Alison_Lohman_,488,1042
Allen_Iverson_,1274,1637
Allison_Janney_,574,1155
Allyson_Felix_,543,1120
Alvaro_Noboa_,398,902
Alvaro_Silva_Calderon_,319,775
Alvaro_Uribe_,176,471
Amanda_Beard_,4,10
Amanda_Bynes_,60,175
Amanda_Coetzer_,5,13
Amber_Tamblyn_,274,688
Amelia_Vega_,265,669
Amelie_Mauresmo_,139,386
Amer_al-Saadi_,165,454
Amram_Mitzna_,810,1372
Ana_Guevara_,127,353
Ana_Palacio_,203,534
Anastasia_Myskina_,483,1034
Anders_Ebbeson_,121,339
Anders_Fogh_Rasmussen_,529,1101
Andre_Agassi_,652,1240
Andrei_Mikhnevich_,689,1283
Andrew_Bunner_,353,829
Andrew_Cuomo_,161,443
Andrew_Niccol_,922,1469
Andrew_Weissmann_,156,429
Andy_Hebb_,36,105
Andy_Roddick_,884,1439
Angela_Bassett_,687,1281
Angela_Lansbury_,70,205
Angela_Merkel_,48,140
Angelina_Jolie_,462,1004
Angelo_Reyes_,671,1261
Anibal_Ibarra_,206,541
Ann_Veneman_,164,451
Anna_Kournikova_,1202,1617
Anna_Nicole_Smith_,490,1047
Anne_Krueger_,865,1419
