Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,107392,615
Aaron_Sorkin_,99416,400
Abdel_Nasser_Assidi_,95711,329
Abdoulaye_Wade_,146641,1574
Abdullah_,122935,1060
Abdullah_Gul_,98921,386
Abdullah_al-Attiyah_,118498,925
Abdullatif_Sener_,112600,769
Abel_Pacheco_,123717,1087
Abid_Hamid_Mahmud_Al-Tikriti_,144703,1547
Adam_Sandler_,87965,219
Adam_Scott_,79707,156
Adel_Al-Jubeir_,119167,946
Adolfo_Aguilar_Zinser_,131053,1278
Adolfo_Rodriguez_Saa_,134527,1371
Adrian_McPherson_,0,1
Adrian_Nastase_,120441,990
Adrien_Brody_,127039,1180
Ahmad_Masood_,0,2
Ahmed_Chalabi_,105610,552
Ahmet_Necdet_Sezer_,142493,1522
Ai_Sugiyama_,117058,890
Aicha_El_Ouafi_,106671,587
Aitor_Gonzalez_,130466,1260
Akbar_Hashemi_Rafsanjani_,123968,1096
Akhmed_Zakayev_,121192,1013
Al_Davis_,110897,721
Al_Gore_,126548,1168
Al_Pacino_,117038,889
Al_Sharpton_,121018,1005
Alan_Ball_,101807,455
Alan_Greenspan_,119364,952
Alan_Mulally_,0,3
Alastair_Campbell_,158897,1652
Albert_Costa_,123049,1066
Alberto_Fujimori_,109079,672
Alberto_Ruiz_Gallardon_,99445,401
Albrecht_Mentz_,132451,1310
Aldo_Paredes_,90324.5,246
Alec_Baldwin_,103181,489
Alejandro_Atchugarry_,138737,1454
Alejandro_Avila_,77079.5,129
Alejandro_Toledo_,132201,1302
Aleksander_Kwasniewski_,107788,629
Alex_Barros_,104616,524
Alex_Penelas_,113286,782
Alex_Sink_,131866,1294
Alexander_Downer_,96868,350
Alexander_Losyukov_,132636,1314
Alexander_Rumyantsev_,130501,1261
Alexandra_Stevenson_,136236,1406
Alexandra_Vodjanikova_,106210,577
Ali_Abbas_,134732,1378
Ali_Khamenei_,142359,1520
Ali_Naimi_,105470,549
Alice_Fisher_,102704,477
Alicia_Silverstone_,104983,536
Alimzhan_Tokhtakhounov_,86369,201
Alison_Lohman_,132895,1323
Allen_Iverson_,130942,1274
Allison_Janney_,135073,1389
Allyson_Felix_,127725,1198
Alvaro_Noboa_,124381,1106
Alvaro_Silva_Calderon_,95248,319
Alvaro_Uribe_,96464,343
Amanda_Beard_,0,4
Amanda_Bynes_,90397,247
Amanda_Coetzer_,0,5
Amber_Tamblyn_,108661,659
Amelia_Vega_,93955,296
Amelie_Mauresmo_,77862,139
Amer_al-Saadi_,113096,777
Amram_Mitzna_,114609,810
Ana_Guevara_,123143,1069
Ana_Palacio_,166032,1668
Anastasia_Myskina_,140914,1496
Anders_Ebbeson_,75188,121
Anders_Fogh_Rasmussen_,134845,1382
Andre_Agassi_,111705,746
Andrei_Mikhnevich_,115350,843
Andrew_Bunner_,97057,353
Andrew_Cuomo_,109902,699
Andrew_Niccol_,124192,1101
Andrew_Weissmann_,91158,255
Andy_Hebb_,138649,1451
Andy_Roddick_,116885,884
Angela_Bassett_,141321,1507
Angela_Lansbury_,93236,285
Angela_Merkel_,88984,229
Angelina_Jolie_,106086,572
Angelo_Reyes_,137014,1421
