Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1327,159
Aaron_Sorkin_,3080,1212
Abdel_Nasser_Assidi_,3861,1578
Abdoulaye_Wade_,1982,493
Abdullah_,2698,936
Abdullah_Gul_,1475,215
Abdullah_al-Attiyah_,3208,1293
Abdullatif_Sener_,2664,911
Abel_Pacheco_,3734,1546
Abid_Hamid_Mahmud_Al-Tikriti_,3565,1474
Adam_Sandler_,2728,965
Adam_Scott_,4028,1613
Adel_Al-Jubeir_,2742,973
Adolfo_Aguilar_Zinser_,2773,999
Adolfo_Rodriguez_Saa_,4044,1618
Adrian_McPherson_,3935,1591
Adrian_Nastase_,2985,1138
Adrien_Brody_,3446,1430
Ahmad_Masood_,2125,584
Ahmed_Chalabi_,1093,83
Ahmet_Necdet_Sezer_,3506,1450
Ai_Sugiyama_,1592,255
Aicha_El_Ouafi_,3627,1505
Aitor_Gonzalez_,3338,1372
Akbar_Hashemi_Rafsanjani_,2411,753
Akhmed_Zakayev_,2102,574
Al_Davis_,1986,496
Al_Gore_,3074,1205
Al_Pacino_,2534,835
Al_Sharpton_,3143,1249
Alan_Ball_,1688,302
Alan_Greenspan_,3080,1213
Alan_Mulally_,3263,1334
Alastair_Campbell_,2118,580
Albert_Costa_,4025,1611
Alberto_Fujimori_,1805,380
Alberto_Ruiz_Gallardon_,2492,802
Albrecht_Mentz_,867,38
Aldo_Paredes_,3068,1201
Alec_Baldwin_,3231,1315
Alejandro_Atchugarry_,2992,1146
Alejandro_Avila_,2710,950
Alejandro_Toledo_,2296,673
Aleksander_Kwasniewski_,2093,568
Alex_Barros_,2629,887
Alex_Penelas_,2990,1144
Alex_Sink_,4043,1617
Alexander_Downer_,1549,240
Alexander_Losyukov_,996,59
Alexander_Rumyantsev_,2262,652
Alexandra_Stevenson_,2572,855
Alexandra_Vodjanikova_,4090,1628
Ali_Abbas_,2003,508
Ali_Khamenei_,3228,1312
Ali_Naimi_,2578,859
Alice_Fisher_,1792,373
Alicia_Silverstone_,2318,687
Alimzhan_Tokhtakhounov_,3137,1245
Alison_Lohman_,3225,1308
Allen_Iverson_,3644,1512
Allison_Janney_,3695,1535
Allyson_Felix_,2311,685
Alvaro_Noboa_,2986,1140
Alvaro_Silva_Calderon_,2008,512
Alvaro_Uribe_,1546,238
Amanda_Beard_,1523,234
Amanda_Bynes_,2058,542
Amanda_Coetzer_,2850,1053
Amber_Tamblyn_,3004,1156
Amelia_Vega_,2983,1136
Amelie_Mauresmo_,3109,1231
Amer_al-Saadi_,2140,589
Amram_Mitzna_,3655,1516
Ana_Guevara_,4155,1637
Ana_Palacio_,1237,125
Anastasia_Myskina_,3665,1521
Anders_Ebbeson_,2438,770
Anders_Fogh_Rasmussen_,2852,1056
Andre_Agassi_,1489,221
Andrei_Mikhnevich_,1704,311
Andrew_Bunner_,1479,217
Andrew_Cuomo_,2706,944
Andrew_Niccol_,3227,1310
Andrew_Weissmann_,3303,1353
Andy_Hebb_,2293,670
Andy_Roddick_,2724,962
Angela_Bassett_,3635,1507
Angela_Lansbury_,2900,1092
Angela_Merkel_,2619,884
Angelina_Jolie_,1915,454
Angelo_Reyes_,3623,1502
