Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,564,1185
Aaron_Sorkin_,1099,1595
Abdel_Nasser_Assidi_,501,1093
Abdoulaye_Wade_,239,633
Abdullah_,1023,1563
Abdullah_Gul_,918,1515
Abdullah_al-Attiyah_,1219,1629
Abdullatif_Sener_,799,1432
Abel_Pacheco_,432,988
Abid_Hamid_Mahmud_Al-Tikriti_,550,1164
Adam_Sandler_,514,1109
Adam_Scott_,637,1280
Adel_Al-Jubeir_,1073,1584
Adolfo_Aguilar_Zinser_,264,683
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,807,1440
Adrian_Nastase_,2,4
Adrien_Brody_,575,1198
Ahmad_Masood_,1021,1562
Ahmed_Chalabi_,405,945
Ahmet_Necdet_Sezer_,530,1132
Ai_Sugiyama_,445,1008
Aicha_El_Ouafi_,3,7
Aitor_Gonzalez_,764,1406
Akbar_Hashemi_Rafsanjani_,250,652
Akhmed_Zakayev_,622,1260
Al_Davis_,1383,1666
Al_Gore_,1234,1635
Al_Pacino_,127,352
Al_Sharpton_,463,1037
Alan_Ball_,534,1135
Alan_Greenspan_,1218,1628
Alan_Mulally_,275,711
Alastair_Campbell_,254,662
Albert_Costa_,395,928
Alberto_Fujimori_,542,1148
Alberto_Ruiz_Gallardon_,304,770
Albrecht_Mentz_,34,98
Aldo_Paredes_,344,837
Alec_Baldwin_,244,641
Alejandro_Atchugarry_,652,1303
Alejandro_Avila_,428,979
Alejandro_Toledo_,493,1080
Aleksander_Kwasniewski_,246,644
Alex_Barros_,367,879
Alex_Penelas_,295,754
Alex_Sink_,863,1475
Alexander_Downer_,297,759
Alexander_Losyukov_,451,1019
Alexander_Rumyantsev_,296,757
Alexandra_Stevenson_,236,626
Alexandra_Vodjanikova_,267,692
Ali_Abbas_,193,520
Ali_Khamenei_,640,1284
Ali_Naimi_,436,993
Alice_Fisher_,404,943
Alicia_Silverstone_,4,10
Alimzhan_Tokhtakhounov_,334,822
Alison_Lohman_,5,13
Allen_Iverson_,6,16
Allison_Janney_,7,19
Allyson_Felix_,933,1520
Alvaro_Noboa_,1228,1633
Alvaro_Silva_Calderon_,192,519
Alvaro_Uribe_,5,14
Amanda_Beard_,544,1151
Amanda_Bynes_,53,151
Amanda_Coetzer_,1266,1643
Amber_Tamblyn_,151,417
Amelia_Vega_,388,917
Amelie_Mauresmo_,562,1182
Amer_al-Saadi_,483,1067
Amram_Mitzna_,788,1423
Ana_Guevara_,116,324
Ana_Palacio_,2,5
Anastasia_Myskina_,694,1349
Anders_Ebbeson_,454,1024
Anders_Fogh_Rasmussen_,715,1369
Andre_Agassi_,1334,1656
Andrei_Mikhnevich_,8,22
Andrew_Bunner_,420,970
Andrew_Cuomo_,9,25
Andrew_Niccol_,702,1355
Andrew_Weissmann_,211,561
Andy_Hebb_,381,904
Andy_Roddick_,513,1107
Angela_Bassett_,618,1256
Angela_Lansbury_,79,225
Angela_Merkel_,45,128
Angelina_Jolie_,457,1029
Angelo_Reyes_,362,871
Anibal_Ibarra_,514,1110
Ann_Veneman_,313,785
Anna_Kournikova_,1014,1560
Anna_Nicole_Smith_,492,1077
Anne_Krueger_,355,857
