Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.27,539
Aaron_Sorkin_,117.375,541
Abdel_Nasser_Assidi_,158.799,1577
Abdoulaye_Wade_,177.806,1662
Abdullah_,101.79,211
Abdullah_Gul_,116.003,504
Abdullah_al-Attiyah_,163.371,1609
Abdullatif_Sener_,131.016,1005
Abel_Pacheco_,135.921,1151
Abid_Hamid_Mahmud_Al-Tikriti_,177.238,1660
Adam_Sandler_,133.491,1080
Adam_Scott_,160.234,1592
Adel_Al-Jubeir_,135.181,1123
Adolfo_Aguilar_Zinser_,135.507,1134
Adolfo_Rodriguez_Saa_,139.6,1237
Adrian_McPherson_,155.07,1532
Adrian_Nastase_,136.945,1176
Adrien_Brody_,124.405,744
Ahmad_Masood_,126.401,818
Ahmed_Chalabi_,111.082,378
Ahmet_Necdet_Sezer_,135.09,1119
Ai_Sugiyama_,135.274,1126
Aicha_El_Ouafi_,151.217,1467
Aitor_Gonzalez_,174.411,1651
Akbar_Hashemi_Rafsanjani_,103.609,240
Akhmed_Zakayev_,115.136,480
Al_Davis_,140.21,1257
Al_Gore_,139.247,1233
Al_Pacino_,136.66,1171
Al_Sharpton_,144.184,1348
Alan_Ball_,123.603,714
Alan_Greenspan_,139.921,1245
Alan_Mulally_,128.862,920
Alastair_Campbell_,129.289,941
Albert_Costa_,168.733,1635
Alberto_Fujimori_,127.418,860
Alberto_Ruiz_Gallardon_,106.276,299
Albrecht_Mentz_,117.679,556
Aldo_Paredes_,113.543,437
Alec_Baldwin_,136.257,1162
Alejandro_Atchugarry_,120.507,625
Alejandro_Avila_,148.374,1420
Alejandro_Toledo_,145.852,1378
Aleksander_Kwasniewski_,138.486,1221
Alex_Barros_,109.265,351
Alex_Penelas_,106.838,306
Alex_Sink_,149.191,1431
Alexander_Downer_,105.953,287
Alexander_Losyukov_,112.934,422
Alexander_Rumyantsev_,105.965,288
Alexandra_Stevenson_,103.018,227
Alexandra_Vodjanikova_,155.262,1535
Ali_Abbas_,109.472,359
Ali_Khamenei_,138.24,1213
Ali_Naimi_,112.313,403
Alice_Fisher_,141.134,1285
Alicia_Silverstone_,129.916,966
Alimzhan_Tokhtakhounov_,117.425,546
Alison_Lohman_,114.422,459
Allen_Iverson_,142.211,1305
Allison_Janney_,131.423,1017
Allyson_Felix_,155.009,1531
Alvaro_Noboa_,111.066,377
Alvaro_Silva_Calderon_,126.785,833
Alvaro_Uribe_,149.562,1440
Amanda_Beard_,116.509,518
Amanda_Bynes_,87.4954,54
Amanda_Coetzer_,124.803,754
Amber_Tamblyn_,109.003,346
Amelia_Vega_,104.655,254
Amelie_Mauresmo_,123.643,716
Amer_al-Saadi_,114.06,450
Amram_Mitzna_,126.963,839
Ana_Guevara_,177.762,1661
Ana_Palacio_,101.27,203
Anastasia_Myskina_,156.061,1546
Anders_Ebbeson_,162.855,1605
Anders_Fogh_Rasmussen_,166.938,1624
Andre_Agassi_,150.548,1454
Andrei_Mikhnevich_,144.289,1350
Andrew_Bunner_,111.787,392
Andrew_Cuomo_,98.595,169
Andrew_Niccol_,100.52,190
Andrew_Weissmann_,160.886,1595
Andy_Hebb_,110.029,364
