Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.722217,1083
Aaron_Sorkin_,0.911056,1565
Abdel_Nasser_Assidi_,0.616298,557
Abdoulaye_Wade_,0.937614,1586
Abdullah_,0.605853,500
Abdullah_Gul_,0.933022,1585
Abdullah_al-Attiyah_,0.640389,659
Abdullatif_Sener_,0.910986,1564
Abel_Pacheco_,0.651114,707
Abid_Hamid_Mahmud_Al-Tikriti_,0.986441,1628
Adam_Sandler_,0.573463,342
Adam_Scott_,0.9025,1553
Adel_Al-Jubeir_,0.760415,1233
Adolfo_Aguilar_Zinser_,0.717664,1066
Adolfo_Rodriguez_Saa_,0.836401,1438
Adrian_McPherson_,0.846233,1457
Adrian_Nastase_,0.505947,124
Adrien_Brody_,0.629717,618
Ahmad_Masood_,0.684826,888
Ahmed_Chalabi_,0.747899,1182
Ahmet_Necdet_Sezer_,0.659171,752
Ai_Sugiyama_,0.628303,613
Aicha_El_Ouafi_,0.729397,1112
Aitor_Gonzalez_,1.06617,1660
Akbar_Hashemi_Rafsanjani_,0.756534,1219
Akhmed_Zakayev_,0.538079,228
Al_Davis_,0.66912,802
Al_Gore_,0.617892,564
Al_Pacino_,0.445155,42
Al_Sharpton_,0.528556,198
Alan_Ball_,0.814641,1383
Alan_Greenspan_,0.711355,1028
Alan_Mulally_,0.705713,1003
Alastair_Campbell_,0.667918,796
Albert_Costa_,0.715794,1062
Alberto_Fujimori_,0.769404,1260
Alberto_Ruiz_Gallardon_,0.793997,1334
Albrecht_Mentz_,0.613186,539
Aldo_Paredes_,0.824963,1409
Alec_Baldwin_,0.653342,721
Alejandro_Atchugarry_,0.492862,98
Alejandro_Avila_,0.836741,1439
Alejandro_Toledo_,0.539757,234
Aleksander_Kwasniewski_,0.52485,184
Alex_Barros_,0.664842,785
Alex_Penelas_,0.604695,495
Alex_Sink_,0.671857,813
Alexander_Downer_,0.604549,494
Alexander_Losyukov_,0.800227,1348
Alexander_Rumyantsev_,0.599848,475
Alexandra_Stevenson_,0.766675,1250
Alexandra_Vodjanikova_,0.585576,394
Ali_Abbas_,0.630785,621
Ali_Khamenei_,1.06897,1662
Ali_Naimi_,0.710395,1026
Alice_Fisher_,0.578691,367
Alicia_Silverstone_,0.646858,691
Alimzhan_Tokhtakhounov_,0.741508,1163
Alison_Lohman_,0.866725,1496
Allen_Iverson_,0.813618,1380
Allison_Janney_,0.733909,1135
Allyson_Felix_,0.484042,85
Alvaro_Noboa_,0.529914,202
Alvaro_Silva_Calderon_,0.688126,912
Alvaro_Uribe_,0.870103,1501
Amanda_Beard_,0.893723,1539
Amanda_Bynes_,0.615171,551
Amanda_Coetzer_,0.7233,1086
Amber_Tamblyn_,0.403751,14
Amelia_Vega_,0.596771,452
Amelie_Mauresmo_,0.709859,1021
Amer_al-Saadi_,0.721443,1078
Amram_Mitzna_,0.553229,268
Ana_Guevara_,0.508615,131
Ana_Palacio_,0.550851,264
Anastasia_Myskina_,0.734451,1141
Anders_Ebbeson_,0.74896,1192
Anders_Fogh_Rasmussen_,0.791351,1325
Andre_Agassi_,0.723513,1089
Andrei_Mikhnevich_,0.610208,525
Andrew_Bunner_,0.784044,1304
