Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,277,714
Aaron_Sorkin_,152,426
Abdel_Nasser_Assidi_,574,1222
Abdoulaye_Wade_,396,943
Abdullah_,234,622
Abdullah_Gul_,254,659
Abdullah_al-Attiyah_,1448,1676
Abdullatif_Sener_,786,1429
Abel_Pacheco_,1124,1623
Abid_Hamid_Mahmud_Al-Tikriti_,807,1450
Adam_Sandler_,500,1115
Adam_Scott_,775,1418
Adel_Al-Jubeir_,147,413
Adolfo_Aguilar_Zinser_,53,153
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,1205,1647
Adrian_Nastase_,473,1078
Adrien_Brody_,85,245
Ahmad_Masood_,2,4
Ahmed_Chalabi_,413,975
Ahmet_Necdet_Sezer_,162,454
Ai_Sugiyama_,1105,1614
Aicha_El_Ouafi_,153,428
Aitor_Gonzalez_,138,387
Akbar_Hashemi_Rafsanjani_,186,516
Akhmed_Zakayev_,300,764
Al_Davis_,404,958
Al_Gore_,91,260
Al_Pacino_,938,1541
Al_Sharpton_,463,1062
Alan_Ball_,729,1381
Alan_Greenspan_,896,1515
Alan_Mulally_,399,950
Alastair_Campbell_,149,418
Albert_Costa_,296,757
Alberto_Fujimori_,873,1497
Alberto_Ruiz_Gallardon_,3,7
Albrecht_Mentz_,923,1532
Aldo_Paredes_,4,10
Alec_Baldwin_,941,1542
Alejandro_Atchugarry_,5,13
Alejandro_Avila_,156,437
Alejandro_Toledo_,303,768
Aleksander_Kwasniewski_,220,593
Alex_Barros_,47,135
Alex_Penelas_,332,819
Alex_Sink_,379,910
Alexander_Downer_,178,495
Alexander_Losyukov_,103,293
Alexander_Rumyantsev_,309,781
Alexandra_Stevenson_,253,657
Alexandra_Vodjanikova_,6,16
Ali_Abbas_,7,19
Ali_Khamenei_,415,981
Ali_Naimi_,438,1021
Alice_Fisher_,350,858
Alicia_Silverstone_,829,1468
Alimzhan_Tokhtakhounov_,8,22
Alison_Lohman_,9,25
Allen_Iverson_,344,843
Allison_Janney_,145,407
Allyson_Felix_,737,1387
Alvaro_Noboa_,807,1451
Alvaro_Silva_Calderon_,375,902
Alvaro_Uribe_,194,536
Amanda_Beard_,118,334
Amanda_Bynes_,68,196
Amanda_Coetzer_,652,1308
Amber_Tamblyn_,238,630
Amelia_Vega_,395,940
Amelie_Mauresmo_,549,1190
Amer_al-Saadi_,308,779
Amram_Mitzna_,398,948
Ana_Guevara_,115,327
Ana_Palacio_,116,329
Anastasia_Myskina_,113,321
Anders_Ebbeson_,1082,1600
Anders_Fogh_Rasmussen_,1099,1609
Andre_Agassi_,172,479
Andrei_Mikhnevich_,246,649
Andrew_Bunner_,426,998
Andrew_Cuomo_,180,501
Andrew_Niccol_,210,573
Andrew_Weissmann_,986,1566
Andy_Hebb_,198,546
Andy_Roddick_,120,340
Angela_Bassett_,225,605
Angela_Lansbury_,10,28
Angela_Merkel_,57,165
Angelina_Jolie_,363,882
Angelo_Reyes_,201,553
Anibal_Ibarra_,151,424
Ann_Veneman_,209,570
Anna_Kournikova_,451,1041
Anna_Nicole_Smith_,493,1106
Anne_Krueger_,211,576
Anne_McLellan_,285,733
