Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,112613,615
Aaron_Sorkin_,132257,1237
Abdel_Nasser_Assidi_,122539,935
Abdoulaye_Wade_,142395,1492
Abdullah_,170152,1671
Abdullah_Gul_,154611,1606
Abdullah_al-Attiyah_,123015,952
Abdullatif_Sener_,124810,1000
Abel_Pacheco_,110156,546
Abid_Hamid_Mahmud_Al-Tikriti_,120060,853
Adam_Sandler_,92037.5,218
Adam_Scott_,119095,813
Adel_Al-Jubeir_,98018,293
Adolfo_Aguilar_Zinser_,136305,1354
Adolfo_Rodriguez_Saa_,137054,1372
Adrian_McPherson_,84432.5,152
Adrian_Nastase_,95769,260
Adrien_Brody_,95817.5,261
Ahmad_Masood_,0,1
Ahmed_Chalabi_,95176,253
Ahmet_Necdet_Sezer_,131778,1221
Ai_Sugiyama_,109886,542
Aicha_El_Ouafi_,121342,884
Aitor_Gonzalez_,133075,1254
Akbar_Hashemi_Rafsanjani_,103112,389
Akhmed_Zakayev_,134908,1304
Al_Davis_,116526,724
Al_Gore_,65650,91
Al_Pacino_,148886,1574
Al_Sharpton_,122626,939
Alan_Ball_,104664,420
Alan_Greenspan_,119998,850
Alan_Mulally_,112908,629
Alastair_Campbell_,108687,516
Albert_Costa_,133151,1255
Alberto_Fujimori_,136696,1366
Alberto_Ruiz_Gallardon_,104757,424
Albrecht_Mentz_,144702,1525
Aldo_Paredes_,141839,1483
Alec_Baldwin_,76640,113
Alejandro_Atchugarry_,127853,1095
Alejandro_Avila_,63925,86
Alejandro_Toledo_,127929,1098
Aleksander_Kwasniewski_,161365,1654
Alex_Barros_,111131,574
Alex_Penelas_,107742,489
Alex_Sink_,113965,647
Alexander_Downer_,140979,1466
Alexander_Losyukov_,137924,1399
Alexander_Rumyantsev_,80597,131
Alexandra_Stevenson_,135980,1341
Alexandra_Vodjanikova_,110042,545
Ali_Abbas_,155276,1613
Ali_Khamenei_,137561,1388
Ali_Naimi_,55737,79
Alice_Fisher_,108681,515
Alicia_Silverstone_,131187,1207
Alimzhan_Tokhtakhounov_,0,2
Alison_Lohman_,0,3
Allen_Iverson_,106420,463
Allison_Janney_,111460,583
Allyson_Felix_,142686,1499
Alvaro_Noboa_,118330,792
Alvaro_Silva_Calderon_,133430,1264
Alvaro_Uribe_,135502,1321
Amanda_Beard_,158642,1639
Amanda_Bynes_,102326,369
Amanda_Coetzer_,123123,955
Amber_Tamblyn_,113052,632
Amelia_Vega_,101971,359
Amelie_Mauresmo_,155397,1614
Amer_al-Saadi_,118499,800
Amram_Mitzna_,90556,201
Ana_Guevara_,161191,1652
Ana_Palacio_,135057,1310
Anastasia_Myskina_,140967,1465
Anders_Ebbeson_,138334,1406
Anders_Fogh_Rasmussen_,104645,419
Andre_Agassi_,114109,654
Andrei_Mikhnevich_,94858,251
Andrew_Bunner_,119335,822
Andrew_Cuomo_,158502,1636
Andrew_Niccol_,157541,1630
Andrew_Weissmann_,105539,446
Andy_Hebb_,106132,459
Andy_Roddick_,125838,1021
Angela_Bassett_,117828,765
Angela_Lansbury_,131761,1220
Angela_Merkel_,143744,1514
Angelina_Jolie_,102181,365
Angelo_Reyes_,139997,1443
