Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2716,942
Aaron_Sorkin_,3563,1463
Abdel_Nasser_Assidi_,3024,1154
Abdoulaye_Wade_,3957,1585
Abdullah_,3131,1229
Abdullah_Gul_,2557,852
Abdullah_al-Attiyah_,3404,1406
Abdullatif_Sener_,3207,1298
Abel_Pacheco_,3106,1208
Abid_Hamid_Mahmud_Al-Tikriti_,3420,1410
Adam_Sandler_,1342,185
Adam_Scott_,3896,1572
Adel_Al-Jubeir_,3444,1420
Adolfo_Aguilar_Zinser_,3112,1214
Adolfo_Rodriguez_Saa_,2980,1127
Adrian_McPherson_,3495,1444
Adrian_Nastase_,1919,445
Adrien_Brody_,722,39
Ahmad_Masood_,1327,181
Ahmed_Chalabi_,1106,119
Ahmet_Necdet_Sezer_,3579,1471
Ai_Sugiyama_,1938,454
Aicha_El_Ouafi_,2087,536
Aitor_Gonzalez_,3782,1540
Akbar_Hashemi_Rafsanjani_,1161,129
Akhmed_Zakayev_,2916,1071
Al_Davis_,3322,1364
Al_Gore_,2737,950
Al_Pacino_,3549,1461
Al_Sharpton_,2664,918
Alan_Ball_,2225,638
Alan_Greenspan_,2256,663
Alan_Mulally_,2466,791
Alastair_Campbell_,3072,1186
Albert_Costa_,4421,1652
Alberto_Fujimori_,3049,1169
Alberto_Ruiz_Gallardon_,1057,106
Albrecht_Mentz_,3579,1472
Aldo_Paredes_,2262,665
Alec_Baldwin_,2049,513
Alejandro_Atchugarry_,2313,700
Alejandro_Avila_,3238,1320
Alejandro_Toledo_,2447,783
Aleksander_Kwasniewski_,2490,810
Alex_Barros_,996,95
Alex_Penelas_,1876,420
Alex_Sink_,2403,754
Alexander_Downer_,1690,320
Alexander_Losyukov_,2136,572
Alexander_Rumyantsev_,962,84
Alexandra_Stevenson_,3925,1578
Alexandra_Vodjanikova_,2446,782
Ali_Abbas_,3373,1389
Ali_Khamenei_,3527,1454
Ali_Naimi_,1809,385
Alice_Fisher_,2153,585
Alicia_Silverstone_,3486,1440
Alimzhan_Tokhtakhounov_,2439,780
Alison_Lohman_,745,43
Allen_Iverson_,2906,1067
Allison_Janney_,2213,634
Allyson_Felix_,3834,1553
Alvaro_Noboa_,1934,452
Alvaro_Silva_Calderon_,2200,620
Alvaro_Uribe_,1673,309
Amanda_Beard_,3617,1484
Amanda_Bynes_,959,83
Amanda_Coetzer_,3153,1251
Amber_Tamblyn_,2745,959
Amelia_Vega_,1961,461
Amelie_Mauresmo_,3221,1309
Amer_al-Saadi_,1168,132
Amram_Mitzna_,2436,776
Ana_Guevara_,4476,1664
Ana_Palacio_,1890,428
Anastasia_Myskina_,3939,1580
Anders_Ebbeson_,3144,1243
Anders_Fogh_Rasmussen_,2150,581
Andre_Agassi_,2807,998
Andrei_Mikhnevich_,2131,568
Andrew_Bunner_,2121,558
Andrew_Cuomo_,3572,1468
Andrew_Niccol_,4124,1618
Andrew_Weissmann_,2876,1045
Andy_Hebb_,2416,762
Andy_Roddick_,3063,1177
Angela_Bassett_,2893,1060
Angela_Lansbury_,2209,630
Angela_Merkel_,2730,947
Angelina_Jolie_,955,81
Angelo_Reyes_,4132,1623
