Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.720989,565
Aaron_Sorkin_,0.679142,433
Abdel_Nasser_Assidi_,0.839249,969
Abdoulaye_Wade_,0.833299,951
Abdullah_,0.486226,49
Abdullah_Gul_,0.536781,122
Abdullah_al-Attiyah_,1.0824,1510
Abdullatif_Sener_,0.829815,943
Abel_Pacheco_,1.1267,1576
Abid_Hamid_Mahmud_Al-Tikriti_,1.01993,1410
Adam_Sandler_,0.495077,62
Adam_Scott_,0.915954,1167
Adel_Al-Jubeir_,0.749898,662
Adolfo_Aguilar_Zinser_,0.76129,705
Adolfo_Rodriguez_Saa_,0.876388,1077
Adrian_McPherson_,0.965798,1300
Adrian_Nastase_,0.536732,121
Adrien_Brody_,0.923638,1190
Ahmad_Masood_,0.491916,56
Ahmed_Chalabi_,0.552309,146
Ahmet_Necdet_Sezer_,1.02285,1413
Ai_Sugiyama_,1.05278,1470
Aicha_El_Ouafi_,0.726242,584
Aitor_Gonzalez_,0.625328,291
Akbar_Hashemi_Rafsanjani_,0.715224,544
Akhmed_Zakayev_,0.780071,768
Al_Davis_,0.616375,269
Al_Gore_,1.15623,1615
Al_Pacino_,0.868727,1058
Al_Sharpton_,0.718476,555
Alan_Ball_,0.917633,1174
Alan_Greenspan_,0.881209,1089
Alan_Mulally_,0.603516,247
Alastair_Campbell_,0.768751,727
Albert_Costa_,1.04632,1461
Alberto_Fujimori_,0.936553,1226
Alberto_Ruiz_Gallardon_,0.786919,792
Albrecht_Mentz_,0.698655,487
Aldo_Paredes_,0.654472,372
Alec_Baldwin_,0.730845,604
Alejandro_Atchugarry_,0.748279,658
Alejandro_Avila_,0.771243,737
Alejandro_Toledo_,0.841541,980
Aleksander_Kwasniewski_,0.99059,1364
Alex_Barros_,0.702065,501
Alex_Penelas_,0.811888,875
Alex_Sink_,0.952476,1260
Alexander_Downer_,0.538144,127
Alexander_Losyukov_,0.559716,158
Alexander_Rumyantsev_,1.05397,1473
Alexandra_Stevenson_,0.663106,393
Alexandra_Vodjanikova_,0.742034,638
Ali_Abbas_,0.456379,28
Ali_Khamenei_,0.87342,1068
Ali_Naimi_,0.983459,1335
Alice_Fisher_,0.727852,592
Alicia_Silverstone_,1.14631,1603
Alimzhan_Tokhtakhounov_,1.13651,1587
Alison_Lohman_,0.73664,622
Allen_Iverson_,0.803962,845
Allison_Janney_,0.986331,1346
Allyson_Felix_,0.565471,171
Alvaro_Noboa_,0.774445,748
Alvaro_Silva_Calderon_,0.973965,1318
Alvaro_Uribe_,0.922455,1187
Amanda_Beard_,0.716951,551
Amanda_Bynes_,0.707093,518
Amanda_Coetzer_,0.510206,84
Amber_Tamblyn_,1.09254,1527
Amelia_Vega_,0.945588,1241
Amelie_Mauresmo_,1.12232,1572
Amer_al-Saadi_,0.892894,1111
Amram_Mitzna_,0.845022,986
Ana_Guevara_,0.959958,1284
Ana_Palacio_,0.774446,749
Anastasia_Myskina_,0.917169,1171
Anders_Ebbeson_,0.552227,145
Anders_Fogh_Rasmussen_,0.618592,274
Andre_Agassi_,0.780717,773
Andrei_Mikhnevich_,0.499059,65
Andrew_Bunner_,0.703875,506
