Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,1.0396,1038
Aaron_Sorkin_,0.799384,494
Abdel_Nasser_Assidi_,1.14679,1260
Abdoulaye_Wade_,0.833017,567
Abdullah_,0.582768,121
Abdullah_Gul_,0.617483,153
Abdullah_al-Attiyah_,0.632435,167
Abdullatif_Sener_,0.795265,487
Abel_Pacheco_,1.34816,1559
Abid_Hamid_Mahmud_Al-Tikriti_,0.950532,840
Adam_Sandler_,1.30359,1514
Adam_Scott_,0.628937,163
Adel_Al-Jubeir_,1.43285,1648
Adolfo_Aguilar_Zinser_,0.732252,337
Adolfo_Rodriguez_Saa_,0.851258,608
Adrian_McPherson_,1.21807,1379
Adrian_Nastase_,0.873726,655
Adrien_Brody_,0.885666,674
Ahmad_Masood_,0.932137,800
Ahmed_Chalabi_,0.473776,49
Ahmet_Necdet_Sezer_,1.30919,1517
Ai_Sugiyama_,0.73748,352
Aicha_El_Ouafi_,0.814597,524
Aitor_Gonzalez_,0.68162,248
Akbar_Hashemi_Rafsanjani_,0.974874,904
Akhmed_Zakayev_,1.02538,1011
Al_Davis_,0.834253,573
Al_Gore_,1.02251,1005
Al_Pacino_,1.33291,1545
Al_Sharpton_,0.912577,736
Alan_Ball_,0.996201,948
Alan_Greenspan_,0.784931,466
Alan_Mulally_,1.44359,1653
Alastair_Campbell_,0.835705,576
Albert_Costa_,1.18625,1332
Alberto_Fujimori_,0.7814,456
Alberto_Ruiz_Gallardon_,1.40483,1625
Albrecht_Mentz_,1.30186,1511
Aldo_Paredes_,0.421471,26
Alec_Baldwin_,0.92899,791
Alejandro_Atchugarry_,0.946908,824
Alejandro_Avila_,1.01509,987
Alejandro_Toledo_,0.925173,778
Aleksander_Kwasniewski_,0.827586,554
Alex_Barros_,0.942982,820
Alex_Penelas_,1.1292,1228
Alex_Sink_,0.981946,924
Alexander_Downer_,1.28776,1493
Alexander_Losyukov_,0.419961,24
Alexander_Rumyantsev_,1.07307,1116
Alexandra_Stevenson_,0.745252,371
Alexandra_Vodjanikova_,0.891147,691
Ali_Abbas_,1.21392,1371
Ali_Khamenei_,0.805967,506
Ali_Naimi_,1.0609,1086
Alice_Fisher_,0.713386,306
Alicia_Silverstone_,1.27259,1472
Alimzhan_Tokhtakhounov_,1.25058,1430
Alison_Lohman_,1.27527,1480
Allen_Iverson_,1.12584,1218
Allison_Janney_,1.2267,1398
Allyson_Felix_,0.3569,13
Alvaro_Noboa_,1.00378,959
Alvaro_Silva_Calderon_,1.19244,1340
Alvaro_Uribe_,0.643944,184
Amanda_Beard_,1.07821,1128
Amanda_Bynes_,1.10196,1178
Amanda_Coetzer_,0.723692,320
Amber_Tamblyn_,1.21773,1378
Amelia_Vega_,1.13984,1248
Amelie_Mauresmo_,1.2075,1359
Amer_al-Saadi_,0.732439,339
Amram_Mitzna_,1.18604,1330
Ana_Guevara_,1.2415,1420
Ana_Palacio_,0.706818,292
Anastasia_Myskina_,0.946998,825
Anders_Ebbeson_,0.770694,427
Anders_Fogh_Rasmussen_,1.21519,1374
Andre_Agassi_,0.923112,768
Andrei_Mikhnevich_,0.648558,191
Andrew_Bunner_,0.704977,290
