Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,131.928,1033
Aaron_Sorkin_,134.498,1112
Abdel_Nasser_Assidi_,173.089,1648
Abdoulaye_Wade_,177.811,1663
Abdullah_,139.139,1234
Abdullah_Gul_,106.017,305
Abdullah_al-Attiyah_,139.397,1243
Abdullatif_Sener_,124.88,781
Abel_Pacheco_,135.928,1153
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1661
Adam_Sandler_,115.318,507
Adam_Scott_,145.65,1382
Adel_Al-Jubeir_,168.61,1628
Adolfo_Aguilar_Zinser_,84.6362,41
Adolfo_Rodriguez_Saa_,139.611,1247
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,136.946,1177
Adrien_Brody_,110.82,397
Ahmad_Masood_,126.408,831
Ahmed_Chalabi_,111.093,402
Ahmet_Necdet_Sezer_,129.483,948
Ai_Sugiyama_,130.558,987
Aicha_El_Ouafi_,130.815,995
Aitor_Gonzalez_,170.285,1637
Akbar_Hashemi_Rafsanjani_,103.625,256
Akhmed_Zakayev_,128.851,919
Al_Davis_,149.333,1441
Al_Gore_,139.248,1237
Al_Pacino_,121.667,682
Al_Sharpton_,164.894,1615
Alan_Ball_,123.34,732
Alan_Greenspan_,139.928,1254
Alan_Mulally_,110.254,386
Alastair_Campbell_,129.302,940
Albert_Costa_,159.906,1587
Alberto_Fujimori_,136.564,1170
Alberto_Ruiz_Gallardon_,129.842,966
Albrecht_Mentz_,128.809,917
Aldo_Paredes_,113.549,458
Alec_Baldwin_,136.272,1161
Alejandro_Atchugarry_,120.339,639
Alejandro_Avila_,144.152,1353
Alejandro_Toledo_,130.821,996
Aleksander_Kwasniewski_,117.053,556
Alex_Barros_,146.774,1404
Alex_Penelas_,106.846,318
Alex_Sink_,118.589,589
Alexander_Downer_,105.969,301
Alexander_Losyukov_,112.942,447
Alexander_Rumyantsev_,105.976,302
Alexandra_Stevenson_,124.344,762
Alexandra_Vodjanikova_,155.269,1532
Ali_Abbas_,109.479,372
Ali_Khamenei_,122.161,691
Ali_Naimi_,112.324,426
Alice_Fisher_,141.141,1292
Alicia_Silverstone_,129.924,969
Alimzhan_Tokhtakhounov_,117.444,569
Alison_Lohman_,114.431,479
Allen_Iverson_,151.967,1483
Allison_Janney_,129.508,950
Allyson_Felix_,155.018,1527
Alvaro_Noboa_,125.618,802
Alvaro_Silva_Calderon_,106.68,316
Alvaro_Uribe_,115.845,521
Amanda_Beard_,112.786,442
Amanda_Bynes_,87.5127,58
Amanda_Coetzer_,140.538,1273
Amber_Tamblyn_,131.553,1018
Amelia_Vega_,104.661,269
Amelie_Mauresmo_,145.084,1371
Amer_al-Saadi_,114.069,473
Amram_Mitzna_,126.971,850
Ana_Guevara_,177.764,1662
Ana_Palacio_,101.283,221
Anastasia_Myskina_,156.067,1543
Anders_Ebbeson_,162.858,1602
Anders_Fogh_Rasmussen_,124.886,782
Andre_Agassi_,124.805,779
Andrei_Mikhnevich_,132.027,1038
Andrew_Bunner_,111.799,414
Andrew_Cuomo_,98.6051,177
Andrew_Niccol_,128.958,922
Andrew_Weissmann_,160.89,1590
Andy_Hebb_,110.039,383
Andy_Roddick_,131.037,1005
