Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.619162,851
Aaron_Sorkin_,0.442798,178
Abdel_Nasser_Assidi_,0.748654,1304
Abdoulaye_Wade_,1.16598,1675
Abdullah_,0.504648,396
Abdullah_Gul_,0.550992,579
Abdullah_al-Attiyah_,1.17672,1677
Abdullatif_Sener_,0.902642,1574
Abel_Pacheco_,0.642597,956
Abid_Hamid_Mahmud_Al-Tikriti_,0.842177,1498
Adam_Sandler_,0.390099,73
Adam_Scott_,0.765681,1351
Adel_Al-Jubeir_,0.699371,1164
Adolfo_Aguilar_Zinser_,0.539351,527
Adolfo_Rodriguez_Saa_,0.670871,1063
Adrian_McPherson_,0.994526,1635
Adrian_Nastase_,0.512727,432
Adrien_Brody_,0.426014,143
Ahmad_Masood_,0.507018,407
Ahmed_Chalabi_,0.793293,1418
Ahmet_Necdet_Sezer_,0.607581,813
Ai_Sugiyama_,0.537396,523
Aicha_El_Ouafi_,0.818173,1465
Aitor_Gonzalez_,0.755487,1318
Akbar_Hashemi_Rafsanjani_,0.7261,1239
Akhmed_Zakayev_,0.465172,249
Al_Davis_,0.97622,1628
Al_Gore_,0.748932,1306
Al_Pacino_,0.406534,108
Al_Sharpton_,0.451222,205
Alan_Ball_,0.826838,1482
Alan_Greenspan_,0.573995,666
Alan_Mulally_,0.490299,347
Alastair_Campbell_,1.12817,1673
Albert_Costa_,0.689824,1132
Alberto_Fujimori_,0.746151,1297
Alberto_Ruiz_Gallardon_,0.542571,542
Albrecht_Mentz_,0.584068,709
Aldo_Paredes_,0.669829,1057
Alec_Baldwin_,0.926965,1593
Alejandro_Atchugarry_,0.695625,1151
Alejandro_Avila_,0.406981,109
Alejandro_Toledo_,0.491986,354
Aleksander_Kwasniewski_,0.506508,405
Alex_Barros_,0.404168,105
Alex_Penelas_,0.528655,493
Alex_Sink_,0.770059,1364
Alexander_Downer_,0.472633,272
Alexander_Losyukov_,0.734496,1260
Alexander_Rumyantsev_,0.762693,1344
Alexandra_Stevenson_,0.787603,1407
Alexandra_Vodjanikova_,0.505243,398
Ali_Abbas_,0.708358,1190
Ali_Khamenei_,0.703089,1173
Ali_Naimi_,0.690285,1134
Alice_Fisher_,0.410096,113
Alicia_Silverstone_,0.79336,1419
Alimzhan_Tokhtakhounov_,0.555737,599
Alison_Lohman_,0.75057,1311
Allen_Iverson_,0.552471,586
Allison_Janney_,0.62483,875
Allyson_Felix_,0.896734,1568
Alvaro_Noboa_,0.565376,631
Alvaro_Silva_Calderon_,0.439773,168
Alvaro_Uribe_,1.09101,1666
Amanda_Beard_,0.719561,1217
Amanda_Bynes_,0.457834,224
Amanda_Coetzer_,0.778702,1385
Amber_Tamblyn_,0.582032,701
Amelia_Vega_,0.394054,81
Amelie_Mauresmo_,0.559579,614
Amer_al-Saadi_,0.995203,1636
Amram_Mitzna_,0.635578,924
Ana_Guevara_,0.4062,107
Ana_Palacio_,0.723267,1230
Anastasia_Myskina_,0.517187,447
Anders_Ebbeson_,0.583684,707
Anders_Fogh_Rasmussen_,0.539528,532
Andre_Agassi_,0.787869,1410
Andrei_Mikhnevich_,0.624966,876
Andrew_Bunner_,0.807495,1446
