Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.75746,291
Aaron_Sorkin_,0.945441,836
Abdel_Nasser_Assidi_,1.07537,1336
Abdoulaye_Wade_,0.905973,701
Abdullah_,0.910222,719
Abdullah_Gul_,0.611799,80
Abdullah_al-Attiyah_,1.01386,1114
Abdullatif_Sener_,0.981002,991
Abel_Pacheco_,0.790339,366
Abid_Hamid_Mahmud_Al-Tikriti_,0.7811,343
Adam_Sandler_,1.09238,1385
Adam_Scott_,0.331242,3
Adel_Al-Jubeir_,1.09766,1404
Adolfo_Aguilar_Zinser_,0.663923,135
Adolfo_Rodriguez_Saa_,0.973055,963
Adrian_McPherson_,0.896698,670
Adrian_Nastase_,1.02279,1149
Adrien_Brody_,0.860437,554
Ahmad_Masood_,0.72886,234
Ahmed_Chalabi_,0.906076,703
Ahmet_Necdet_Sezer_,0.826393,467
Ai_Sugiyama_,1.03733,1201
Aicha_El_Ouafi_,0.698554,182
Aitor_Gonzalez_,0.438253,16
Akbar_Hashemi_Rafsanjani_,0.924194,768
Akhmed_Zakayev_,1.01139,1108
Al_Davis_,1.14222,1529
Al_Gore_,1.08219,1355
Al_Pacino_,1.16731,1572
Al_Sharpton_,0.952217,864
Alan_Ball_,0.949946,856
Alan_Greenspan_,1.0154,1123
Alan_Mulally_,1.30703,1673
Alastair_Campbell_,0.57998,64
Albert_Costa_,0.822761,457
Alberto_Fujimori_,1.0524,1257
Alberto_Ruiz_Gallardon_,0.801078,400
Albrecht_Mentz_,1.15557,1554
Aldo_Paredes_,0.874362,602
Alec_Baldwin_,1.14791,1543
Alejandro_Atchugarry_,1.05939,1280
Alejandro_Avila_,0.759324,297
Alejandro_Toledo_,1.09286,1388
Aleksander_Kwasniewski_,1.12266,1479
Alex_Barros_,0.806819,415
Alex_Penelas_,0.949613,855
Alex_Sink_,0.799621,397
Alexander_Downer_,1.11571,1455
Alexander_Losyukov_,0.713554,203
Alexander_Rumyantsev_,0.852083,534
Alexandra_Stevenson_,0.779747,338
Alexandra_Vodjanikova_,1.0366,1199
Ali_Abbas_,1.06505,1298
Ali_Khamenei_,0.359726,4
Ali_Naimi_,0.939429,816
Alice_Fisher_,0.685024,166
Alicia_Silverstone_,1.10711,1436
Alimzhan_Tokhtakhounov_,1.05129,1252
Alison_Lohman_,1.01001,1101
Allen_Iverson_,0.566813,55
Allison_Janney_,1.09377,1390
Allyson_Felix_,0.647417,115
Alvaro_Noboa_,0.945059,834
Alvaro_Silva_Calderon_,0.983547,1005
Alvaro_Uribe_,0.998065,1056
Amanda_Beard_,0.817545,443
Amanda_Bynes_,1.11657,1456
Amanda_Coetzer_,0.88422,632
Amber_Tamblyn_,1.06542,1302
Amelia_Vega_,1.07516,1335
Amelie_Mauresmo_,0.7088,196
Amer_al-Saadi_,0.922041,759
Amram_Mitzna_,0.935664,797
Ana_Guevara_,0.719272,213
Ana_Palacio_,0.539582,42
Anastasia_Myskina_,0.720362,215
Anders_Ebbeson_,0.947522,845
Anders_Fogh_Rasmussen_,0.918555,751
Andre_Agassi_,0.787916,357
Andrei_Mikhnevich_,0.802389,402
Andrew_Bunner_,0.780725,342
