Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,136.696,1183
Aaron_Sorkin_,117.379,590
Abdel_Nasser_Assidi_,173.087,1646
Abdoulaye_Wade_,196.949,1679
Abdullah_,101.803,227
Abdullah_Gul_,106.015,312
Abdullah_al-Attiyah_,163.376,1603
Abdullatif_Sener_,124.876,818
Abel_Pacheco_,124.719,807
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1662
Adam_Sandler_,115.314,531
Adam_Scott_,145.648,1378
Adel_Al-Jubeir_,168.609,1632
Adolfo_Aguilar_Zinser_,135.514,1151
Adolfo_Rodriguez_Saa_,90.6189,72
Adrian_McPherson_,196.33,1678
Adrian_Nastase_,136.946,1190
Adrien_Brody_,110.817,414
Ahmad_Masood_,149.199,1431
Ahmed_Chalabi_,110.725,412
Ahmet_Necdet_Sezer_,135.095,1136
Ai_Sugiyama_,136.837,1187
Aicha_El_Ouafi_,122.06,721
Aitor_Gonzalez_,174.412,1652
Akbar_Hashemi_Rafsanjani_,103.61,260
Akhmed_Zakayev_,128.846,952
Al_Davis_,149.334,1433
Al_Gore_,139.248,1242
Al_Pacino_,136.66,1181
Al_Sharpton_,168.746,1634
Alan_Ball_,123.609,770
Alan_Greenspan_,139.923,1257
Alan_Mulally_,110.251,404
Alastair_Campbell_,110.589,408
Albert_Costa_,159.906,1576
Alberto_Fujimori_,127.424,899
Alberto_Ruiz_Gallardon_,106.288,320
Albrecht_Mentz_,128.808,949
Aldo_Paredes_,148.931,1429
Alec_Baldwin_,136.263,1173
Alejandro_Atchugarry_,120.338,673
Alejandro_Avila_,160.748,1582
Alejandro_Toledo_,130.814,1014
Aleksander_Kwasniewski_,117.051,581
Alex_Barros_,146.772,1401
Alex_Penelas_,106.845,333
Alex_Sink_,118.585,621
Alexander_Downer_,98.3859,171
Alexander_Losyukov_,112.941,471
Alexander_Rumyantsev_,112.062,445
Alexandra_Stevenson_,103.028,248
Alexandra_Vodjanikova_,154.615,1517
Ali_Abbas_,109.477,397
Ali_Khamenei_,138.249,1218
Ali_Naimi_,112.322,451
Alice_Fisher_,141.139,1290
Alicia_Silverstone_,129.92,992
Alimzhan_Tokhtakhounov_,117.437,593
Alison_Lohman_,114.429,510
Allen_Iverson_,142.213,1313
Allison_Janney_,129.506,979
Allyson_Felix_,155.018,1521
Alvaro_Noboa_,111.078,420
Alvaro_Silva_Calderon_,126.8,876
Alvaro_Uribe_,99.7827,189
Amanda_Beard_,112.785,465
Amanda_Bynes_,87.5041,52
Amanda_Coetzer_,140.537,1272
Amber_Tamblyn_,109.006,380
Amelia_Vega_,104.658,282
Amelie_Mauresmo_,145.082,1360
Amer_al-Saadi_,98.9418,178
Amram_Mitzna_,126.968,881
Ana_Guevara_,131.95,1044
Ana_Palacio_,101.278,219
Anastasia_Myskina_,156.065,1535
Anders_Ebbeson_,162.857,1597
Anders_Fogh_Rasmussen_,166.939,1625
Andre_Agassi_,124.802,813
Andrei_Mikhnevich_,144.294,1348
Andrew_Bunner_,111.795,439
Andrew_Cuomo_,98.6,174
Andrew_Niccol_,128.956,959
Andrew_Weissmann_,160.889,1585
Andy_Hebb_,81.6495,29
