Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,141616,1335
Aaron_Sorkin_,126384,963
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,143905,1367
Abdullah_,76069,222
Abdullah_Gul_,101977,446
Abdullah_al-Attiyah_,132069,1115
Abdullatif_Sener_,131558,1107
Abel_Pacheco_,129897,1069
Abid_Hamid_Mahmud_Al-Tikriti_,136953,1243
Adam_Sandler_,138017,1269
Adam_Scott_,113014,638
Adel_Al-Jubeir_,133648,1153
Adolfo_Aguilar_Zinser_,100443,415
Adolfo_Rodriguez_Saa_,149927,1452
Adrian_McPherson_,131119,1100
Adrian_Nastase_,171243,1635
Adrien_Brody_,150223,1453
Ahmad_Masood_,152270,1488
Ahmed_Chalabi_,156218,1535
Ahmet_Necdet_Sezer_,130060,1074
Ai_Sugiyama_,0,2
Aicha_El_Ouafi_,142694,1350
Aitor_Gonzalez_,61740,189
Akbar_Hashemi_Rafsanjani_,140916,1323
Akhmed_Zakayev_,157972,1549
Al_Davis_,79035,234
Al_Gore_,128187,1015
Al_Pacino_,150293,1455
Al_Sharpton_,151116,1470
Alan_Ball_,107992,540
Alan_Greenspan_,107632,535
Alan_Mulally_,0,3
Alastair_Campbell_,154624,1510
Albert_Costa_,112452,626
Alberto_Fujimori_,110314,587
Alberto_Ruiz_Gallardon_,127408,993
Albrecht_Mentz_,97902,387
Aldo_Paredes_,0,4
Alec_Baldwin_,78118,231
Alejandro_Atchugarry_,0,5
Alejandro_Avila_,94584,346
Alejandro_Toledo_,141292,1332
Aleksander_Kwasniewski_,140855,1322
Alex_Barros_,132985,1137
Alex_Penelas_,133662,1154
Alex_Sink_,105941,505
Alexander_Downer_,99668,406
Alexander_Losyukov_,128902,1038
Alexander_Rumyantsev_,109989,578
Alexandra_Stevenson_,154949,1514
Alexandra_Vodjanikova_,152603,1496
Ali_Abbas_,122140,854
Ali_Khamenei_,162449,1592
Ali_Naimi_,118827,784
Alice_Fisher_,80932,245
Alicia_Silverstone_,95670.3,354
Alimzhan_Tokhtakhounov_,97448,384
Alison_Lohman_,121506,835
Allen_Iverson_,71482,207
Allison_Janney_,90014,306
Allyson_Felix_,133958,1164
Alvaro_Noboa_,145059,1384
Alvaro_Silva_Calderon_,153927,1504
Alvaro_Uribe_,119407,797
Amanda_Beard_,0,6
Amanda_Bynes_,113285,646
Amanda_Coetzer_,80232,241
Amber_Tamblyn_,119886,806
Amelia_Vega_,150691,1463
Amelie_Mauresmo_,124665,921
Amer_al-Saadi_,140433,1314
Amram_Mitzna_,124216,903
Ana_Guevara_,128092,1012
Ana_Palacio_,129183,1050
Anastasia_Myskina_,132677,1130
Anders_Ebbeson_,150774,1467
Anders_Fogh_Rasmussen_,131510,1106
Andre_Agassi_,102124,448
Andrei_Mikhnevich_,119183,791
Andrew_Bunner_,133512,1148
Andrew_Cuomo_,112748,634
Andrew_Niccol_,119013,788
Andrew_Weissmann_,158981,1560
Andy_Hebb_,106477,513
Andy_Roddick_,127557,996
Angela_Bassett_,126318,960
Angela_Lansbury_,124418,909
Angela_Merkel_,131076,1097
Angelina_Jolie_,134385,1182
Angelo_Reyes_,94223,337
