Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2809,1087
Aaron_Sorkin_,2389,749
Abdel_Nasser_Assidi_,2983,1195
Abdoulaye_Wade_,3747,1539
Abdullah_,1168,87
Abdullah_Gul_,838,40
Abdullah_al-Attiyah_,3832,1568
Abdullatif_Sener_,2916,1155
Abel_Pacheco_,2242,631
Abid_Hamid_Mahmud_Al-Tikriti_,3248,1363
Adam_Sandler_,3185,1323
Adam_Scott_,2019,459
Adel_Al-Jubeir_,4189,1641
Adolfo_Aguilar_Zinser_,1701,281
Adolfo_Rodriguez_Saa_,2487,829
Adrian_McPherson_,3448,1439
Adrian_Nastase_,3974,1602
Adrien_Brody_,2421,780
Ahmad_Masood_,3153,1300
Ahmed_Chalabi_,2650,956
Ahmet_Necdet_Sezer_,2677,977
Ai_Sugiyama_,2390,750
Aicha_El_Ouafi_,2253,642
Aitor_Gonzalez_,1857,356
Akbar_Hashemi_Rafsanjani_,2351,708
Akhmed_Zakayev_,3609,1493
Al_Davis_,3196,1328
Al_Gore_,3612,1496
Al_Pacino_,4208,1645
Al_Sharpton_,3968,1600
Alan_Ball_,2166,576
Alan_Greenspan_,2915,1152
Alan_Mulally_,2080,512
Alastair_Campbell_,1982,434
Albert_Costa_,2659,964
Alberto_Fujimori_,2743,1024
Alberto_Ruiz_Gallardon_,1713,293
Albrecht_Mentz_,2890,1137
Aldo_Paredes_,2035,469
Alec_Baldwin_,2947,1174
Alejandro_Atchugarry_,1958,419
Alejandro_Avila_,2225,616
Alejandro_Toledo_,3734,1531
Aleksander_Kwasniewski_,3382,1416
Alex_Barros_,2953,1179
Alex_Penelas_,2342,702
Alex_Sink_,1523,195
Alexander_Downer_,2032,466
Alexander_Losyukov_,1712,292
Alexander_Rumyantsev_,1557,208
Alexandra_Stevenson_,2100,527
Alexandra_Vodjanikova_,4212,1646
Ali_Abbas_,2549,873
Ali_Khamenei_,2814,1088
Ali_Naimi_,2051,492
Alice_Fisher_,1701,282
Alicia_Silverstone_,2782,1066
Alimzhan_Tokhtakhounov_,2229,620
Alison_Lohman_,2446,800
Allen_Iverson_,1575,215
Allison_Janney_,2675,976
Allyson_Felix_,2800,1081
Alvaro_Noboa_,2638,953
Alvaro_Silva_Calderon_,3385,1418
Alvaro_Uribe_,2042,476
Amanda_Beard_,914,47
Amanda_Bynes_,2154,565
Amanda_Coetzer_,2145,558
Amber_Tamblyn_,2488,830
Amelia_Vega_,3080,1255
Amelie_Mauresmo_,2477,821
Amer_al-Saadi_,2251,638
Amram_Mitzna_,2581,903
Ana_Guevara_,2269,663
Ana_Palacio_,1311,122
Anastasia_Myskina_,2880,1128
Anders_Ebbeson_,3909,1589
Anders_Fogh_Rasmussen_,3482,1450
Andre_Agassi_,1618,243
Andrei_Mikhnevich_,2541,865
Andrew_Bunner_,1929,398
Andrew_Cuomo_,1811,332
Andrew_Niccol_,2175,585
Andrew_Weissmann_,4409,1667
Andy_Hebb_,613,13
Andy_Roddick_,2123,547
Angela_Bassett_,3164,1311
Angela_Lansbury_,2941,1171
Angela_Merkel_,1679,272
Angelina_Jolie_,2459,812
Angelo_Reyes_,1339,132
