Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1381,159
Aaron_Sorkin_,2985,1181
Abdel_Nasser_Assidi_,3865,1571
Abdoulaye_Wade_,3803,1554
Abdullah_,2666,957
Abdullah_Gul_,2048,506
Abdullah_al-Attiyah_,2998,1191
Abdullatif_Sener_,2157,582
Abel_Pacheco_,3877,1577
Abid_Hamid_Mahmud_Al-Tikriti_,2671,962
Adam_Sandler_,3149,1272
Adam_Scott_,4901,1678
Adel_Al-Jubeir_,2407,759
Adolfo_Aguilar_Zinser_,1532,218
Adolfo_Rodriguez_Saa_,4054,1619
Adrian_McPherson_,3864,1570
Adrian_Nastase_,3668,1503
Adrien_Brody_,2441,784
Ahmad_Masood_,2299,684
Ahmed_Chalabi_,2363,727
Ahmet_Necdet_Sezer_,1374,156
Ai_Sugiyama_,2667,959
Aicha_El_Ouafi_,2412,762
Aitor_Gonzalez_,2014,486
Akbar_Hashemi_Rafsanjani_,2525,851
Akhmed_Zakayev_,3184,1292
Al_Davis_,3208,1305
Al_Gore_,2463,802
Al_Pacino_,3425,1407
Al_Sharpton_,1698,296
Alan_Ball_,1404,169
Alan_Greenspan_,4522,1668
Alan_Mulally_,3509,1441
Alastair_Campbell_,2416,766
Albert_Costa_,3166,1285
Alberto_Fujimori_,1792,362
Alberto_Ruiz_Gallardon_,2272,663
Albrecht_Mentz_,2849,1095
Aldo_Paredes_,1901,421
Alec_Baldwin_,3955,1596
Alejandro_Atchugarry_,3318,1361
Alejandro_Avila_,2417,767
Alejandro_Toledo_,2365,730
Aleksander_Kwasniewski_,2761,1040
Alex_Barros_,1744,328
Alex_Penelas_,934,58
Alex_Sink_,3175,1288
Alexander_Downer_,1259,116
Alexander_Losyukov_,2444,787
Alexander_Rumyantsev_,2705,987
Alexandra_Stevenson_,3534,1449
Alexandra_Vodjanikova_,4075,1623
Ali_Abbas_,2484,817
Ali_Khamenei_,1687,292
Ali_Naimi_,1909,426
Alice_Fisher_,1763,341
Alicia_Silverstone_,1747,331
Alimzhan_Tokhtakhounov_,2870,1111
Alison_Lohman_,2850,1096
Allen_Iverson_,2225,632
Allison_Janney_,2702,985
Allyson_Felix_,3800,1553
Alvaro_Noboa_,2360,726
Alvaro_Silva_Calderon_,2661,954
Alvaro_Uribe_,789,28
Amanda_Beard_,2947,1159
Amanda_Bynes_,1397,164
Amanda_Coetzer_,3573,1464
Amber_Tamblyn_,1745,329
Amelia_Vega_,2726,1004
Amelie_Mauresmo_,4517,1665
Amer_al-Saadi_,2098,539
Amram_Mitzna_,1586,248
Ana_Guevara_,3056,1218
Ana_Palacio_,1587,253
Anastasia_Myskina_,3328,1364
Anders_Ebbeson_,2578,891
Anders_Fogh_Rasmussen_,4277,1650
Andre_Agassi_,1753,334
Andrei_Mikhnevich_,1960,452
Andrew_Bunner_,2125,556
Andrew_Cuomo_,825,33
Andrew_Niccol_,2593,909
Andrew_Weissmann_,2872,1113
Andy_Hebb_,3043,1211
Andy_Roddick_,3716,1527
Angela_Bassett_,3769,1541
Angela_Lansbury_,2578,892
Angela_Merkel_,2673,963
Angelina_Jolie_,1336,142
Angelo_Reyes_,3089,1244
