Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,554,1138
Aaron_Sorkin_,417,952
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,915,1505
Abdullah_,41,119
Abdullah_Gul_,428,972
Abdullah_al-Attiyah_,730,1369
Abdullatif_Sener_,329,805
Abel_Pacheco_,1123,1610
Abid_Hamid_Mahmud_Al-Tikriti_,102,293
Adam_Sandler_,308,757
Adam_Scott_,321,787
Adel_Al-Jubeir_,418,955
Adolfo_Aguilar_Zinser_,554,1139
Adolfo_Rodriguez_Saa_,305,750
Adrian_McPherson_,980,1541
Adrian_Nastase_,268,683
Adrien_Brody_,387,905
Ahmad_Masood_,36,105
Ahmed_Chalabi_,17,49
Ahmet_Necdet_Sezer_,932,1518
Ai_Sugiyama_,206,557
Aicha_El_Ouafi_,1458,1674
Aitor_Gonzalez_,611,1221
Akbar_Hashemi_Rafsanjani_,436,983
Akhmed_Zakayev_,645,1273
Al_Davis_,426,969
Al_Gore_,675,1312
Al_Pacino_,1026,1565
Al_Sharpton_,107,305
Alan_Ball_,636,1261
Alan_Greenspan_,188,514
Alan_Mulally_,378,891
Alastair_Campbell_,258,660
Albert_Costa_,1392,1668
Alberto_Fujimori_,833,1441
Alberto_Ruiz_Gallardon_,308,758
Albrecht_Mentz_,2,4
Aldo_Paredes_,110,313
Alec_Baldwin_,544,1126
Alejandro_Atchugarry_,3,7
Alejandro_Avila_,210,564
Alejandro_Toledo_,712,1351
Aleksander_Kwasniewski_,1133,1614
Alex_Barros_,4,10
Alex_Penelas_,117,332
Alex_Sink_,590,1195
Alexander_Downer_,172,476
Alexander_Losyukov_,77,222
Alexander_Rumyantsev_,5,13
Alexandra_Stevenson_,1025,1563
Alexandra_Vodjanikova_,391,912
Ali_Abbas_,366,864
Ali_Khamenei_,676,1314
Ali_Naimi_,512,1091
Alice_Fisher_,148,414
Alicia_Silverstone_,948,1525
Alimzhan_Tokhtakhounov_,563,1153
Alison_Lohman_,444,992
Allen_Iverson_,973,1537
Allison_Janney_,428,973
Allyson_Felix_,333,814
Alvaro_Noboa_,192,526
Alvaro_Silva_Calderon_,291,727
Alvaro_Uribe_,299,740
Amanda_Beard_,535,1116
Amanda_Bynes_,397,922
Amanda_Coetzer_,6,16
Amber_Tamblyn_,992,1549
Amelia_Vega_,271,689
Amelie_Mauresmo_,660,1296
Amer_al-Saadi_,169,467
Amram_Mitzna_,628,1245
Ana_Guevara_,1128,1613
Ana_Palacio_,5,14
Anastasia_Myskina_,566,1159
Anders_Ebbeson_,769,1397
Anders_Fogh_Rasmussen_,10,28
Andre_Agassi_,751,1387
Andrei_Mikhnevich_,222,595
Andrew_Bunner_,661,1297
Andrew_Cuomo_,175,484
Andrew_Niccol_,489,1058
Andrew_Weissmann_,690,1326
Andy_Hebb_,42,122
Andy_Roddick_,887,1485
Angela_Bassett_,725,1362
Angela_Lansbury_,494,1065
Angela_Merkel_,54,157
Angelina_Jolie_,389,909
Angelo_Reyes_,673,1310
Anibal_Ibarra_,469,1026
Ann_Veneman_,217,583
Anna_Kournikova_,164,454
Anna_Nicole_Smith_,557,1142
Anne_Krueger_,202,547
