Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,732,1346
Aaron_Sorkin_,612,1211
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1085,1590
Abdullah_,237,619
Abdullah_Gul_,309,747
Abdullah_al-Attiyah_,318,766
Abdullatif_Sener_,986,1545
Abel_Pacheco_,66,189
Abid_Hamid_Mahmud_Al-Tikriti_,549,1132
Adam_Sandler_,52,150
Adam_Scott_,2,4
Adel_Al-Jubeir_,430,951
Adolfo_Aguilar_Zinser_,853,1459
Adolfo_Rodriguez_Saa_,3,7
Adrian_McPherson_,247,633
Adrian_Nastase_,810,1416
Adrien_Brody_,396,895
Ahmad_Masood_,825,1434
Ahmed_Chalabi_,989,1546
Ahmet_Necdet_Sezer_,981,1543
Ai_Sugiyama_,486,1044
Aicha_El_Ouafi_,691,1296
Aitor_Gonzalez_,4,10
Akbar_Hashemi_Rafsanjani_,262,660
Akhmed_Zakayev_,791,1401
Al_Davis_,1009,1558
Al_Gore_,38,109
Al_Pacino_,170,471
Al_Sharpton_,556,1144
Alan_Ball_,731,1344
Alan_Greenspan_,475,1026
Alan_Mulally_,5,13
Alastair_Campbell_,929,1506
Albert_Costa_,370,851
Alberto_Fujimori_,6,15
Alberto_Ruiz_Gallardon_,315,759
Albrecht_Mentz_,95,269
Aldo_Paredes_,7,18
Alec_Baldwin_,24,69
Alejandro_Atchugarry_,8,21
Alejandro_Avila_,9,24
Alejandro_Toledo_,120,337
Aleksander_Kwasniewski_,155,429
Alex_Barros_,938,1512
Alex_Penelas_,214,579
Alex_Sink_,578,1176
Alexander_Downer_,749,1362
Alexander_Losyukov_,452,992
Alexander_Rumyantsev_,426,946
Alexandra_Stevenson_,760,1372
Alexandra_Vodjanikova_,654,1258
Ali_Abbas_,10,27
Ali_Khamenei_,306,740
Ali_Naimi_,432,955
Alice_Fisher_,659,1263
Alicia_Silverstone_,11,30
Alimzhan_Tokhtakhounov_,250,639
Alison_Lohman_,12,33
Allen_Iverson_,349,815
Allison_Janney_,525,1098
Allyson_Felix_,1480,1675
Alvaro_Noboa_,13,36
Alvaro_Silva_Calderon_,843,1450
Alvaro_Uribe_,527,1102
Amanda_Beard_,14,39
Amanda_Bynes_,62,177
Amanda_Coetzer_,15,42
Amber_Tamblyn_,128,360
Amelia_Vega_,278,684
Amelie_Mauresmo_,463,1011
Amer_al-Saadi_,479,1034
Amram_Mitzna_,929,1507
Ana_Guevara_,100,282
Ana_Palacio_,229,601
Anastasia_Myskina_,560,1153
Anders_Ebbeson_,594,1192
Anders_Fogh_Rasmussen_,440,967
Andre_Agassi_,326,779
Andrei_Mikhnevich_,16,45
Andrew_Bunner_,367,847
Andrew_Cuomo_,17,48
Andrew_Niccol_,611,1209
Andrew_Weissmann_,564,1159
Andy_Hebb_,18,51
Andy_Roddick_,686,1292
Angela_Bassett_,793,1404
Angela_Lansbury_,119,334
Angela_Merkel_,50,144
Angelina_Jolie_,614,1213
Angelo_Reyes_,33,94
Anibal_Ibarra_,659,1264
Ann_Veneman_,129,363
Anna_Kournikova_,1023,1566
Anna_Nicole_Smith_,572,1169
Anne_Krueger_,522,1095
Anne_McLellan_,290,708
