Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,234,607
Aaron_Sorkin_,937,1527
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,845,1470
Abdullah_,469,1045
Abdullah_Gul_,652,1295
Abdullah_al-Attiyah_,175,474
Abdullatif_Sener_,2,4
Abel_Pacheco_,118,335
Abid_Hamid_Mahmud_Al-Tikriti_,1261,1644
Adam_Sandler_,1042,1578
Adam_Scott_,333,808
Adel_Al-Jubeir_,293,727
Adolfo_Aguilar_Zinser_,1018,1572
Adolfo_Rodriguez_Saa_,1242,1640
Adrian_McPherson_,421,963
Adrian_Nastase_,172,469
Adrien_Brody_,762,1407
Ahmad_Masood_,1282,1653
Ahmed_Chalabi_,408,939
Ahmet_Necdet_Sezer_,441,1001
Ai_Sugiyama_,549,1162
Aicha_El_Ouafi_,681,1329
Aitor_Gonzalez_,575,1201
Akbar_Hashemi_Rafsanjani_,588,1222
Akhmed_Zakayev_,3,7
Al_Davis_,587,1220
Al_Gore_,532,1139
Al_Pacino_,147,410
Al_Sharpton_,1063,1589
Alan_Ball_,650,1291
Alan_Greenspan_,851,1474
Alan_Mulally_,624,1263
Alastair_Campbell_,937,1528
Albert_Costa_,237,613
Alberto_Fujimori_,150,419
Alberto_Ruiz_Gallardon_,311,765
Albrecht_Mentz_,106,303
Aldo_Paredes_,467,1043
Alec_Baldwin_,229,593
Alejandro_Atchugarry_,643,1281
Alejandro_Avila_,720,1368
Alejandro_Toledo_,128,361
Aleksander_Kwasniewski_,197,526
Alex_Barros_,4,10
Alex_Penelas_,215,571
Alex_Sink_,592,1227
Alexander_Downer_,305,752
Alexander_Losyukov_,340,823
Alexander_Rumyantsev_,429,977
Alexandra_Stevenson_,162,448
Alexandra_Vodjanikova_,1250,1641
Ali_Abbas_,100,286
Ali_Khamenei_,281,698
Ali_Naimi_,210,561
Alice_Fisher_,1241,1639
Alicia_Silverstone_,83,240
Alimzhan_Tokhtakhounov_,243,623
Alison_Lohman_,488,1076
Allen_Iverson_,1001,1567
Allison_Janney_,5,13
Allyson_Felix_,953,1538
Alvaro_Noboa_,406,935
Alvaro_Silva_Calderon_,319,779
Alvaro_Uribe_,534,1143
Amanda_Beard_,6,16
Amanda_Bynes_,72,208
Amanda_Coetzer_,1267,1646
Amber_Tamblyn_,15,43
Amelia_Vega_,538,1148
Amelie_Mauresmo_,758,1403
Amer_al-Saadi_,482,1063
Amram_Mitzna_,309,760
Ana_Guevara_,240,616
Ana_Palacio_,195,522
Anastasia_Myskina_,1106,1604
Anders_Ebbeson_,910,1512
Anders_Fogh_Rasmussen_,356,851
Andre_Agassi_,1349,1666
Andrei_Mikhnevich_,363,860
Andrew_Bunner_,423,968
Andrew_Cuomo_,182,492
Andrew_Niccol_,422,965
Andrew_Weissmann_,235,609
Andy_Hebb_,388,900
Andy_Roddick_,696,1342
Angela_Bassett_,1183,1626
Angela_Lansbury_,332,806
Angela_Merkel_,56,163
Angelina_Jolie_,460,1035
Angelo_Reyes_,56,164
Anibal_Ibarra_,376,879
Ann_Veneman_,220,575
Anna_Kournikova_,973,1548
Anna_Nicole_Smith_,491,1080
Anne_Krueger_,861,1481
