Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,95365.5,234
Aaron_Sorkin_,127604,937
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,124014,845
Abdullah_,109452,469
Abdullah_Gul_,123226,822
Abdullah_al-Attiyah_,112413,536
Abdullatif_Sener_,0,2
Abel_Pacheco_,89237,181
Abid_Hamid_Mahmud_Al-Tikriti_,167500,1635
Adam_Sandler_,131083,1042
Adam_Scott_,144698,1392
Adel_Al-Jubeir_,100125,293
Adolfo_Aguilar_Zinser_,139113,1269
Adolfo_Rodriguez_Saa_,139660,1287
Adrian_McPherson_,128686,971
Adrian_Nastase_,87760,172
Adrien_Brody_,150790,1495
Ahmad_Masood_,139505,1282
Ahmed_Chalabi_,125720,884
Ahmet_Necdet_Sezer_,157385,1574
Ai_Sugiyama_,112894,549
Aicha_El_Ouafi_,143999,1378
Aitor_Gonzalez_,113966,575
Akbar_Hashemi_Rafsanjani_,137659,1224
Akhmed_Zakayev_,0,3
Al_Davis_,114512,587
Al_Gore_,133485,1122
Al_Pacino_,101405,310
Al_Sharpton_,142493,1348
Alan_Ball_,146818,1434
Alan_Greenspan_,126982,918
Alan_Mulally_,161870,1606
Alastair_Campbell_,137632,1223
Albert_Costa_,118622,693
Alberto_Fujimori_,84090,150
Alberto_Ruiz_Gallardon_,137747,1226
Albrecht_Mentz_,157469,1575
Aldo_Paredes_,124205,850
Alec_Baldwin_,94973,229
Alejandro_Atchugarry_,139602,1286
Alejandro_Avila_,126578,902
Alejandro_Toledo_,114338,585
Aleksander_Kwasniewski_,98550,273
Alex_Barros_,0,4
Alex_Penelas_,101512,313
Alex_Sink_,157549,1576
Alexander_Downer_,112703,542
Alexander_Losyukov_,103393,340
Alexander_Rumyantsev_,124515,857
Alexandra_Stevenson_,86566.5,162
Alexandra_Vodjanikova_,151674,1507
Ali_Abbas_,107119,414
Ali_Khamenei_,99137.5,281
Ali_Naimi_,109182,459
Alice_Fisher_,142769,1354
Alicia_Silverstone_,141087,1314
Alimzhan_Tokhtakhounov_,131208,1047
Alison_Lohman_,116151,629
Allen_Iverson_,144402,1386
Allison_Janney_,0,5
Allyson_Felix_,160757,1598
Alvaro_Noboa_,158631,1583
Alvaro_Silva_Calderon_,145157,1403
Alvaro_Uribe_,133100,1107
Amanda_Beard_,0,6
Amanda_Bynes_,103220,336
Amanda_Coetzer_,159153,1587
Amber_Tamblyn_,85670,156
Amelia_Vega_,112414,538
Amelie_Mauresmo_,136300,1178
Amer_al-Saadi_,135848,1170
Amram_Mitzna_,101290,309
Ana_Guevara_,110818,495
Ana_Palacio_,91347,195
Anastasia_Myskina_,147715,1450
Anders_Ebbeson_,126894,910
Anders_Fogh_Rasmussen_,104372,356
Andre_Agassi_,142596,1349
Andrei_Mikhnevich_,120775,755
Andrew_Bunner_,128168,959
Andrew_Cuomo_,131328,1053
Andrew_Niccol_,109320,464
Andrew_Weissmann_,137105,1207
Andy_Hebb_,129486,994
Andy_Roddick_,118718,696
Angela_Bassett_,137610,1222
Angela_Lansbury_,102841,332
Angela_Merkel_,144649,1390
Angelina_Jolie_,135991,1172
Angelo_Reyes_,130226,1013
