Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1788,333
Aaron_Sorkin_,1201,85
Abdel_Nasser_Assidi_,4372,1664
Abdoulaye_Wade_,3919,1611
Abdullah_,3135,1278
Abdullah_Gul_,2188,603
Abdullah_al-Attiyah_,2423,773
Abdullatif_Sener_,1963,429
Abel_Pacheco_,2203,614
Abid_Hamid_Mahmud_Al-Tikriti_,3243,1339
Adam_Sandler_,1900,389
Adam_Scott_,3705,1541
Adel_Al-Jubeir_,4105,1639
Adolfo_Aguilar_Zinser_,2256,647
Adolfo_Rodriguez_Saa_,2923,1142
Adrian_McPherson_,3516,1462
Adrian_Nastase_,3753,1556
Adrien_Brody_,1701,280
Ahmad_Masood_,3329,1386
Ahmed_Chalabi_,2141,566
Ahmet_Necdet_Sezer_,2459,807
Ai_Sugiyama_,3241,1336
Aicha_El_Ouafi_,776,30
Aitor_Gonzalez_,2323,698
Akbar_Hashemi_Rafsanjani_,1345,128
Akhmed_Zakayev_,2252,644
Al_Davis_,4535,1673
Al_Gore_,2585,905
Al_Pacino_,3067,1233
Al_Sharpton_,3192,1315
Alan_Ball_,1692,275
Alan_Greenspan_,2990,1195
Alan_Mulally_,3278,1359
Alastair_Campbell_,2053,496
Albert_Costa_,2892,1123
Alberto_Fujimori_,2958,1169
Alberto_Ruiz_Gallardon_,1555,208
Albrecht_Mentz_,3722,1545
Aldo_Paredes_,2443,790
Alec_Baldwin_,2412,760
Alejandro_Atchugarry_,2673,959
Alejandro_Avila_,2143,570
Alejandro_Toledo_,2458,805
Aleksander_Kwasniewski_,3071,1235
Alex_Barros_,1773,321
Alex_Penelas_,1433,164
Alex_Sink_,3243,1340
Alexander_Downer_,1910,398
Alexander_Losyukov_,3215,1325
Alexander_Rumyantsev_,3446,1443
Alexandra_Stevenson_,3588,1497
Alexandra_Vodjanikova_,2882,1113
Ali_Abbas_,1635,242
Ali_Naimi_,1410,154
Alice_Fisher_,2462,810
Alicia_Silverstone_,3246,1343
Alimzhan_Tokhtakhounov_,1290,110
Alison_Lohman_,1848,359
Allen_Iverson_,3108,1259
Allison_Janney_,2961,1173
Allyson_Felix_,3217,1326
Alvaro_Noboa_,1894,384
Alvaro_Silva_Calderon_,2262,649
Alvaro_Uribe_,1329,123
Amanda_Beard_,851,35
Amanda_Bynes_,1785,329
Amanda_Coetzer_,4097,1638
Amber_Tamblyn_,2599,912
Amelia_Vega_,1997,458
Amelie_Mauresmo_,2552,880
Amer_al-Saadi_,671,22
Amram_Mitzna_,2264,652
Ana_Guevara_,2925,1145
Ana_Palacio_,1827,352
Anastasia_Myskina_,1990,451
Anders_Ebbeson_,2433,781
Anders_Fogh_Rasmussen_,3391,1420
Andre_Agassi_,2868,1102
Andrei_Mikhnevich_,2740,1001
Andrew_Bunner_,2183,597
Andrew_Cuomo_,2198,611
Andrew_Niccol_,2433,782
Andrew_Weissmann_,4596,1675
Andy_Hebb_,809,34
Andy_Roddick_,2102,532
Angela_Bassett_,2742,1002
Angela_Lansbury_,1847,358
Angela_Merkel_,2099,528
Angelina_Jolie_,2279,659
Angelo_Reyes_,3411,1427
Anibal_Ibarra_,1781,325
