Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,119329,572
Aaron_Sorkin_,51480,98
Abdel_Nasser_Assidi_,154264,1477
Abdoulaye_Wade_,128361,810
Abdullah_,132465,931
Abdullah_Gul_,140336,1171
Abdullah_al-Attiyah_,134161,991
Abdullatif_Sener_,121609,625
Abel_Pacheco_,115763,492
Abid_Hamid_Mahmud_Al-Tikriti_,147359,1340
Adam_Sandler_,107419,344
Adam_Scott_,116538,505
Adel_Al-Jubeir_,153503,1462
Adolfo_Aguilar_Zinser_,137226,1081
Adolfo_Rodriguez_Saa_,130807,888
Adrian_McPherson_,153096,1457
Adrian_Nastase_,145826,1313
Adrien_Brody_,129001,830
Ahmad_Masood_,140178,1168
Ahmed_Chalabi_,119143,563
Ahmet_Necdet_Sezer_,151506,1424
Ai_Sugiyama_,132538,935
Aicha_El_Ouafi_,0,1
Aitor_Gonzalez_,123024,668
Akbar_Hashemi_Rafsanjani_,114184,467
Akhmed_Zakayev_,79993,154
Al_Davis_,151576,1426
Al_Gore_,126423,755
Al_Pacino_,118438,546
Al_Sharpton_,125181,723
Alan_Ball_,104401,303
Alan_Greenspan_,110086,384
Alan_Mulally_,147681,1346
Alastair_Campbell_,137159,1079
Albert_Costa_,133314,961
Alberto_Fujimori_,122717,659
Alberto_Ruiz_Gallardon_,133165,959
Albrecht_Mentz_,146288,1320
Aldo_Paredes_,0,2
Alec_Baldwin_,144404,1282
Alejandro_Atchugarry_,109157,370
Alejandro_Avila_,86683,176
Alejandro_Toledo_,111761,416
Aleksander_Kwasniewski_,135106,1014
Alex_Barros_,144416,1284
Alex_Penelas_,120647,596
Alex_Sink_,130537,879
Alexander_Downer_,111685,413
Alexander_Losyukov_,131854,916
Alexander_Rumyantsev_,158029,1534
Alexandra_Stevenson_,138593,1134
Alexandra_Vodjanikova_,0,3
Ali_Abbas_,141476,1203
Ali_Naimi_,106278,326
Alice_Fisher_,134582,1000
Alicia_Silverstone_,129037,831
Alimzhan_Tokhtakhounov_,0,4
Alison_Lohman_,133818,978
Allen_Iverson_,141224,1195
Allison_Janney_,147851,1354
Allyson_Felix_,116969,511
Alvaro_Noboa_,137741,1099
Alvaro_Silva_Calderon_,115708,491
Alvaro_Uribe_,108123,361
Amanda_Beard_,88269,180
Amanda_Bynes_,127482,788
Amanda_Coetzer_,147732,1349
Amber_Tamblyn_,145106,1300
Amelia_Vega_,130354,867
Amelie_Mauresmo_,150348,1402
Amer_al-Saadi_,59150,107
Amram_Mitzna_,116398,500
Ana_Guevara_,128615,818
Ana_Palacio_,162104,1586
Anastasia_Myskina_,92720,202
Anders_Ebbeson_,84373,167
Anders_Fogh_Rasmussen_,124494,710
Andre_Agassi_,143384,1253
Andrei_Mikhnevich_,138177,1119
Andrew_Bunner_,126755,766
Andrew_Cuomo_,155936,1497
Andrew_Niccol_,136929,1074
Andrew_Weissmann_,157537,1525
Andy_Hebb_,90520,189
Andy_Roddick_,147347,1339
Angela_Bassett_,109399,376
Angela_Lansbury_,126087,746
Angela_Merkel_,142258,1222
Angelina_Jolie_,131726,913
Angelo_Reyes_,152304,1442
Anibal_Ibarra_,129459,844
Ann_Veneman_,122141,638
