Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1872,426
Aaron_Sorkin_,3534,1422
Abdel_Nasser_Assidi_,3191,1278
Abdoulaye_Wade_,3924,1561
Abdullah_,3515,1418
Abdullah_Gul_,2417,791
Abdullah_al-Attiyah_,3854,1534
Abdullatif_Sener_,2971,1170
Abel_Pacheco_,2959,1165
Abid_Hamid_Mahmud_Al-Tikriti_,3843,1531
Adam_Sandler_,1104,96
Adam_Scott_,3635,1466
Adel_Al-Jubeir_,3489,1407
Adolfo_Aguilar_Zinser_,2344,737
Adolfo_Rodriguez_Saa_,1940,460
Adrian_McPherson_,3636,1467
Adrian_Nastase_,2327,724
Adrien_Brody_,2598,913
Ahmad_Masood_,4273,1635
Ahmed_Chalabi_,2817,1082
Ahmet_Necdet_Sezer_,1833,399
Ai_Sugiyama_,2621,935
Aicha_El_Ouafi_,2895,1135
Aitor_Gonzalez_,3547,1434
Akbar_Hashemi_Rafsanjani_,1300,161
Akhmed_Zakayev_,2069,539
Al_Davis_,2174,612
Al_Gore_,3651,1474
Al_Pacino_,1599,287
Al_Sharpton_,2495,845
Alan_Ball_,2914,1145
Alan_Greenspan_,4056,1585
Alan_Mulally_,2124,576
Alastair_Campbell_,4268,1634
Albert_Costa_,4855,1678
Alberto_Fujimori_,1973,482
Alberto_Ruiz_Gallardon_,2848,1100
Albrecht_Mentz_,2036,520
Aldo_Paredes_,2919,1148
Alec_Baldwin_,2110,566
Alejandro_Atchugarry_,2369,756
Alejandro_Avila_,2125,577
Alejandro_Toledo_,1063,85
Aleksander_Kwasniewski_,2191,620
Alex_Barros_,1425,209
Alex_Penelas_,1123,104
Alex_Sink_,3544,1432
Alexander_Downer_,1140,108
Alexander_Losyukov_,2414,788
Alexander_Rumyantsev_,2336,733
Alexandra_Stevenson_,3336,1337
Alexandra_Vodjanikova_,3200,1285
Ali_Abbas_,2847,1099
Ali_Khamenei_,3452,1391
Ali_Naimi_,1802,376
Alice_Fisher_,2372,760
Alicia_Silverstone_,2393,770
Alimzhan_Tokhtakhounov_,1873,427
Alison_Lohman_,2705,990
Allen_Iverson_,3762,1510
Allison_Janney_,1712,334
Allyson_Felix_,3601,1457
Alvaro_Noboa_,3263,1308
Alvaro_Silva_Calderon_,3658,1477
Alvaro_Uribe_,3835,1527
Amanda_Beard_,2803,1073
Amanda_Bynes_,1520,243
Amanda_Coetzer_,3920,1559
Amber_Tamblyn_,1740,349
Amelia_Vega_,2661,966
Amelie_Mauresmo_,2472,832
Amer_al-Saadi_,3553,1439
Amram_Mitzna_,1920,445
Ana_Guevara_,3642,1471
Ana_Palacio_,2795,1064
Anastasia_Myskina_,4245,1626
Anders_Ebbeson_,4462,1655
Anders_Fogh_Rasmussen_,4628,1666
Andre_Agassi_,2193,624
Andrei_Mikhnevich_,2614,928
Andrew_Bunner_,2253,680
Andrew_Cuomo_,1460,222
Andrew_Niccol_,2852,1105
Andrew_Weissmann_,3074,1219
Andy_Hebb_,2517,858
Andy_Roddick_,2885,1126
Angela_Bassett_,3266,1311
Angela_Lansbury_,1430,210
Angela_Merkel_,1794,372
Angelina_Jolie_,2361,750
Angelo_Reyes_,2778,1048
