Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.996486,992
Aaron_Sorkin_,0.88154,672
Abdel_Nasser_Assidi_,0.982162,950
Abdoulaye_Wade_,1.04046,1100
Abdullah_,0.669349,186
Abdullah_Gul_,1.39338,1660
Abdullah_al-Attiyah_,1.05333,1137
Abdullatif_Sener_,1.14739,1360
Abel_Pacheco_,0.556247,45
Abid_Hamid_Mahmud_Al-Tikriti_,0.944931,833
Adam_Sandler_,0.726687,311
Adam_Scott_,0.84471,592
Adel_Al-Jubeir_,0.948795,840
Adolfo_Aguilar_Zinser_,1.01893,1046
Adolfo_Rodriguez_Saa_,0.997872,994
Adrian_McPherson_,1.14447,1348
Adrian_Nastase_,1.14008,1342
Adrien_Brody_,0.712516,273
Ahmad_Masood_,1.28413,1571
Ahmed_Chalabi_,1.44169,1672
Ahmet_Necdet_Sezer_,0.679563,208
Ai_Sugiyama_,0.694312,237
Aicha_El_Ouafi_,0.894878,702
Aitor_Gonzalez_,0.966767,901
Akbar_Hashemi_Rafsanjani_,1.04558,1111
Akhmed_Zakayev_,0.965507,894
Al_Davis_,1.30893,1598
Al_Gore_,0.755942,366
Al_Pacino_,0.77225,402
Al_Sharpton_,1.0408,1101
Alan_Ball_,0.861971,641
Alan_Greenspan_,1.18216,1434
Alan_Mulally_,0.997286,993
Alastair_Campbell_,1.19557,1456
Albert_Costa_,0.59474,79
Alberto_Fujimori_,1.0484,1121
Alberto_Ruiz_Gallardon_,1.09519,1238
Albrecht_Mentz_,0.76016,379
Aldo_Paredes_,1.26774,1550
Alec_Baldwin_,1.14991,1370
Alejandro_Atchugarry_,1.201,1463
Alejandro_Avila_,0.976068,935
Alejandro_Toledo_,0.780744,429
Aleksander_Kwasniewski_,0.665049,178
Alex_Barros_,0.811479,505
Alex_Penelas_,0.925935,782
Alex_Sink_,0.814152,514
Alexander_Downer_,0.794773,469
Alexander_Losyukov_,0.837689,575
Alexander_Rumyantsev_,0.954502,855
Alexandra_Stevenson_,0.830583,559
Alexandra_Vodjanikova_,1.13465,1332
Ali_Abbas_,0.445005,4
Ali_Khamenei_,0.917602,755
Ali_Naimi_,0.732844,322
Alice_Fisher_,1.01828,1042
Alicia_Silverstone_,0.589893,72
Alimzhan_Tokhtakhounov_,0.670065,188
Allen_Iverson_,0.820119,534
Allison_Janney_,0.783514,439
Allyson_Felix_,1.47252,1677
Alvaro_Noboa_,0.773367,403
Alvaro_Silva_Calderon_,1.05259,1134
Alvaro_Uribe_,0.919759,764
Amanda_Beard_,0.912971,742
Amanda_Bynes_,0.818076,528
Amanda_Coetzer_,1.37558,1653
Amber_Tamblyn_,0.628183,121
Amelia_Vega_,0.793396,467
Amelie_Mauresmo_,0.671213,190
Amer_al-Saadi_,0.983777,952
Amram_Mitzna_,0.77484,411
Ana_Guevara_,0.693252,234
Ana_Palacio_,0.866909,647
Anastasia_Myskina_,1.0054,1015
Anders_Ebbeson_,1.16905,1407
Anders_Fogh_Rasmussen_,1.29525,1587
Andre_Agassi_,1.05381,1139
Andrei_Mikhnevich_,1.17049,1409
Andrew_Bunner_,1.14966,1369
Andrew_Cuomo_,0.613965,97
