Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.744892,1170
Aaron_Sorkin_,0.896844,1550
Abdel_Nasser_Assidi_,0.531721,240
Abdoulaye_Wade_,0.708368,1023
Abdullah_,0.496299,142
Abdullah_Gul_,0.745714,1175
Abdullah_al-Attiyah_,0.745412,1173
Abdullatif_Sener_,0.45722,68
Abel_Pacheco_,0.793204,1326
Abid_Hamid_Mahmud_Al-Tikriti_,0.812272,1373
Adam_Sandler_,0.542023,269
Adam_Scott_,0.786051,1299
Adel_Al-Jubeir_,0.662589,823
Adolfo_Aguilar_Zinser_,0.606837,550
Adolfo_Rodriguez_Saa_,0.793419,1329
Adrian_McPherson_,0.943426,1606
Adrian_Nastase_,0.509774,175
Adrien_Brody_,0.641537,723
Ahmad_Masood_,0.723868,1091
Ahmed_Chalabi_,0.630905,667
Ahmet_Necdet_Sezer_,0.746728,1179
Ai_Sugiyama_,0.944601,1608
Aicha_El_Ouafi_,0.833626,1435
Aitor_Gonzalez_,0.944287,1607
Akbar_Hashemi_Rafsanjani_,0.563383,352
Akhmed_Zakayev_,0.480466,104
Al_Davis_,0.780115,1275
Al_Gore_,0.693254,969
Al_Pacino_,0.431169,37
Al_Sharpton_,0.593388,490
Alan_Ball_,0.771587,1247
Alan_Greenspan_,0.667748,842
Alan_Mulally_,0.577471,414
Alastair_Campbell_,0.702895,1001
Albert_Costa_,0.708628,1024
Alberto_Fujimori_,0.640665,720
Alberto_Ruiz_Gallardon_,0.595632,500
Albrecht_Mentz_,0.831254,1422
Aldo_Paredes_,0.68084,911
Alec_Baldwin_,0.593355,489
Alejandro_Atchugarry_,0.579833,428
Alejandro_Avila_,0.792858,1324
Alejandro_Toledo_,0.46304,75
Aleksander_Kwasniewski_,0.515197,185
Alex_Barros_,0.581571,441
Alex_Penelas_,0.682904,920
Alex_Sink_,0.833955,1436
Alexander_Downer_,0.457867,69
Alexander_Losyukov_,0.462685,74
Alexander_Rumyantsev_,0.887569,1533
Alexandra_Stevenson_,0.752757,1199
Alexandra_Vodjanikova_,0.615426,589
Ali_Abbas_,0.853538,1481
Ali_Khamenei_,0.995103,1640
Ali_Naimi_,0.610727,569
Alice_Fisher_,0.678983,900
Alicia_Silverstone_,0.733998,1134
Alimzhan_Tokhtakhounov_,0.723342,1086
Alison_Lohman_,1.05303,1664
Allen_Iverson_,0.793318,1327
Allison_Janney_,0.552958,307
Allyson_Felix_,0.689026,950
Alvaro_Noboa_,0.733765,1133
Alvaro_Silva_Calderon_,0.632476,673
Alvaro_Uribe_,0.526786,224
Amanda_Beard_,0.860499,1495
Amanda_Bynes_,0.490003,125
Amanda_Coetzer_,0.707075,1021
Amber_Tamblyn_,0.703943,1008
Amelia_Vega_,0.625524,641
Amelie_Mauresmo_,0.572536,394
Amer_al-Saadi_,0.805484,1359
Amram_Mitzna_,0.687592,942
Ana_Guevara_,0.743706,1163
Ana_Palacio_,0.5676,373
Anastasia_Myskina_,0.77101,1244
Anders_Ebbeson_,0.743173,1162
Anders_Fogh_Rasmussen_,0.548314,293
Andre_Agassi_,0.725245,1102
Andrei_Mikhnevich_,0.630039,663
Andrew_Bunner_,0.928276,1594
