Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,125750,807
Aaron_Sorkin_,111274,440
Abdel_Nasser_Assidi_,106825,371
Abdoulaye_Wade_,131339,958
Abdullah_,145874,1355
Abdullah_Gul_,79624,94
Abdullah_al-Attiyah_,87152,133
Abdullatif_Sener_,104843,343
Abel_Pacheco_,81426,99
Abid_Hamid_Mahmud_Al-Tikriti_,148473,1400
Adam_Sandler_,141097,1231
Adam_Scott_,74807,82
Adel_Al-Jubeir_,113115,475
Adolfo_Aguilar_Zinser_,117845,600
Adolfo_Rodriguez_Saa_,105630,352
Adrian_McPherson_,142895,1276
Adrian_Nastase_,115223,539
Adrien_Brody_,115194,538
Ahmad_Masood_,157502,1536
Ahmed_Chalabi_,175022,1651
Ahmet_Necdet_Sezer_,117032,581
Ai_Sugiyama_,93231,186
Aicha_El_Ouafi_,85815.6,126
Aitor_Gonzalez_,82966,107
Akbar_Hashemi_Rafsanjani_,132496,992
Akhmed_Zakayev_,81208,98
Al_Davis_,130038,921
Al_Gore_,118947,622
Al_Pacino_,70888.5,69
Al_Sharpton_,136234,1108
Alan_Ball_,92372.5,176
Alan_Greenspan_,185825,1667
Alan_Mulally_,116296,571
Alastair_Campbell_,127165,846
Albert_Costa_,119481,644
Alberto_Fujimori_,126261,821
Alberto_Ruiz_Gallardon_,0,1
Albrecht_Mentz_,126619,832
Aldo_Paredes_,126945,841
Alec_Baldwin_,130583,934
Alejandro_Atchugarry_,97522.3,232
Alejandro_Avila_,138498,1164
Alejandro_Toledo_,141002,1226
Aleksander_Kwasniewski_,158166,1542
Alex_Barros_,91440.5,171
Alex_Penelas_,99150.8,263
Alex_Sink_,160980,1564
Alexander_Downer_,95595.5,207
Alexander_Losyukov_,105044,346
Alexander_Rumyantsev_,115401,543
Alexandra_Stevenson_,130034,920
Alexandra_Vodjanikova_,149327,1420
Ali_Abbas_,135617,1091
Ali_Khamenei_,95145,203
Ali_Naimi_,112735,467
Alice_Fisher_,145476,1345
Alicia_Silverstone_,122017,711
Alimzhan_Tokhtakhounov_,118483,612
Alison_Lohman_,119805,652
Allen_Iverson_,114817,523
Allison_Janney_,98436,250
Allyson_Felix_,127675,862
Alvaro_Noboa_,163060,1590
Alvaro_Silva_Calderon_,148247,1395
Alvaro_Uribe_,109757,409
Amanda_Beard_,87525.5,135
Amanda_Bynes_,115870,556
Amanda_Coetzer_,156814,1529
Amber_Tamblyn_,132918,1002
Amelia_Vega_,128385,881
Amelie_Mauresmo_,153956,1487
Amer_al-Saadi_,95283,204
Amram_Mitzna_,129482,903
Ana_Guevara_,108279,387
Ana_Palacio_,110345,418
Anastasia_Myskina_,152045,1461
Anders_Ebbeson_,139399,1189
Anders_Fogh_Rasmussen_,138062,1150
Andre_Agassi_,152729,1471
Andrei_Mikhnevich_,140485,1213
Andrew_Bunner_,118659,618
Andrew_Cuomo_,90027.3,159
Andrew_Niccol_,89187.3,149
Andrew_Weissmann_,109505,406
Andy_Hebb_,138825,1173
Andy_Roddick_,154848,1501
Angela_Bassett_,109413,402
Angela_Lansbury_,150085,1439
Angela_Merkel_,135646,1094
Angelina_Jolie_,131835,972
