Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,670,1287
Aaron_Sorkin_,1075,1586
Abdel_Nasser_Assidi_,680,1298
Abdoulaye_Wade_,1356,1662
Abdullah_,1235,1645
Abdullah_Gul_,305,738
Abdullah_al-Attiyah_,1,1
Abdullatif_Sener_,780,1392
Abel_Pacheco_,35,101
Abid_Hamid_Mahmud_Al-Tikriti_,540,1132
Adam_Sandler_,23,66
Adam_Scott_,192,510
Adel_Al-Jubeir_,455,1008
Adolfo_Aguilar_Zinser_,931,1507
Adolfo_Rodriguez_Saa_,1232,1644
Adrian_McPherson_,790,1406
Adrian_Nastase_,1132,1608
Adrien_Brody_,392,898
Ahmad_Masood_,2,4
Ahmed_Chalabi_,288,704
Ahmet_Necdet_Sezer_,195,515
Ai_Sugiyama_,215,557
Aicha_El_Ouafi_,613,1223
Aitor_Gonzalez_,3,7
Akbar_Hashemi_Rafsanjani_,261,657
Akhmed_Zakayev_,789,1404
Al_Davis_,971,1539
Al_Gore_,1043,1573
Al_Pacino_,400,913
Al_Sharpton_,571,1169
Alan_Ball_,737,1357
Alan_Greenspan_,458,1012
Alan_Mulally_,232,590
Alastair_Campbell_,942,1516
Albert_Costa_,115,327
Alberto_Fujimori_,457,1010
Alberto_Ruiz_Gallardon_,312,754
Albrecht_Mentz_,39,113
Aldo_Paredes_,4,10
Alec_Baldwin_,645,1263
Alejandro_Atchugarry_,174,467
Alejandro_Avila_,969,1538
Alejandro_Toledo_,524,1108
Aleksander_Kwasniewski_,459,1014
Alex_Barros_,735,1354
Alex_Penelas_,90,256
Alex_Sink_,538,1127
Alexander_Downer_,173,464
Alexander_Losyukov_,310,751
Alexander_Rumyantsev_,385,883
Alexandra_Stevenson_,529,1116
Alexandra_Vodjanikova_,184,489
Ali_Abbas_,97,276
Ali_Khamenei_,1207,1637
Ali_Naimi_,346,819
Alice_Fisher_,1057,1578
Alicia_Silverstone_,267,669
Alimzhan_Tokhtakhounov_,163,440
Alison_Lohman_,229,582
Allen_Iverson_,774,1390
Allison_Janney_,5,13
Allyson_Felix_,1537,1678
Alvaro_Noboa_,444,986
Alvaro_Silva_Calderon_,317,764
Alvaro_Uribe_,189,502
Amanda_Beard_,6,16
Amanda_Bynes_,69,198
Amanda_Coetzer_,1269,1652
Amber_Tamblyn_,81,231
Amelia_Vega_,278,688
Amelie_Mauresmo_,825,1432
Amer_al-Saadi_,179,477
Amram_Mitzna_,386,886
Ana_Guevara_,106,301
Ana_Palacio_,220,565
Anastasia_Myskina_,694,1317
Anders_Ebbeson_,338,809
Anders_Fogh_Rasmussen_,683,1301
Andre_Agassi_,719,1342
Andrei_Mikhnevich_,637,1257
Andrew_Bunner_,413,937
Andrew_Cuomo_,176,470
Andrew_Niccol_,7,19
Andrew_Weissmann_,596,1200
Andy_Hebb_,42,122
Andy_Roddick_,241,612
Angela_Bassett_,717,1340
Angela_Lansbury_,120,341
Angela_Merkel_,59,171
Angelina_Jolie_,534,1120
Angelo_Reyes_,20,57
Anibal_Ibarra_,359,839
Ann_Veneman_,125,356
Anna_Kournikova_,629,1248
Anna_Nicole_Smith_,8,22
Anne_Krueger_,482,1049
