Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.816549,1276
Aaron_Sorkin_,0.676965,835
Abdel_Nasser_Assidi_,0.52896,316
Abdoulaye_Wade_,0.962755,1541
Abdullah_,0.754217,1086
Abdullah_Gul_,1.06931,1628
Abdullah_al-Attiyah_,0.588569,512
Abdullatif_Sener_,0.698046,901
Abel_Pacheco_,0.517817,281
Abid_Hamid_Mahmud_Al-Tikriti_,0.808445,1261
Adam_Sandler_,0.402042,51
Adam_Scott_,0.634604,689
Adel_Al-Jubeir_,0.758338,1099
Adolfo_Aguilar_Zinser_,0.665614,795
Adolfo_Rodriguez_Saa_,0.80544,1251
Adrian_McPherson_,0.798163,1233
Adrian_Nastase_,0.983053,1564
Adrien_Brody_,0.622548,644
Ahmad_Masood_,0.913508,1475
Ahmed_Chalabi_,0.973779,1556
Ahmet_Necdet_Sezer_,0.751966,1076
Ai_Sugiyama_,0.60899,588
Aicha_El_Ouafi_,0.665933,799
Aitor_Gonzalez_,1.11317,1650
Akbar_Hashemi_Rafsanjani_,0.772137,1149
Akhmed_Zakayev_,0.637958,701
Al_Davis_,0.896304,1453
Al_Gore_,0.680318,844
Al_Pacino_,0.377827,24
Al_Sharpton_,0.787844,1201
Alan_Ball_,0.781331,1184
Alan_Greenspan_,0.884923,1428
Alan_Mulally_,0.577575,475
Alastair_Campbell_,1.09778,1640
Albert_Costa_,0.902223,1463
Alberto_Fujimori_,0.605682,579
Alberto_Ruiz_Gallardon_,0.444302,112
Albrecht_Mentz_,0.950198,1524
Aldo_Paredes_,0.851702,1354
Alec_Baldwin_,0.573683,463
Alejandro_Atchugarry_,0.7308,1010
Alejandro_Avila_,0.687646,865
Alejandro_Toledo_,0.624947,653
Aleksander_Kwasniewski_,0.666614,803
Alex_Barros_,0.586156,502
Alex_Penelas_,0.455869,130
Alex_Sink_,0.529779,322
Alexander_Downer_,0.642283,715
Alexander_Losyukov_,0.886188,1432
Alexander_Rumyantsev_,0.641089,708
Alexandra_Stevenson_,0.697843,899
Alexandra_Vodjanikova_,0.644232,726
Ali_Abbas_,0.696019,889
Ali_Khamenei_,1.105,1645
Ali_Naimi_,0.56919,447
Alice_Fisher_,0.791026,1212
Alicia_Silverstone_,0.766423,1128
Alimzhan_Tokhtakhounov_,0.577047,474
Alison_Lohman_,0.661382,780
Allen_Iverson_,0.736498,1024
Allison_Janney_,0.480844,173
Allyson_Felix_,1.18837,1674
Alvaro_Noboa_,0.7193,979
Alvaro_Silva_Calderon_,0.773998,1155
Alvaro_Uribe_,0.741083,1038
Amanda_Beard_,0.621053,638
Amanda_Bynes_,0.494966,214
Amanda_Coetzer_,0.8983,1456
Amber_Tamblyn_,0.463444,144
Amelia_Vega_,0.498239,225
Amelie_Mauresmo_,0.43854,102
Amer_al-Saadi_,0.942581,1513
Amram_Mitzna_,1.0452,1611
Ana_Guevara_,0.403726,54
Ana_Palacio_,0.73589,1023
Anastasia_Myskina_,0.72471,987
Anders_Ebbeson_,0.862107,1380
Anders_Fogh_Rasmussen_,0.95852,1536
Andre_Agassi_,0.779034,1172
Andrei_Mikhnevich_,0.582342,492
Andrew_Bunner_,1.09989,1642
